date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2022-04-14,rb1s,-1,2022-04-29,-0.02451481296172542,0,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-18,rb1s,-1,2022-05-02,-0.04568395809121473,0,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-19,rb1s,-1,2022-05-03,-0.0850121247142559,0,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-20,rb1s,-1,2022-05-04,-0.11895074208166467,0,0.13210901787232912,10,1.5,1.0,garch,0.09090909090909091
2022-04-21,rb1s,-1,2022-05-05,-0.10284853009294359,0,0.13210901787232912,10,1.5,1.0,garch,0.09173553719008266
2022-04-22,rb1s,-1,2022-05-06,-0.1439440052656229,0,0.13210901787232912,10,1.5,1.0,garch,0.09256198347107439
2022-04-25,rb1s,1,2022-05-06,0.16717381836918532,1,0.09099057061818781,10,1.5,1.0,garch,0.09272727272727273
2022-04-26,rb1s,-1,2022-05-04,-0.10308063932739953,0,0.09099057061818781,10,1.5,1.0,garch,0.09090909090909093
2022-04-27,rb1s,-1,2022-05-06,-0.1012157618283458,0,0.09099057061818781,10,1.5,1.0,garch,0.09318181818181819
2022-04-28,rb1s,-1,2022-05-12,-0.09085416709443495,0,0.09099057061818781,10,1.5,1.0,garch,0.1030467007739735
2022-04-29,rb1s,-1,2022-05-06,-0.09197071848169469,0,0.09099057061818781,10,1.5,1.0,garch,0.09393939393939393
2022-05-02,rb1s,-1,2022-05-13,-0.12754622282541495,0,0.09099057061818781,10,1.5,1.0,garch,0.10516955266955266
2022-05-03,rb1s,-1,2022-05-13,-0.13041242911460205,0,0.09099057061818781,10,1.5,1.0,garch,0.10675404842071508
2022-05-04,rb1s,-1,2022-05-16,-0.10147030726039064,0,0.09099057061818781,10,1.5,1.0,garch,0.10899871733205067
2022-05-05,rb1s,-1,2022-05-16,-0.09954355463079256,0,0.09099057061818781,10,1.5,1.0,garch,0.11125992063492063
