date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2020-12-04,pl1s,-1,2021-01-05,-0.03775439696864824,0,0.08909040187047075,20,1.5,2.0,garch,0.06634733045060336
2020-12-07,pl1s,-1,2021-01-06,-0.05198759906610073,0,0.08909040187047075,20,1.5,2.0,garch,0.06439927850255141
2020-12-08,pl1s,-1,2021-01-07,-0.07837492289456915,0,0.08909040187047075,20,1.5,2.0,garch,0.06148922559249849
2020-12-09,pl1s,-1,2021-01-08,-0.04592496395589474,0,0.08909040187047075,20,1.5,2.0,garch,0.05910827321154611
2020-12-10,pl1s,-1,2021-01-11,-0.010727593057883622,0,0.08909040187047075,20,1.5,2.0,garch,0.05716022126349417
2020-12-11,pl1s,-1,2021-01-12,-0.039140987666822946,0,0.08909040187047075,20,1.5,2.0,garch,0.05557291967619257
2020-12-14,pl1s,-1,2021-01-13,-0.08748815898405526,0,0.08909040187047075,20,1.5,2.0,garch,0.05429086839414129
2020-12-15,pl1s,-1,2021-01-14,-0.07771064285595752,0,0.08909040187047075,20,1.5,2.0,garch,0.053270460230875984
2020-12-16,pl1s,-1,2021-01-15,-0.04671620810003563,0,0.08909040187047075,20,1.5,2.0,garch,0.05247680943722519
2020-12-17,pl1s,-1,2021-01-19,-0.03405213848159305,0,0.08909040187047075,20,1.5,2.0,garch,0.0518815713419871
2020-12-18,pl1s,-1,2021-01-20,-0.06425166824823503,0,0.08909040187047075,20,1.5,2.0,garch,0.05146140327476021
2020-12-21,pl1s,-1,2021-01-21,-0.10404228247547231,0,0.08909040187047075,20,1.5,2.0,garch,0.05104123520753332
2020-12-22,pl1s,-1,2021-01-22,-0.09430990352512647,0,0.08909040187047075,20,1.5,2.0,garch,0.05062106714030642
2020-12-23,pl1s,-1,2021-01-25,-0.07891395644409704,0,0.08190920843404945,20,1.5,2.0,garch,0.05020089907307953
2020-12-24,pl1s,-1,2021-01-26,-0.06995169081676123,0,0.08190920843404945,20,1.5,2.0,garch,0.04993634880852927
2020-12-28,pl1s,-1,2021-01-27,-0.028500619581404818,0,0.08190920843404945,20,1.5,2.0,garch,0.04979711182718703
2020-12-29,pl1s,-1,2021-01-28,-0.009222661394711062,0,0.08190920843404945,20,1.5,2.0,garch,0.04979711182718702
2020-12-30,pl1s,-1,2021-01-29,-0.0006490496016264835,0,0.08190920843404945,20,1.5,2.0,garch,0.04992242511039503
2020-12-31,pl1s,-1,2021-02-01,-0.05522609340068696,0,0.08190920843404945,20,1.5,2.0,garch,0.050161117078410304
2021-01-04,pl1s,1,2021-02-02,0.022865142329140165,1,0.08190920843404945,20,1.5,2.0,garch,0.050399809046425575
