date,instrument,open,high,low,close,volume,open_interest,flag
2011-08-02,fesx1s,2710.41554641,2716.68723684,2624.7024439,2668.60427689,0.0,2268523.0,zero_volume_weekday
2011-08-03,fesx1s,2623.65716216,2668.60427689,2590.20814655,2610.06849957,0.0,2382179.0,zero_volume_weekday
2011-08-04,fesx1s,2634.10997954,2659.19674125,2459.54792931,2518.08370663,0.0,2500158.0,zero_volume_weekday
2011-08-05,fesx1s,2461.63849278,2568.25723005,2426.0989137,2487.77053623,0.0,2468615.0,zero_volume_weekday
2011-08-08,fesx1s,2435.50644934,2541.07990487,2310.07264079,2403.10271546,0.0,2653602.0,zero_volume_weekday
2011-08-09,fesx1s,2325.75186686,2450.14039367,2260.94439911,2404.1479972,0.0,2869265.0,zero_volume_weekday
2011-08-10,fesx1s,2418.78194153,2453.27623888,2232.72179218,2251.53686346,0.0,2887547.0,zero_volume_weekday
2011-08-11,fesx1s,2306.93679557,2367.56313637,2163.73319748,2316.34433122,0.0,3019421.0,zero_volume_weekday
2011-08-12,fesx1s,2322.61602164,2425.05363196,2260.94439911,2405.19327894,0.0,3037288.0,zero_volume_weekday
2011-08-15,fesx1s,2442.8234215,2451.18567541,2406.23856068,2427.14419543,0.0,2978641.0,zero_volume_weekday
2011-08-16,fesx1s,2432.37060412,2457.45736583,2370.69898159,2426.0989137,0.0,3030434.0,zero_volume_weekday
2011-08-17,fesx1s,2413.55553284,2461.63849278,2382.1970807,2435.50644934,0.0,2927678.0,zero_volume_weekday
2011-08-18,fesx1s,2398.92158851,2410.41968763,2270.35193475,2302.75566862,0.0,2907337.0,zero_volume_weekday
2011-08-19,fesx1s,2278.71418865,2300.66510515,2208.68031221,2257.80855389,0.0,2991115.0,zero_volume_weekday
2011-08-22,fesx1s,2231.67651044,2327.84243033,2214.95200264,2279.75947039,0.0,2978923.0,zero_volume_weekday
2014-06-26,ho1s,3.14225684,3.14225684,3.11191781,3.11501363,0.0,0.0,zero_volume_weekday
2017-08-30,nq1s,4545.34200351,4602.83876977,4539.72784114,4595.86946476,0.0,0.0,zero_volume_weekday
2017-09-05,hg1s,3.93997816,4.0106391,3.92799104,3.94691807,0.0,178004.09198015,zero_volume_weekday
2020-03-05,fesx1s,4800.58985059,4822.96370367,4613.20883108,4708.29770665,0.0,0.0,zero_volume_weekday
2020-09-16,cl1s,11.28341936,11.86892143,11.28341936,11.81596144,0.0,0.0,zero_volume_weekday
