date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2022-05-17,cl1s,1,2022-06-08,0.11383745342357843,1,0.13174248303466407,15,0.75,0.5,garch,0.08730002636252637
2022-05-18,cl1s,1,2022-06-03,0.11051943213410986,1,0.13174248303466407,15,0.75,0.5,garch,0.08891987641987642
2022-05-19,cl1s,1,2022-06-08,0.11120211117128753,1,0.13174248303466407,15,0.75,0.5,garch,0.08290637933495075
2022-05-20,cl1s,1,2022-06-08,0.10727239767474628,1,0.13174248303466407,15,0.75,0.5,garch,0.08159148543763926
2022-05-23,cl1s,1,2022-06-08,0.10717200108832414,1,0.11548059486960364,15,0.75,0.5,garch,0.08005744255744256
2022-05-24,cl1s,1,2022-06-07,0.08781998737735375,1,0.11548059486960364,15,0.75,0.5,garch,0.07892607392607391
2022-05-25,cl1s,1,2022-06-08,0.10677059736529504,1,0.11548059486960364,15,0.75,0.5,garch,0.07606893106893106
2022-05-26,cl1s,1,2022-06-17,-0.03172869580602167,0,0.11548059486960364,15,0.75,0.5,garch,0.09047237484737483
2022-05-27,cl1s,1,2022-06-21,-0.026373418375132407,0,0.11548059486960364,15,0.75,0.5,garch,0.1008890415140415
2022-05-31,cl1s,1,2022-06-22,-0.052683921506873066,0,0.11548059486960364,15,0.75,0.5,garch,0.11651404151404152
2022-06-01,cl1s,1,2022-06-23,-0.07457365545326222,0,0.11548059486960364,15,0.75,0.5,garch,0.17380570818070817
2022-06-02,cl1s,1,2022-06-22,-0.07051651632969758,0,0.11548059486960364,15,0.75,0.5,garch,0.12171201814058959
2022-06-03,cl1s,1,2022-06-17,-0.0706648178877547,0,0.11548059486960364,15,0.75,0.5,garch,0.09538239538239539
2022-06-06,cl1s,1,2022-06-17,-0.06776309608412023,0,0.11548059486960364,15,0.75,0.5,garch,0.09825396825396826
2022-06-07,cl1s,1,2022-06-17,-0.07486748938262211,0,0.11548059486960364,15,0.75,0.5,garch,0.1017636684303351
2022-06-08,cl1s,1,2022-06-17,-0.09532328967711512,0,0.11548059486960364,15,0.75,0.5,garch,0.10615079365079365
2020-01-21,ho1s,1,2020-01-24,-0.0516151212782503,0,0.055267389547312994,15,0.75,0.5,garch,0.75
2020-01-23,ho1s,1,2020-01-24,-0.03171153507088209,0,0.055267389547312994,15,0.75,0.5,garch,0.5
2020-01-31,ho1s,1,2020-02-03,-0.0310120413022692,0,0.06041375600871603,15,0.75,0.5,garch,0.75
2020-02-03,ho1s,1,2020-02-06,0.05545345638167798,1,0.06041375600871603,15,0.75,0.5,garch,0.5
2020-02-04,ho1s,1,2020-02-06,0.051455272741224745,1,0.06041375600871603,15,0.75,0.5,garch,0.5
2020-03-09,ho1s,1,2020-03-10,0.07481296208401367,1,0.07981338723548104,15,0.75,0.5,garch,1.0
2020-04-15,ho1s,-1,2020-04-21,0.20453053138895283,1,0.2057685431562973,15,0.75,0.5,garch,0.5666666666666667
2020-04-16,ho1s,-1,2020-04-21,0.23185036383735247,1,0.2057685431562973,15,0.75,0.5,garch,0.4583333333333333
2020-04-21,ho1s,1,2020-05-08,0.15472503323093534,1,0.2057685431562973,15,0.75,0.5,garch,0.9523809523809523
2020-05-18,ho1s,-1,2020-06-09,-0.09612475226896411,0,0.2553027558080472,15,0.75,0.5,garch,0.5625
2020-05-20,ho1s,-1,2020-06-10,-0.13125662723570475,0,0.2553027558080472,15,0.75,0.5,garch,0.5333333333333333
