date,instrument,primary_signal,label,t1,barrier_hit,ret,uniqueness_weight,vol_5d,vol_21d,vol_63d,ewma_vol_50,vol_ratio_5_63,vol_of_vol_63,semivol_21d,mom_5d,mom_21d,mom_63d,ma_dist_21d,ma_dist_63d,ma21_slope,autocorr_21d,efficiency_ratio_21d,variance_ratio_5d_21w,parkinson_vol_21d,garman_klass_vol_21d,rogers_satchell_vol_21d,trend_tval_10d,trend_tval_21d,trend_tval_42d,hurst_100d,volume_z_63d,volume_trend_21d,oi_trend_21d,amihud_illiq_21d,hl_range_21d,z_vol_5d,z_vol_21d,z_vol_63d,z_ewma_vol_50,z_vol_of_vol_63,z_semivol_21d,z_mom_5d,z_mom_21d,z_mom_63d,z_ma_dist_21d,z_ma_dist_63d,z_ma21_slope,z_parkinson_vol_21d,z_garman_klass_vol_21d,z_rogers_satchell_vol_21d,z_volume_z_63d,z_volume_trend_21d,z_oi_trend_21d,z_amihud_illiq_21d,z_hl_range_21d,side_signal,signal_run_len,days_since_flip,net_signal_equity,net_signal_metals,net_signal_energy,month_sin,month_cos,dow_sin,dow_cos,cross_sec_mom_rank_21d,cross_sec_vol_rank_21d,corr_to_sector_63d,avg_cross_asset_corr_63d,signal_breadth_full,signal_consensus_pct,trend_persistence,vol_clustering_21d,recent_shock_z,hmm_state_lo,hmm_state_mid,hmm_state_hi,hmm_state_argmax,gmm_cluster_lo,gmm_cluster_mid,gmm_cluster_hi,gmm_cluster_argmax,period
2022-06-21,nq1s,-1,1.000000,2022-06-30,vertical,0.004133,0.882328,0.433540,0.384493,0.373979,0.394201,1.159263,0.061553,0.250545,0.021809,-0.028407,-0.218876,-0.397123,-0.681565,-0.054173,0.086271,0.068427,1.424114,0.342908,0.333108,0.321194,-4.233703,-2.538704,-6.972993,0.558343,-0.069111,-0.010855,-0.003595,0.000000,0.001294,1.228345,1.009480,0.977642,1.116500,0.180635,1.246888,0.577092,-0.465882,-1.838437,-0.940830,-1.567046,-0.552322,0.842858,0.792939,0.714759,-0.149198,-0.349115,-0.330943,-0.169605,0.468675,-1.000000,1.000000,0.000000,-0.333333,0.250000,0.250000,0.000000,-1.000000,0.951057,0.309017,1.000000,1.000000,0.866276,0.314819,0.090909,0.300000,0.000000,0.020310,-0.492749,0.000000,0.001456,0.998544,2.000000,0.000000,0.764905,0.235095,1.000000,test_H1_2022
2022-06-21,pl1s,1,0.000000,2022-06-30,vertical,-0.048083,0.828094,0.367702,0.334567,0.332809,0.351690,1.104844,0.048025,0.198083,0.006942,-0.015753,-0.107463,-0.273607,-0.169332,-0.034925,0.176915,0.042614,1.885955,0.297836,0.297587,0.303112,-3.479175,-0.460322,2.100639,0.560274,-1.563763,-0.038902,-0.009522,0.000000,0.000976,1.513758,1.382833,1.477920,1.699362,0.330326,1.127249,0.201905,-0.264452,-0.978474,-0.517520,-0.338267,-0.206148,1.040744,0.991479,1.012815,-1.551547,-1.091829,-0.636978,-0.258934,0.574464,1.000000,1.000000,0.000000,-0.333333,0.250000,0.250000,0.000000,-1.000000,0.951057,0.309017,0.500000,1.000000,0.710047,0.314819,0.090909,0.400000,0.000000,-0.142990,0.432286,0.000000,0.000000,1.000000,2.000000,0.022260,0.239029,0.738711,2.000000,test_H1_2022
2022-06-21,rb1s,1,0.000000,2022-06-30,vertical,-0.042892,0.854366,0.354979,0.337695,0.434075,0.424307,0.817782,0.132571,0.203161,-0.061528,0.029390,0.169250,-0.468441,0.361990,0.061978,0.258630,0.083803,2.211047,0.431594,0.468848,0.485933,-6.986383,1.663606,11.588343,0.509966,-0.482811,0.000884,-0.009327,0.000000,0.002049,0.177628,0.003835,0.565283,0.503632,0.858027,0.025810,-1.189207,0.189496,0.714121,-0.897760,0.493404,0.123049,0.749299,1.017508,1.136325,-0.485054,0.031296,-0.793485,-0.723404,0.275079,1.000000,1.000000,0.000000,-0.333333,0.250000,0.250000,0.000000,-1.000000,0.951057,0.309017,0.750000,0.500000,0.666888,0.314819,0.090909,0.400000,0.000000,-0.092867,1.221036,0.001459,0.997998,0.000543,1.000000,0.955675,0.042956,0.001369,0.000000,test_H1_2022
2022-06-21,si1s,-1,1.000000,2022-06-30,pt,0.068870,0.740885,0.285343,0.228957,0.246864,0.256391,1.155872,0.050815,0.139773,0.023849,-0.006411,-0.153409,-0.034052,-0.508759,-0.021183,-0.159110,0.025187,0.476926,0.276810,0.292081,0.305372,-1.275772,-1.738036,-5.436981,0.804384,0.756481,0.021617,-0.043901,0.000000,0.000843,0.258055,-0.261654,-0.195477,-0.099961,-0.151572,-0.228758,0.587238,-0.089487,-1.210604,-0.068848,-0.938056,-0.109457,0.130192,0.219906,0.322449,0.690443,0.600165,-2.483253,-0.152994,-0.060943,-1.000000,1.000000,0.000000,-0.333333,0.250000,0.250000,0.000000,-1.000000,0.951057,0.309017,0.750000,0.500000,0.731978,0.314819,0.090909,0.300000,0.000000,0.101665,0.073962,0.011657,0.987394,0.000949,1.000000,0.965108,0.026629,0.008263,0.000000,test_H1_2022
2022-06-22,cl1s,1,0.000000,2022-06-30,vertical,-0.004058,1.018045,0.553640,0.340150,0.497768,0.462999,1.112244,0.183986,0.252838,-0.090599,-0.015087,0.019597,-0.651880,0.060136,-0.031676,-0.226847,0.048383,1.196302,0.423457,0.458343,0.481213,-7.208489,0.820279,10.066277,0.525190,1.707612,0.029029,-0.010012,0.000000,0.001973,0.938779,0.009828,0.747515,0.573967,1.055677,0.317633,-1.664693,-0.143093,0.076283,-1.156190,0.064896,-0.224438,0.485436,0.629248,0.726471,1.544037,1.201563,-0.879761,-0.485768,0.058274,1.000000,2.000000,1.000000,-0.333333,0.750000,0.250000,0.000000,-1.000000,0.587785,-0.809017,0.500000,0.750000,0.647488,0.316015,0.272727,0.500000,1.000000,0.107729,-0.482256,0.000099,0.998908,0.000992,1.000000,0.843821,0.155503,0.000676,0.000000,test_H1_2022
2022-06-22,es1s,1,1.000000,2022-06-30,vertical,0.007084,1.050156,0.344155,0.300877,0.277181,0.294652,1.241624,0.057688,0.196729,0.005998,-0.036498,-0.180837,-0.584355,-0.759888,-0.088695,0.198087,0.113469,1.643442,0.266636,0.258157,0.248375,-3.540588,-4.344308,-6.117415,0.596488,-0.318744,-0.017666,0.000019,0.000000,0.000782,1.480693,1.235280,1.081259,1.251010,0.344934,1.435988,0.194813,-0.828691,-2.388622,-1.339690,-1.830692,-0.742827,1.056202,0.993230,0.891349,-0.364410,-0.574852,-0.067577,-0.286671,0.560574,1.000000,2.000000,1.000000,-0.333333,0.750000,0.250000,0.000000,-1.000000,0.587785,-0.809017,0.666667,0.666667,0.933535,0.316015,0.272727,0.500000,1.000000,-0.127246,0.991716,0.000000,0.000185,0.999815,2.000000,0.000260,0.992964,0.006776,1.000000,test_H1_2022
2022-06-22,fesx1s,-1,1.000000,2022-06-30,vertical,0.003771,0.722286,0.229058,0.245151,0.226788,0.245556,1.010009,0.056985,0.164707,-0.017507,-0.048413,-0.085594,-0.729266,-0.562417,-0.145098,0.282874,0.177621,1.357261,0.226463,0.225767,0.222383,-2.877329,-6.520331,-1.851239,0.682210,-0.110040,0.008019,-0.001392,0.000000,0.000564,0.184224,0.265115,0.078315,0.248453,0.212528,0.532767,-0.558457,-0.814044,-0.881361,-1.531642,-1.311241,-0.915774,0.304753,0.261494,0.225383,-0.167837,0.266885,-0.271855,-0.153457,0.041560,-1.000000,6.000000,5.000000,-0.333333,0.750000,0.250000,0.000000,-1.000000,0.587785,-0.809017,0.333333,0.333333,0.557602,0.316015,0.272727,0.200000,5.000000,0.159313,-0.517070,0.000012,0.998771,0.001217,1.000000,0.428874,0.450512,0.120614,1.000000,test_H1_2022
2022-06-22,hg1s,1,0.000000,2022-06-23,sl,-0.053377,1.273949,0.221730,0.272256,0.239140,0.256819,0.927198,0.037228,0.142096,-0.052478,-0.080589,-0.180523,-1.022693,-0.994067,-0.214629,0.025570,0.289481,1.403275,0.266789,0.269113,0.264897,-14.240136,-3.528803,-3.006792,0.658641,1.287177,0.018855,-0.048039,0.000000,0.000783,-0.016382,0.373217,0.003377,0.197196,-0.218062,0.098240,-1.563257,-1.163919,-1.407927,-1.855212,-1.786902,-1.038243,0.391001,0.395912,0.346135,1.193485,0.446226,-2.125371,-0.151637,0.125220,1.000000,2.000000,1.000000,-0.333333,0.750000,0.250000,0.000000,-1.000000,0.587785,-0.809017,0.250000,0.750000,0.648926,0.316015,0.272727,0.500000,1.000000,0.054022,-0.583064,0.000004,0.990791,0.009205,1.000000,0.280442,0.714446,0.005112,1.000000,test_H1_2022
2022-06-22,ng1s,-1,1.000000,2022-06-30,pt,0.236621,2.339505,0.627508,0.927194,0.805501,0.874655,0.779028,0.164051,0.683574,-0.047135,-0.176031,0.239798,-0.718265,-0.223630,-0.128990,-0.132016,0.210916,0.825520,0.904211,0.897942,0.889286,-6.530337,-4.895207,1.569216,0.565794,-0.981668,0.004313,-0.008203,0.000000,0.008995,0.798366,2.455422,2.092412,2.517129,1.080106,3.328052,-0.641055,-1.153425,1.173573,-1.076727,-0.160115,-0.416869,3.014324,3.017750,3.022594,-1.046730,0.073221,-0.527428,-0.245245,3.823832,-1.000000,2.000000,1.000000,-0.333333,0.750000,0.250000,0.000000,-1.000000,0.587785,-0.809017,0.250000,1.000000,0.214755,0.316015,0.272727,0.200000,1.000000,-0.194472,-0.583282,0.000000,0.000000,1.000000,2.000000,0.000001,0.001836,0.998163,2.000000,test_H1_2022
2022-06-22,nq1s,-1,1.000000,2022-06-30,vertical,0.003139,0.862406,0.434994,0.384438,0.371087,0.386469,1.172213,0.061604,0.251463,0.019139,-0.026239,-0.239406,-0.395224,-0.671842,-0.050004,0.088316,0.063536,1.400636,0.334751,0.321558,0.308007,-2.672789,-3.283847,-6.805288,0.568417,-0.254664,-0.010975,-0.001436,0.000000,0.001233,1.236361,1.008946,0.957216,1.061988,0.181707,1.256384,0.502466,-0.435498,-1.998530,-0.937315,-1.548953,-0.534092,0.783443,0.706562,0.615166,-0.318114,-0.352611,-0.174152,-0.169603,0.413692,-1.000000,2.000000,1.000000,-0.333333,0.750000,0.250000,0.000000,-1.000000,0.587785,-0.809017,1.000000,1.000000,0.865041,0.316015,0.272727,0.200000,1.000000,-0.024062,0.374452,0.000000,0.002352,0.997648,2.000000,0.000000,0.765101,0.234899,1.000000,test_H1_2022
2022-06-22,pl1s,1,0.000000,2022-06-30,vertical,-0.033823,0.802146,0.332758,0.335036,0.332138,0.347129,1.001869,0.047971,0.198362,0.016124,-0.016712,-0.103670,-0.412686,-0.245522,-0.036522,0.176567,0.045093,1.885101,0.296540,0.295409,0.300927,-2.744552,-1.069244,1.997139,0.563098,-1.224509,-0.008879,-0.004059,0.000000,0.000967,1.209152,1.387662,1.469524,1.644218,0.328342,1.131339,0.483530,-0.279114,-0.945246,-0.762694,-0.476232,-0.213271,1.027231,0.969651,0.991464,-1.221228,-0.253646,-0.276292,-0.258449,0.563492,1.000000,2.000000,1.000000,-0.333333,0.750000,0.250000,0.000000,-1.000000,0.587785,-0.809017,0.500000,1.000000,0.711292,0.316015,0.272727,0.500000,1.000000,-0.145467,-0.621832,0.000000,0.000000,1.000000,2.000000,0.021088,0.238865,0.740047,2.000000,test_H1_2022
2022-06-22,rb1s,1,0.000000,2022-06-30,vertical,-0.053274,0.811678,0.390877,0.339125,0.433276,0.416795,0.902144,0.130778,0.203161,-0.040808,0.038390,0.191837,-0.378084,0.396623,0.080970,0.256810,0.106727,2.264182,0.440669,0.480262,0.505932,-8.095979,0.825400,10.249784,0.553663,-0.954733,-0.000035,-0.013011,0.000000,0.002137,0.349047,0.012108,0.560150,0.455539,0.833850,0.025808,-0.799746,0.267305,0.823536,-0.743758,0.551568,0.204218,0.809898,1.094122,1.269788,-0.927330,-0.012379,-1.101643,-0.721180,0.310288,1.000000,2.000000,1.000000,-0.333333,0.750000,0.250000,0.000000,-1.000000,0.587785,-0.809017,0.750000,0.500000,0.666968,0.316015,0.272727,0.500000,1.000000,-0.136046,-1.406137,0.001313,0.998174,0.000513,1.000000,0.953311,0.045206,0.001482,0.000000,test_H1_2022
2022-06-22,si1s,1,0.000000,2022-06-30,vertical,-0.052801,0.731460,0.293117,0.232732,0.246814,0.255507,1.187603,0.048864,0.143127,0.022042,-0.011742,-0.153188,-0.264462,-0.619373,-0.037676,-0.181616,0.045185,0.498179,0.276465,0.291980,0.306329,-0.878485,-2.474897,-5.101383,0.789342,0.145238,0.022596,-0.055455,0.000000,0.000841,0.307018,-0.231862,-0.195908,-0.107738,-0.199544,-0.193771,0.542390,-0.156082,-1.208713,-0.478390,-1.147450,-0.184370,0.127306,0.219069,0.330121,0.107372,0.627664,-3.131622,-0.152998,-0.062895,1.000000,1.000000,0.000000,-0.333333,0.750000,0.250000,0.000000,-1.000000,0.587785,-0.809017,0.750000,0.500000,0.743966,0.316015,0.272727,0.500000,0.000000,0.077221,-0.546082,0.006049,0.992784,0.001167,1.000000,0.962958,0.028742,0.008300,0.000000,test_H1_2022
2022-06-23,cl1s,1,1.000000,2022-06-30,vertical,0.014189,1.052409,0.547439,0.345490,0.488497,0.457292,1.120659,0.182167,0.253660,-0.081200,-0.033424,-0.049150,-0.809796,-0.010162,-0.068545,-0.154659,0.101291,1.295640,0.430533,0.467411,0.490054,-8.690431,-0.441856,8.068310,0.568344,0.419024,0.021488,-0.010833,0.000000,0.002039,0.913888,0.034342,0.701213,0.545132,1.037655,0.322714,-1.492226,-0.303907,-0.244145,-1.423945,-0.049701,-0.381470,0.519543,0.671691,0.766864,0.338057,0.884550,-0.949570,-0.484591,0.069225,1.000000,3.000000,2.000000,0.333333,1.000000,0.500000,0.000000,-1.000000,-0.587785,-0.809017,0.500000,0.250000,0.645997,0.315906,0.636364,0.700000,2.000000,0.078877,0.342354,0.000175,0.999258,0.000567,1.000000,0.846069,0.153266,0.000665,0.000000,test_H1_2022
2022-06-23,es1s,1,0.000000,2022-06-30,vertical,-0.002701,1.026605,0.335118,0.295072,0.277566,0.291549,1.207344,0.057830,0.196729,0.001646,-0.045071,-0.158206,-0.456210,-0.670487,-0.113486,0.221051,0.143959,1.472641,0.266501,0.259199,0.250155,-1.909216,-5.000307,-6.073571,0.602922,-0.464608,-0.003623,0.000835,0.000000,0.000781,1.408296,1.181304,1.085040,1.218780,0.348371,1.435638,0.024895,-1.002452,-2.109855,-1.097785,-1.654472,-0.858848,1.054605,1.004252,0.910387,-0.498127,-0.139167,-0.005544,-0.286838,0.559341,1.000000,3.000000,2.000000,0.333333,1.000000,0.500000,0.000000,-1.000000,-0.587785,-0.809017,0.666667,0.666667,0.933642,0.315906,0.636364,0.700000,2.000000,-0.079915,-1.127937,0.000000,0.000356,0.999644,2.000000,0.000425,0.994045,0.005529,1.000000,test_H1_2022
2022-06-23,fesx1s,-1,0.000000,2022-06-30,vertical,-0.003785,0.709358,0.120787,0.241302,0.227056,0.241269,0.531971,0.052253,0.162352,0.001752,-0.066345,-0.094471,-0.805103,-0.615400,-0.202858,0.244740,0.245960,1.229371,0.226452,0.225828,0.222197,-2.358923,-8.410395,-2.290665,0.687721,0.113300,0.017477,-0.000830,0.000000,0.000564,-0.586488,0.232851,0.080801,0.208548,0.087724,0.501734,0.044268,-1.106141,-0.966912,-1.677175,-1.416908,-1.198655,0.304615,0.262054,0.223587,0.034919,0.634641,-0.206373,-0.153593,0.041480,-1.000000,7.000000,6.000000,0.333333,1.000000,0.500000,0.000000,-1.000000,-0.587785,-0.809017,0.333333,0.333333,0.548825,0.315906,0.636364,0.000000,6.000000,0.190203,-0.652065,0.000018,0.998921,0.001061,1.000000,0.625618,0.219614,0.154768,0.000000,test_H1_2022
2022-06-23,gc1s,1,0.000000,2022-06-30,vertical,-0.012373,1.634459,0.140846,0.145086,0.146521,0.148945,0.961270,0.026987,0.093871,0.005590,-0.013000,-0.063161,-0.229418,-0.435625,-0.067504,-0.222885,0.092989,0.292749,0.155901,0.162118,0.164022,-0.988208,-3.135981,-4.922168,0.688965,0.064808,0.001250,0.045393,0.000000,0.000267,0.050321,-0.009862,-0.047300,-0.005326,-0.187499,0.128682,0.231838,-0.326437,-0.980536,-0.428759,-0.797269,-0.327330,0.163562,0.203963,0.223882,0.026907,0.011289,2.934820,-0.055021,-0.043272,1.000000,1.000000,0.000000,0.333333,1.000000,0.500000,0.000000,-1.000000,-0.587785,-0.809017,1.000000,0.250000,0.724460,0.315906,0.636364,0.700000,0.000000,0.234201,-1.216842,0.001276,0.997990,0.000734,1.000000,0.676715,0.319943,0.003341,0.000000,test_H1_2022
2022-06-23,hg1s,1,0.000000,2022-06-30,vertical,-0.008855,2.492605,0.342738,0.311432,0.256471,0.295253,1.336361,0.037272,0.207085,-0.107538,-0.150323,-0.250046,-1.412351,-1.313479,-0.345602,0.178341,0.476594,1.297466,0.290317,0.281847,0.271752,-9.039500,-4.224434,-3.161591,0.668332,1.126190,0.012826,-0.055879,0.000000,0.000927,0.922237,0.764311,0.198662,0.625430,-0.216623,1.043547,-3.173641,-2.122083,-1.915855,-2.540547,-2.340042,-1.623463,0.631038,0.522596,0.412731,1.039936,0.295295,-2.469388,-0.151157,0.300286,1.000000,3.000000,2.000000,0.333333,1.000000,0.500000,0.000000,-1.000000,-0.587785,-0.809017,0.250000,0.750000,0.642028,0.315906,0.636364,0.700000,2.000000,0.182017,1.257114,0.000000,0.063447,0.936553,2.000000,0.004816,0.986170,0.009014,1.000000,test_H1_2022
2022-06-23,nq1s,1,0.000000,2022-06-30,vertical,-0.017880,0.854091,0.410286,0.383582,0.372300,0.382967,1.102032,0.061651,0.251463,0.009287,-0.027791,-0.210438,-0.251204,-0.572544,-0.053978,0.124674,0.067548,1.268876,0.335380,0.321894,0.308266,-1.074017,-3.671328,-6.589533,0.583141,-0.348585,-0.002091,-0.000448,0.000000,0.001238,1.095383,1.003212,0.965552,1.037207,0.182712,1.256105,0.227238,-0.457172,-1.770844,-0.682251,-1.368515,-0.551355,0.787903,0.708978,0.617047,-0.403594,-0.090465,-0.102352,-0.169592,0.417836,1.000000,1.000000,0.000000,0.333333,1.000000,0.500000,0.000000,-1.000000,-0.587785,-0.809017,1.000000,1.000000,0.863514,0.315906,0.636364,0.700000,0.000000,0.005886,-1.329871,0.000000,0.002255,0.997745,2.000000,0.000000,0.776133,0.223867,1.000000,test_H1_2022
2022-06-23,pl1s,1,0.000000,2022-06-30,vertical,-0.009339,0.786299,0.361045,0.342377,0.335256,0.347585,1.076925,0.047938,0.202117,-0.023509,-0.050925,-0.124935,-0.627941,-0.377488,-0.108281,0.212344,0.132146,1.816178,0.297669,0.291901,0.291680,-2.486977,-1.767425,1.325085,0.631201,-0.725777,-0.001209,0.001125,0.000000,0.000975,1.455297,1.466772,1.506878,1.649316,0.327099,1.188280,-0.732207,-0.802597,-1.130789,-1.142116,-0.715203,-0.534032,1.038762,0.934570,0.901520,-0.735853,-0.039519,0.066010,-0.256720,0.572966,1.000000,3.000000,2.000000,0.333333,1.000000,0.500000,0.000000,-1.000000,-0.587785,-0.809017,0.500000,1.000000,0.715507,0.315906,0.636364,0.700000,2.000000,-0.197721,-0.207407,0.000000,0.000000,1.000000,2.000000,0.004909,0.213264,0.781827,2.000000,test_H1_2022
2022-06-23,rb1s,1,0.000000,2022-06-30,vertical,-0.034655,0.780434,0.375115,0.346228,0.431374,0.413539,0.869581,0.128382,0.205698,-0.034172,0.022349,0.141308,-0.566562,0.301689,0.045621,0.232270,0.059481,2.152229,0.438989,0.477358,0.498716,-7.521038,-0.182633,8.821141,0.600900,0.470457,-0.004903,-0.009173,0.000000,0.002120,0.273748,0.053203,0.548009,0.434677,0.801591,0.045028,-0.674961,0.128580,0.578520,-1.064716,0.391977,0.053101,0.798582,1.074449,1.221373,0.408633,-0.243813,-0.780405,-0.718356,0.303689,1.000000,3.000000,2.000000,0.333333,1.000000,0.500000,0.000000,-1.000000,-0.587785,-0.809017,0.750000,0.500000,0.669800,0.315906,0.636364,0.700000,2.000000,-0.235691,-0.765227,0.000504,0.998889,0.000607,1.000000,0.938643,0.059948,0.001410,0.000000,test_H1_2022
2022-06-23,si1s,1,0.000000,2022-06-30,vertical,-0.034949,0.719679,0.278643,0.239977,0.247090,0.255359,1.127700,0.046660,0.146289,-0.017805,-0.031851,-0.182419,-0.492679,-0.739744,-0.098452,-0.126490,0.115633,0.447778,0.278007,0.291548,0.302702,-0.869511,-3.508182,-4.931292,0.781480,1.171256,0.026579,-0.066138,0.000000,0.000850,0.215798,-0.174684,-0.193446,-0.109038,-0.253712,-0.160795,-0.445815,-0.407323,-1.434873,-0.883993,-1.375241,-0.460440,0.140180,0.215525,0.300943,1.086003,0.739712,-3.729227,-0.152830,-0.054122,1.000000,2.000000,1.000000,0.333333,1.000000,0.500000,0.000000,-1.000000,-0.587785,-0.809017,0.750000,0.500000,0.744561,0.315906,0.636364,0.700000,1.000000,0.124497,0.348867,0.002147,0.996690,0.001163,1.000000,0.959114,0.028399,0.012487,0.000000,test_H1_2022
2022-06-24,cl1s,1,0.000000,2022-06-30,vertical,-0.017434,1.051092,0.603406,0.363795,0.490649,0.459532,1.229812,0.179424,0.255106,-0.068497,0.002925,0.005266,-0.469194,0.118435,0.005778,-0.198434,0.008197,1.216958,0.438062,0.471423,0.492472,-6.801967,-1.445618,6.970454,0.619603,0.053037,0.015971,-0.010769,0.000000,0.002111,1.137453,0.118384,0.711878,0.556388,1.010551,0.331671,-1.259345,0.014929,0.009512,-0.845812,0.159941,-0.064836,0.555839,0.690432,0.777855,-0.004479,0.652651,-0.943972,-0.482913,0.081079,1.000000,4.000000,3.000000,-0.333333,1.000000,0.500000,0.000000,-1.000000,-0.951057,0.309017,0.500000,0.750000,0.613358,0.327070,0.454545,0.600000,3.000000,0.056135,-0.271947,0.000019,0.998921,0.001059,1.000000,0.815257,0.183958,0.000785,0.000000,test_H1_2022
2022-06-24,es1s,-1,1.000000,2022-06-30,vertical,0.032900,1.021603,0.222730,0.314582,0.283194,0.303367,0.786492,0.058159,0.198938,0.064602,-0.006973,-0.142516,-0.091731,-0.427744,-0.016671,0.266547,0.020790,1.412972,0.273313,0.258753,0.243058,0.314662,-5.227424,-5.651224,0.570609,-0.598114,-0.012112,0.000697,0.000000,0.000822,0.512146,1.361628,1.142882,1.340322,0.356391,1.467474,2.482020,-0.229552,-1.916560,-0.410262,-1.177188,-0.405234,1.125699,0.999310,0.833859,-0.620498,-0.402503,-0.016081,-0.286101,0.619017,-1.000000,1.000000,0.000000,-0.333333,1.000000,0.500000,0.000000,-1.000000,-0.951057,0.309017,0.666667,0.666667,0.937642,0.327070,0.454545,0.100000,0.000000,-0.131102,-0.355055,0.000000,0.000005,0.999995,2.000000,0.000091,0.992693,0.007215,1.000000,test_H1_2022
2022-06-24,fesx1s,-1,1.000000,2022-06-30,vertical,0.024969,0.704532,0.234966,0.256653,0.234973,0.255615,0.999972,0.048052,0.162352,0.030214,-0.054561,-0.065717,-0.333731,-0.341110,-0.160923,0.119393,0.193807,1.137982,0.232559,0.228206,0.222566,0.031909,-8.166696,-2.499427,0.640903,0.014992,0.015604,-0.000197,0.000000,0.000595,0.226377,0.361434,0.154298,0.342013,-0.023097,0.501683,0.934969,-0.913932,-0.689226,-0.769366,-0.867965,-0.992951,0.364663,0.285033,0.227084,-0.054332,0.561701,-0.132541,-0.153430,0.083990,-1.000000,8.000000,7.000000,-0.333333,1.000000,0.500000,0.000000,-1.000000,-0.951057,0.309017,0.333333,0.333333,0.570820,0.327070,0.454545,0.100000,7.000000,0.108837,-0.590931,0.000000,0.993662,0.006338,1.000000,0.686635,0.165159,0.148206,0.000000,test_H1_2022
2022-06-24,gc1s,1,0.000000,2022-06-30,vertical,-0.012646,1.514078,0.040297,0.140442,0.143854,0.146031,0.280124,0.025410,0.093871,-0.010652,-0.022207,-0.075659,-0.204121,-0.423090,-0.119806,-0.176005,0.170039,0.321442,0.155107,0.161612,0.163730,-0.766992,-2.930777,-4.692051,0.711868,-0.592614,-0.010502,0.058886,0.000000,0.000265,-1.107725,-0.076093,-0.090260,-0.052006,-0.254914,0.128674,-0.489125,-0.533636,-1.160576,-0.384164,-0.774549,-0.561055,0.152016,0.196805,0.219775,-0.584197,-0.172003,3.810134,-0.055022,-0.051169,1.000000,2.000000,1.000000,-0.333333,1.000000,0.500000,0.000000,-1.000000,-0.951057,0.309017,1.000000,0.250000,0.723732,0.327070,0.454545,0.600000,1.000000,0.232482,-0.433554,0.002619,0.996762,0.000619,1.000000,0.720796,0.275771,0.003432,0.000000,test_H1_2022
2022-06-24,hg1s,1,0.000000,2022-06-30,vertical,-0.009256,2.636367,0.375740,0.312396,0.256535,0.290039,1.464673,0.037338,0.210579,-0.093717,-0.140558,-0.242502,-1.333106,-1.281262,-0.322789,0.103710,0.458668,1.432035,0.300676,0.297062,0.287886,-9.084725,-5.188112,-3.458623,0.705461,1.089662,0.018159,-0.067925,0.000000,0.000995,1.178085,0.773863,0.199374,0.567280,-0.214513,1.094226,-2.767625,-1.987237,-1.860171,-2.399983,-2.283295,-1.521166,0.736680,0.673974,0.569505,1.005002,0.428771,-2.997613,-0.151300,0.382039,1.000000,4.000000,3.000000,-0.333333,1.000000,0.500000,0.000000,-1.000000,-0.951057,0.309017,0.250000,0.750000,0.656887,0.327070,0.454545,0.600000,3.000000,-0.003257,3.816374,0.000000,0.010772,0.989228,2.000000,0.008509,0.978801,0.012690,1.000000,test_H1_2022
2022-06-24,nq1s,1,0.000000,2022-06-30,vertical,-0.051638,0.858146,0.208077,0.394045,0.376358,0.392088,0.552869,0.061731,0.250156,0.084457,0.028168,-0.198368,0.040549,-0.369741,0.053564,0.192287,0.066592,1.320731,0.339665,0.318772,0.299399,1.195218,-3.981951,-5.930069,0.560884,-0.976655,-0.011386,-0.002423,0.000000,0.001269,-0.056697,1.071008,0.993832,1.101068,0.184422,1.241920,2.325966,0.325949,-1.675702,-0.165680,-1.000542,-0.082519,0.818947,0.685566,0.550058,-0.975370,-0.364739,-0.245790,-0.169419,0.446549,1.000000,2.000000,1.000000,-0.333333,1.000000,0.500000,0.000000,-1.000000,-0.951057,0.309017,1.000000,1.000000,0.867458,0.327070,0.454545,0.600000,1.000000,-0.008679,-0.325578,0.000000,0.000339,0.999661,2.000000,0.000000,0.665334,0.334666,1.000000,test_H1_2022
2022-06-24,pl1s,1,0.000000,2022-06-30,vertical,-0.008896,0.780669,0.229516,0.341867,0.334371,0.340766,0.686412,0.047893,0.204895,-0.052209,-0.043550,-0.135490,-0.613168,-0.368195,-0.092554,0.196796,0.115214,1.864426,0.296830,0.291119,0.292731,-2.252763,-2.583560,0.546506,0.611468,-0.404147,0.008777,0.005315,0.000000,0.000969,0.309534,1.460967,1.495900,1.567115,0.325413,1.230331,-1.612329,-0.689676,-1.222769,-1.115912,-0.698305,-0.463685,1.029963,0.926665,0.911629,-0.422843,0.239281,0.342719,-0.257537,0.565840,1.000000,4.000000,3.000000,-0.333333,1.000000,0.500000,0.000000,-1.000000,-0.951057,0.309017,0.500000,1.000000,0.715109,0.327070,0.454545,0.600000,3.000000,-0.251833,0.596463,0.000000,0.000000,1.000000,2.000000,0.006369,0.222359,0.771272,2.000000,test_H1_2022
