scope,instrument,date,t1,partition,side,sigma,pt,sl,h,ret,label,touch
per_class,rb1s,2020-12-30,2021-01-06,train,1.0,0.01531965533493811,2.5,2.5,20,0.05259401777677919,1,pt
per_class,rb1s,2020-12-31,2021-01-06,train,1.0,0.015179446007444523,2.5,2.5,20,0.04602510302155949,1,pt
per_class,rb1s,2021-01-04,2021-01-05,train,1.0,0.016658592659509634,2.5,2.5,20,0.057688104149528296,1,pt
per_class,rb1s,2021-01-05,2021-01-08,train,1.0,0.020283888509536493,2.5,2.5,20,0.06211693436412635,1,pt
per_class,rb1s,2021-01-06,2021-01-12,train,-1.0,0.019963920986109593,2.5,2.5,20,-0.05288135637794977,0,sl
per_class,rb1s,2021-01-07,2021-01-25,train,-1.0,0.01988701378430686,2.5,2.5,20,-0.05119366102304457,0,sl
per_class,rb1s,2021-01-08,2021-02-03,train,-1.0,0.021015038385975723,2.5,2.5,20,-0.06940665023010917,0,sl
per_class,rb1s,2021-01-11,2021-02-02,train,-1.0,0.020993795749223824,2.5,2.5,20,-0.06307938347742215,0,sl
per_class,rb1s,2021-01-12,2021-02-03,train,-1.0,0.020926417817532197,2.5,2.5,20,-0.062038555600343104,0,sl
per_class,rb1s,2021-01-13,2021-02-03,train,-1.0,0.021082644452195765,2.5,2.5,20,-0.06491856547919128,0,sl
per_class,rb1s,2021-01-14,2021-02-03,train,-1.0,0.021105135719804918,2.5,2.5,20,-0.06142343632173275,0,sl
per_class,rb1s,2021-01-15,2021-02-02,train,-1.0,0.021609576262821322,2.5,2.5,20,-0.05779320114351005,0,sl
per_class,rb1s,2021-01-19,2021-02-03,train,-1.0,0.02112115120056178,2.5,2.5,20,-0.07232681490012327,0,sl
per_class,rb1s,2021-01-20,2021-02-03,train,-1.0,0.021123836719044792,2.5,2.5,20,-0.068298383662456,0,sl
per_class,rb1s,2021-01-21,2021-02-03,train,-1.0,0.01986815913959993,2.5,2.5,20,-0.06553774626309927,0,sl
per_class,rb1s,2021-01-22,2021-02-03,train,-1.0,0.01928570298520131,2.5,2.5,20,-0.06705501694428695,0,sl
per_class,rb1s,2021-01-25,2021-02-03,train,-1.0,0.01853653427279917,2.5,2.5,20,-0.05821939853683289,0,sl
per_class,rb1s,2021-01-26,2021-02-03,train,-1.0,0.01843408493162038,2.5,2.5,20,-0.04686309381177556,0,sl
per_class,rb1s,2021-01-27,2021-02-03,train,-1.0,0.01820871605457405,2.5,2.5,20,-0.0489946534994492,0,sl
per_class,rb1s,2021-01-28,2021-02-03,train,-1.0,0.018188588631493852,2.5,2.5,20,-0.0464643891292289,0,sl
per_class,rb1s,2021-01-29,2021-02-03,train,-1.0,0.018624802646130305,2.5,2.5,20,-0.061763380317264804,0,sl
per_class,rb1s,2021-02-01,2021-02-08,train,-1.0,0.01908700620837555,2.5,2.5,20,-0.053267088848153454,0,sl
per_class,rb1s,2021-02-02,2021-02-12,train,-1.0,0.017560442197383053,2.5,2.5,20,-0.04733910820446208,0,sl
per_class,rb1s,2021-02-03,2021-02-16,train,-1.0,0.013836455799892854,2.5,2.5,20,-0.07539730727111427,0,sl
per_class,rb1s,2021-02-04,2021-02-16,train,-1.0,0.013785120443340966,2.5,2.5,20,-0.077881809060802,0,sl
per_class,rb1s,2021-02-05,2021-02-16,train,-1.0,0.013798712591787568,2.5,2.5,20,-0.07494088421858858,0,sl
per_class,rb1s,2021-02-08,2021-02-16,train,-1.0,0.011535628416504596,2.5,2.5,20,-0.05857415854416326,0,sl
per_class,rb1s,2021-02-09,2021-02-16,train,-1.0,0.01079111067729377,2.5,2.5,20,-0.05933317382231684,0,sl
per_class,rb1s,2021-02-10,2021-02-16,train,-1.0,0.010722753280133753,2.5,2.5,20,-0.07227531195813497,0,sl
per_class,rb1s,2021-02-11,2021-02-16,train,-1.0,0.010701935660452782,2.5,2.5,20,-0.07435462248887581,0,sl
per_class,rb1s,2021-02-12,2021-02-16,train,-1.0,0.01178980723906396,2.5,2.5,20,-0.047503693097366684,0,sl
per_class,rb1s,2021-02-16,2021-02-22,train,-1.0,0.014108918729298849,2.5,2.5,20,-0.03550612343605475,0,sl
per_class,rb1s,2021-02-17,2021-02-24,train,-1.0,0.014425161595826559,2.5,2.5,20,-0.038577748865047834,0,sl
per_class,rb1s,2021-02-18,2021-02-24,train,-1.0,0.014904276949165466,2.5,2.5,20,-0.047954642328482455,0,sl
per_class,rb1s,2021-02-19,2021-02-24,train,-1.0,0.014938503889041969,2.5,2.5,20,-0.047011487895636694,0,sl
per_class,rb1s,2021-02-22,2021-03-05,train,-1.0,0.015122612544013469,2.5,2.5,20,-0.06929411294349919,0,sl
per_class,rb1s,2021-02-23,2021-03-05,train,-1.0,0.015134049620399588,2.5,2.5,20,-0.06290862237923411,0,sl
per_class,rb1s,2021-02-24,2021-03-05,train,-1.0,0.015275182386785843,2.5,2.5,20,-0.04399049394400456,0,sl
per_class,rb1s,2021-02-25,2021-03-05,train,-1.0,0.015226506388845838,2.5,2.5,20,-0.04467719112224078,0,sl
per_class,rb1s,2021-02-26,2021-03-05,train,-1.0,0.0159604315109103,2.5,2.5,20,-0.05854909154436205,0,sl
per_class,rb1s,2021-03-01,2021-03-05,train,-1.0,0.01533123760254234,2.5,2.5,20,-0.06268979483685255,0,sl
per_class,rb1s,2021-03-02,2021-03-05,train,-1.0,0.015123011080658416,2.5,2.5,20,-0.06625697246084283,0,sl
per_class,rb1s,2021-03-03,2021-03-05,train,-1.0,0.014981405935109004,2.5,2.5,20,-0.05784404262008813,0,sl
per_class,rb1s,2021-03-04,2021-03-10,train,-1.0,0.015154063550617936,2.5,2.5,20,-0.04084288347799725,0,sl
per_class,rb1s,2021-03-05,2021-03-12,train,-1.0,0.01602457049831486,2.5,2.5,20,-0.04131350725577576,0,sl
per_class,rb1s,2021-03-08,2021-03-11,train,-1.0,0.016403495601438892,2.5,2.5,20,-0.04358861645591072,0,sl
per_class,rb1s,2021-03-09,2021-03-11,train,-1.0,0.01639956361812929,2.5,2.5,20,-0.042825088990506854,0,sl
per_class,rb1s,2021-03-10,2021-03-18,train,-1.0,0.01634089143263689,2.5,2.5,20,0.06511180468590616,1,pt
per_class,rb1s,2021-03-11,2021-03-17,train,-1.0,0.016143050826207657,2.5,2.5,20,0.04251636942223003,1,pt
per_class,rb1s,2021-03-12,2021-03-17,train,-1.0,0.01592824717077931,2.5,2.5,20,0.04786046422472201,1,pt
per_class,rb1s,2021-03-15,2021-03-18,train,-1.0,0.01705306850584368,2.5,2.5,20,0.07626152169457256,1,pt
per_class,rb1s,2021-03-16,2021-03-18,train,-1.0,0.014623160147948342,2.5,2.5,20,0.07476679973656053,1,pt
per_class,rb1s,2021-03-17,2021-03-18,train,-1.0,0.01581832837647466,2.5,2.5,20,0.05031507996937923,1,pt
per_class,rb1s,2021-03-18,2021-04-15,train,1.0,0.01994212036262247,2.5,2.5,20,0.05567672148168912,1,pt
per_class,rb1s,2021-03-19,2021-04-15,train,1.0,0.019946813497705256,2.5,2.5,20,0.05622001769521923,1,pt
per_class,rb1s,2021-03-22,2021-04-20,train,1.0,0.019437104623477388,2.5,2.5,20,0.029662232914736464,1,vert
per_class,rb1s,2021-03-23,2021-03-29,train,-1.0,0.020782031368803175,2.5,2.5,20,-0.055382668646348554,0,sl
per_class,rb1s,2021-03-24,2021-04-22,train,1.0,0.023098481504107295,2.5,2.5,20,-0.006440251111851314,0,vert
per_class,rb1s,2021-03-25,2021-04-15,train,1.0,0.02439233994228667,2.5,2.5,20,0.06886851425019169,1,pt
per_class,rb1s,2021-03-26,2021-04-26,train,-1.0,0.02498667917019231,2.5,2.5,20,-0.0065303170090813545,0,vert
per_class,rb1s,2021-03-29,2021-04-27,train,-1.0,0.02516991754491702,2.5,2.5,20,-0.010668151331832743,0,vert
per_class,rb1s,2021-03-30,2021-04-28,train,-1.0,0.025159999151248377,2.5,2.5,20,-0.03566365335313271,0,vert
per_class,rb1s,2021-03-31,2021-04-29,train,-1.0,0.025500705489710944,2.5,2.5,20,-0.07006358886039021,0,sl
per_class,rb1s,2021-04-01,2021-04-30,train,-1.0,0.025947748836569594,2.5,2.5,20,-0.023385478753069178,0,vert
per_class,rb1s,2021-04-05,2021-04-29,train,-1.0,0.02568191537947357,2.5,2.5,20,-0.0692996862594879,0,sl
per_class,rb1s,2021-04-06,2021-04-29,train,-1.0,0.025676238549291318,2.5,2.5,20,-0.06647185748247098,0,sl
per_class,rb1s,2021-04-07,2021-04-29,train,-1.0,0.02569443964425509,2.5,2.5,20,-0.0743947191503802,0,sl
per_class,rb1s,2021-04-08,2021-04-29,train,-1.0,0.02544468785464123,2.5,2.5,20,-0.07028204725893872,0,sl
per_class,rb1s,2021-04-09,2021-04-29,train,-1.0,0.024433524290620956,2.5,2.5,20,-0.0687547089660121,0,sl
per_class,rb1s,2021-04-12,2021-04-29,train,-1.0,0.024402465798987114,2.5,2.5,20,-0.06446883878553722,0,sl
per_class,rb1s,2021-04-13,2021-04-29,train,-1.0,0.02411468795498343,2.5,2.5,20,-0.06139778859908174,0,sl
per_class,rb1s,2021-04-14,2021-05-12,train,-1.0,0.025218862827645572,2.5,2.5,20,-0.05822590355843782,0,vert
per_class,rb1s,2021-04-15,2021-05-13,train,-1.0,0.02461957244858027,2.5,2.5,20,-0.017901878412670102,0,vert
per_class,rb1s,2021-04-16,2021-05-12,train,-1.0,0.02148243095610696,2.5,2.5,20,-0.055943343086488184,0,sl
per_class,rb1s,2021-04-19,2021-05-17,train,-1.0,0.021471456516032515,2.5,2.5,20,-0.05225118614483182,0,vert
per_class,rb1s,2021-04-20,2021-05-04,train,-1.0,0.021706496501849283,2.5,2.5,20,-0.06287820270938926,0,sl
per_class,rb1s,2021-04-21,2021-04-29,train,-1.0,0.02064827549915665,2.5,2.5,20,-0.05727720743126974,0,sl
per_class,rb1s,2021-04-22,2021-04-28,train,-1.0,0.017760655502645366,2.5,2.5,20,-0.047044571157965676,0,sl
per_class,rb1s,2021-04-23,2021-04-29,train,-1.0,0.015978252148822508,2.5,2.5,20,-0.04922447693736487,0,sl
per_class,rb1s,2021-04-26,2021-04-28,train,-1.0,0.015026491259498342,2.5,2.5,20,-0.0422570602490433,0,sl
per_class,rb1s,2021-04-27,2021-05-04,train,-1.0,0.01526500204490337,2.5,2.5,20,-0.06033122969631166,0,sl
per_class,rb1s,2021-04-28,2021-05-12,train,-1.0,0.015990898008479554,2.5,2.5,20,-0.04179723155294268,0,sl
per_class,rb1s,2021-04-29,2021-05-27,train,-1.0,0.01546768923840908,2.5,2.5,20,-0.024932631066381106,0,vert
per_class,rb1s,2021-04-30,2021-05-04,train,-1.0,0.01438695400729548,2.5,2.5,20,-0.03607378402688788,0,sl
per_class,rb1s,2021-05-03,2021-06-01,train,1.0,0.012446568712961088,2.5,2.5,20,0.03329083884909667,1,pt
per_class,rb1s,2021-05-04,2021-05-20,train,-1.0,0.013228140083623942,2.5,2.5,20,0.04834510967965966,1,pt
per_class,rb1s,2021-05-05,2021-05-20,train,-1.0,0.012983000618655594,2.5,2.5,20,0.048389346297529445,1,pt
per_class,rb1s,2021-05-06,2021-06-02,train,-1.0,0.013912758612587114,2.5,2.5,20,-0.03854486389938527,0,sl
per_class,rb1s,2021-05-07,2021-05-20,train,-1.0,0.013914138274884654,2.5,2.5,20,0.03747237725570218,1,pt
per_class,rb1s,2021-05-10,2021-05-20,train,-1.0,0.013915278204473884,2.5,2.5,20,0.040404988097899164,1,pt
per_class,rb1s,2021-05-11,2021-05-20,train,-1.0,0.013914780471316059,2.5,2.5,20,0.04331978136809633,1,pt
per_class,rb1s,2021-05-12,2021-05-20,train,-1.0,0.012605677997008579,2.5,2.5,20,0.05266080521532812,1,pt
per_class,rb1s,2021-05-13,2021-06-02,train,1.0,0.01460563916861684,2.5,2.5,20,0.04766490607544238,1,pt
per_class,rb1s,2021-05-14,2021-05-20,train,1.0,0.014834626728345074,2.5,2.5,20,-0.03733659400398803,0,sl
per_class,rb1s,2021-05-17,2021-05-20,train,1.0,0.015112030729441197,2.5,2.5,20,-0.05147569806587804,0,sl
per_class,rb1s,2021-05-18,2021-05-20,train,1.0,0.014649978339595374,2.5,2.5,20,-0.052616964841805336,0,sl
per_class,rb1s,2021-05-19,2021-06-02,train,1.0,0.015587851323295676,2.5,2.5,20,0.04432553646657267,1,pt
per_class,rb1s,2021-05-20,2021-05-26,train,1.0,0.016845507682882264,2.5,2.5,20,0.051314631528391,1,pt
per_class,rb1s,2021-05-21,2021-06-01,train,1.0,0.01684411933058012,2.5,2.5,20,0.04804674315576096,1,pt
per_class,rb1s,2021-05-24,2021-06-08,train,-1.0,0.017424010586032147,2.5,2.5,20,-0.04585945201375785,0,sl
per_class,rb1s,2021-05-25,2021-06-08,train,-1.0,0.017017741561481132,2.5,2.5,20,-0.04526826632607861,0,sl
per_class,rb1s,2021-05-26,2021-06-23,train,-1.0,0.016579756460333432,2.5,2.5,20,-0.052434219312975205,0,sl
per_class,rb1s,2021-05-27,2021-06-23,train,-1.0,0.016326656900536682,2.5,2.5,20,-0.050480926196117215,0,sl
per_class,rb1s,2021-05-28,2021-06-22,train,-1.0,0.016143677599537287,2.5,2.5,20,-0.04090036911689565,0,sl
per_class,rb1s,2021-06-01,2021-06-23,train,-1.0,0.016282624429055845,2.5,2.5,20,-0.043124073722346834,0,sl
per_class,rb1s,2021-06-02,2021-06-30,train,-1.0,0.015630755137835642,2.5,2.5,20,-0.01908280046086297,0,vert
per_class,rb1s,2021-06-03,2021-07-01,train,-1.0,0.015638629945733465,2.5,2.5,20,-0.027206135952779764,0,vert
per_class,rb1s,2021-06-04,2021-07-02,train,-1.0,0.015006563142516596,2.5,2.5,20,-0.03722302602815586,0,vert
per_class,rb1s,2021-06-07,2021-07-02,train,-1.0,0.015158498588365729,2.5,2.5,20,-0.04592527735753116,0,sl
per_class,rb1s,2021-06-08,2021-07-07,train,-1.0,0.015327167330740155,2.5,2.5,20,0.008444037917286984,1,vert
per_class,rb1s,2021-06-09,2021-07-02,train,-1.0,0.015468632440642751,2.5,2.5,20,-0.04146139525347725,0,sl
per_class,rb1s,2021-06-10,2021-07-09,train,-1.0,0.01536185871911268,2.5,2.5,20,-0.033378090109716485,0,vert
per_class,rb1s,2021-06-11,2021-06-23,train,-1.0,0.013780011454930704,2.5,2.5,20,-0.0356326284932853,0,sl
per_class,rb1s,2021-06-14,2021-06-23,train,-1.0,0.013580752519208818,2.5,2.5,20,-0.04273972474280807,0,sl
per_class,rb1s,2021-06-15,2021-06-23,train,-1.0,0.013191224726979107,2.5,2.5,20,-0.04307601436287234,0,sl
per_class,rb1s,2021-06-16,2021-06-23,train,-1.0,0.013278668480592327,2.5,2.5,20,-0.049993735287116925,0,sl
per_class,rb1s,2021-06-17,2021-06-22,train,-1.0,0.011875280356238568,2.5,2.5,20,-0.04221722322239696,0,sl
per_class,rb1s,2021-06-18,2021-06-23,train,-1.0,0.010455985447307322,2.5,2.5,20,-0.0441343403863792,0,sl
per_class,rb1s,2021-06-21,2021-06-23,train,-1.0,0.010509386534869157,2.5,2.5,20,-0.03054143967022882,0,sl
per_class,rb1s,2021-06-22,2021-07-02,train,-1.0,0.009535937169613613,2.5,2.5,20,-0.031254203872688846,0,sl
per_class,rb1s,2021-06-23,2021-07-07,train,-1.0,0.010117241131463294,2.5,2.5,20,0.02815101991949831,1,pt
per_class,rb1s,2021-06-24,2021-06-28,train,-1.0,0.00984598471786912,2.5,2.5,20,0.027324561979529927,1,pt
per_class,rb1s,2021-06-25,2021-07-19,train,-1.0,0.010152001633018163,2.5,2.5,20,0.06669025461767908,1,pt
per_class,rb1s,2021-06-28,2021-07-02,train,-1.0,0.011017597668461996,2.5,2.5,20,-0.03702033599081056,0,sl
per_class,rb1s,2021-06-29,2021-07-13,train,-1.0,0.010745855662366695,2.5,2.5,20,-0.03426277090619623,0,sl
per_class,rb1s,2021-06-30,2021-07-13,train,-1.0,0.010518387013068564,2.5,2.5,20,-0.034124363956221204,0,sl
per_class,rb1s,2021-07-01,2021-07-07,train,-1.0,0.010766907186112605,2.5,2.5,20,0.027165284782186272,1,pt
per_class,rb1s,2021-07-02,2021-07-06,val,-1.0,0.011124494265076723,2.5,2.5,20,0.03113314055613081,1,pt
per_class,rb1s,2021-07-06,2021-07-13,val,-1.0,0.013258239531687994,2.5,2.5,20,-0.04043622532452629,0,sl
per_class,rb1s,2021-07-07,2021-07-09,val,-1.0,0.013193846300207977,2.5,2.5,20,-0.03898458668467186,0,sl
per_class,rb1s,2021-07-08,2021-07-19,val,-1.0,0.013992049290400484,2.5,2.5,20,0.06420716576988905,1,pt
per_class,rb1s,2021-07-09,2021-07-19,val,-1.0,0.01438326500053169,2.5,2.5,20,0.07923211246261774,1,pt
per_class,rb1s,2021-07-12,2021-07-19,val,-1.0,0.014165648640855089,2.5,2.5,20,0.0732478484389999,1,pt
per_class,rb1s,2021-07-13,2021-07-19,val,-1.0,0.014438167616645188,2.5,2.5,20,0.08967778155007722,1,pt
per_class,rb1s,2021-07-14,2021-07-19,val,-1.0,0.014755112021223338,2.5,2.5,20,0.07983431551136844,1,pt
per_class,rb1s,2021-07-15,2021-07-19,val,-1.0,0.01541001597862963,2.5,2.5,20,0.062169489258899424,1,pt
per_class,rb1s,2021-07-16,2021-07-19,val,-1.0,0.015139683774368192,2.5,2.5,20,0.06354277659363217,1,pt
per_class,rb1s,2021-07-19,2021-07-22,val,1.0,0.02115624267331453,2.5,2.5,20,0.07714177568418856,1,pt
per_class,rb1s,2021-07-20,2021-07-22,val,1.0,0.021053249719420936,2.5,2.5,20,0.06647900553165953,1,pt
per_class,rb1s,2021-07-21,2021-07-29,val,1.0,0.022775925583614288,2.5,2.5,20,0.06094283827846203,1,pt
per_class,rb1s,2021-07-22,2021-08-19,val,1.0,0.02314529086694888,2.5,2.5,20,-0.0738186361571771,0,sl
per_class,rb1s,2021-07-23,2021-08-19,val,1.0,0.023165041152076172,2.5,2.5,20,-0.0794710779859864,0,sl
per_class,rb1s,2021-07-26,2021-08-19,val,1.0,0.02311444097370416,2.5,2.5,20,-0.08521578663323381,0,sl
per_class,rb1s,2021-07-27,2021-08-18,val,1.0,0.022615204730863807,2.5,2.5,20,-0.05856309865936371,0,sl
per_class,rb1s,2021-07-28,2021-08-18,val,1.0,0.022524165639964195,2.5,2.5,20,-0.05885188354082582,0,sl
per_class,rb1s,2021-07-29,2021-08-17,val,1.0,0.022847057951912518,2.5,2.5,20,-0.06859919950724558,0,sl
per_class,rb1s,2021-07-30,2021-08-16,val,1.0,0.02275291020832777,2.5,2.5,20,-0.05730929078913727,0,sl
per_class,rb1s,2021-08-02,2021-08-19,val,1.0,0.023393130773472437,2.5,2.5,20,-0.08493427851420798,0,sl
per_class,rb1s,2021-08-03,2021-08-19,val,1.0,0.022188294348605985,2.5,2.5,20,-0.08336269161897825,0,sl
per_class,rb1s,2021-08-04,2021-08-19,val,1.0,0.022166838152007384,2.5,2.5,20,-0.0748888889418845,0,sl
per_class,rb1s,2021-08-05,2021-08-17,val,1.0,0.022043687139843324,2.5,2.5,20,-0.05597210067470437,0,sl
per_class,rb1s,2021-08-06,2021-08-19,val,1.0,0.022095656981728527,2.5,2.5,20,-0.07771722331257347,0,sl
per_class,rb1s,2021-08-09,2021-08-19,val,1.0,0.022158632043308493,2.5,2.5,20,-0.0685967436435122,0,sl
per_class,rb1s,2021-08-10,2021-08-19,val,1.0,0.022031601309664577,2.5,2.5,20,-0.08219057381429673,0,sl
per_class,rb1s,2021-08-11,2021-08-17,val,1.0,0.022155099432083564,2.5,2.5,20,-0.0593345490105176,0,sl
per_class,rb1s,2021-08-12,2021-08-18,val,1.0,0.021870268903510598,2.5,2.5,20,-0.05612199946702301,0,sl
per_class,rb1s,2021-08-13,2021-08-19,val,1.0,0.021922123785903275,2.5,2.5,20,-0.08004066133533205,0,sl
per_class,rb1s,2021-08-16,2021-08-19,val,1.0,0.01694353829348424,2.5,2.5,20,-0.054250534594929234,0,sl
per_class,rb1s,2021-08-17,2021-08-20,val,1.0,0.01735453514223321,2.5,2.5,20,-0.06557074299856591,0,sl
per_class,rb1s,2021-08-18,2021-08-20,val,1.0,0.014994691061913324,2.5,2.5,20,-0.05778274550910545,0,sl
per_class,rb1s,2021-08-19,2021-08-24,val,1.0,0.01512251973088517,2.5,2.5,20,0.056489075548341594,1,pt
per_class,rb1s,2021-08-20,2021-08-23,val,1.0,0.015863357005926615,2.5,2.5,20,0.04921921306617061,1,pt
per_class,rb1s,2021-08-23,2021-08-25,val,1.0,0.01977122511350324,2.5,2.5,20,0.07973422035934252,1,pt
per_class,rb1s,2021-08-24,2021-09-14,val,1.0,0.02155264264201179,2.5,2.5,20,0.05579315761886794,1,pt
per_class,rb1s,2021-08-25,2021-09-23,val,1.0,0.023644885507695765,2.5,2.5,20,0.010311424668560942,1,vert
per_class,rb1s,2021-08-26,2021-09-24,val,1.0,0.02385949924418689,2.5,2.5,20,0.04140983733709658,1,vert
per_class,rb1s,2021-08-27,2021-09-27,val,1.0,0.024059016959821426,2.5,2.5,20,0.04352941736503002,1,vert
per_class,rb1s,2021-08-30,2021-09-28,val,1.0,0.023636130041723772,2.5,2.5,20,0.016311111178684,1,vert
per_class,rb1s,2021-08-31,2021-09-29,val,1.0,0.023671248638641864,2.5,2.5,20,0.03504431373566663,1,vert
per_class,rb1s,2021-09-01,2021-09-30,val,1.0,0.02381616937707902,2.5,2.5,20,0.05941919350977409,1,vert
per_class,rb1s,2021-09-02,2021-10-01,val,1.0,0.02406671156883684,2.5,2.5,20,0.06004546418052792,1,vert
per_class,rb1s,2021-09-03,2021-10-01,val,1.0,0.023777387378016133,2.5,2.5,20,0.06472068716318025,1,pt
per_class,rb1s,2021-09-07,2021-10-01,val,1.0,0.023812027123978792,2.5,2.5,20,0.07671754133213304,1,pt
per_class,rb1s,2021-09-08,2021-10-01,val,1.0,0.023590780521173645,2.5,2.5,20,0.07565703307205007,1,pt
per_class,rb1s,2021-09-09,2021-09-30,val,1.0,0.0235657739894743,2.5,2.5,20,0.06507023600300488,1,pt
per_class,rb1s,2021-09-10,2021-10-01,val,1.0,0.024161988424404122,2.5,2.5,20,0.06472068716318025,1,pt
per_class,rb1s,2021-09-13,2021-10-01,val,1.0,0.02412294585033504,2.5,2.5,20,0.06132091367630421,1,pt
per_class,rb1s,2021-09-14,2021-10-04,val,1.0,0.023167881808552386,2.5,2.5,20,0.08315088247341196,1,pt
per_class,rb1s,2021-09-15,2021-10-04,val,1.0,0.02289602725987681,2.5,2.5,20,0.0663631736123973,1,pt
per_class,rb1s,2021-09-16,2021-10-04,val,1.0,0.02300216683593831,2.5,2.5,20,0.07878093694274146,1,pt
per_class,rb1s,2021-09-17,2021-10-01,val,1.0,0.021567739714441165,2.5,2.5,20,0.05623744297778144,1,pt
per_class,rb1s,2021-09-20,2021-09-30,val,1.0,0.021404910252373302,2.5,2.5,20,0.05726549471518516,1,pt
per_class,rb1s,2021-09-21,2021-09-27,val,1.0,0.019007807994495005,2.5,2.5,20,0.050667373151804806,1,pt
per_class,rb1s,2021-09-22,2021-09-29,val,1.0,0.017513257801060965,2.5,2.5,20,0.0438162874081689,1,pt
per_class,rb1s,2021-09-23,2021-10-01,val,-1.0,0.015471334066467385,2.5,2.5,20,-0.058275716627081975,0,sl
per_class,rb1s,2021-09-24,2021-10-01,val,1.0,0.014293236054311322,2.5,2.5,20,0.05253309616009205,1,pt
per_class,rb1s,2021-09-27,2021-10-01,val,1.0,0.014382057749886394,2.5,2.5,20,0.03686635945481065,1,pt
per_class,rb1s,2021-09-28,2021-10-01,val,1.0,0.014253616427806953,2.5,2.5,20,0.04772991846406516,1,pt
per_class,rb1s,2021-09-29,2021-10-04,val,1.0,0.014409656222910924,2.5,2.5,20,0.061379310891461314,1,pt
per_class,rb1s,2021-09-30,2021-10-04,val,1.0,0.013956638089098276,2.5,2.5,20,0.052187785288958066,1,pt
per_class,rb1s,2021-10-01,2021-10-05,val,1.0,0.014005598175745865,2.5,2.5,20,0.047955554391137634,1,pt
per_class,rb1s,2021-10-04,2021-10-13,val,-1.0,0.014771782761589998,2.5,2.5,20,-0.04201862634353959,0,sl
per_class,rb1s,2021-10-05,2021-10-15,val,-1.0,0.01474360185541249,2.5,2.5,20,-0.05449764603871232,0,sl
per_class,rb1s,2021-10-06,2021-10-13,val,1.0,0.015939494034049626,2.5,2.5,20,0.04215405881428458,1,pt
per_class,rb1s,2021-10-07,2021-10-14,val,-1.0,0.015257242377786848,2.5,2.5,20,-0.04309458467745242,0,sl
per_class,rb1s,2021-10-08,2021-10-15,val,-1.0,0.014684347603943099,2.5,2.5,20,-0.05079874820981334,0,sl
per_class,rb1s,2021-10-11,2021-10-15,val,1.0,0.014674203622917738,2.5,2.5,20,0.04562849433724647,1,pt
per_class,rb1s,2021-10-12,2021-10-15,val,1.0,0.014696684644424878,2.5,2.5,20,0.043434470116757495,1,pt
per_class,rb1s,2021-10-13,2021-10-20,val,1.0,0.014538574545104807,2.5,2.5,20,0.042776969253242036,1,pt
per_class,rb1s,2021-10-14,2021-11-11,val,1.0,0.01405213056502371,2.5,2.5,20,-0.024088766585948607,0,vert
per_class,rb1s,2021-10-15,2021-11-03,val,1.0,0.014154186029877345,2.5,2.5,20,-0.035727677108328915,0,sl
per_class,rb1s,2021-10-18,2021-11-03,val,1.0,0.01187835164620633,2.5,2.5,20,-0.03580523593867169,0,sl
per_class,rb1s,2021-10-19,2021-11-03,val,1.0,0.011862306655424391,2.5,2.5,20,-0.03148184116050101,0,sl
per_class,rb1s,2021-10-20,2021-10-28,val,1.0,0.011898170815867125,2.5,2.5,20,-0.03584676520815122,0,sl
per_class,rb1s,2021-10-21,2021-11-03,val,1.0,0.012454710848482726,2.5,2.5,20,-0.03327821307290002,0,sl
per_class,rb1s,2021-10-22,2021-11-03,val,1.0,0.012613203523249319,2.5,2.5,20,-0.0319175354140695,0,sl
per_class,rb1s,2021-10-25,2021-10-28,val,1.0,0.012519681176034896,2.5,2.5,20,-0.03430630056992634,0,sl
per_class,rb1s,2021-10-26,2021-10-28,val,1.0,0.011897765574937432,2.5,2.5,20,-0.03608205259880959,0,sl
per_class,rb1s,2021-10-27,2021-11-04,val,1.0,0.014280184680144407,2.5,2.5,20,-0.036398789411666854,0,sl
per_class,rb1s,2021-10-28,2021-11-02,val,1.0,0.0146097167143517,2.5,2.5,20,0.03866208727470899,1,pt
per_class,rb1s,2021-10-29,2021-11-17,val,1.0,0.013804641553556297,2.5,2.5,20,-0.037726294017542905,0,sl
per_class,rb1s,2021-11-01,2021-11-04,val,1.0,0.013183550801578896,2.5,2.5,20,-0.048437305370632955,0,sl
per_class,rb1s,2021-11-02,2021-11-03,val,1.0,0.012905899239131319,2.5,2.5,20,-0.04554916042826007,0,sl
per_class,rb1s,2021-11-03,2021-11-19,val,1.0,0.01624224823948634,2.5,2.5,20,-0.05413726825014564,0,sl
per_class,rb1s,2021-11-04,2021-11-26,val,1.0,0.0167767841881754,2.5,2.5,20,-0.11383705033296287,0,sl
per_class,rb1s,2021-11-05,2021-11-19,val,1.0,0.016726880078089666,2.5,2.5,20,-0.04696454001074801,0,sl
per_class,rb1s,2021-11-08,2021-11-19,val,1.0,0.01669141799066524,2.5,2.5,20,-0.047498061959890814,0,sl
per_class,rb1s,2021-11-09,2021-11-19,val,-1.0,0.017433816580846848,2.5,2.5,20,0.06875210546807864,1,pt
per_class,rb1s,2021-11-10,2021-11-26,val,-1.0,0.01892075819236506,2.5,2.5,20,0.11561153708978777,1,pt
per_class,rb1s,2021-11-11,2021-11-26,val,-1.0,0.018814348493721867,2.5,2.5,20,0.12347174993690158,1,pt
