instrument,date,t1,partition,side,sigma,pt,sl,h,ret,label,touch
es1s,2021-09-28,2021-09-30,val,1.0,0.00786278081813218,1.0,0.25,10,-0.010532980316255158,0,sl
es1s,2021-09-29,2021-09-30,val,1.0,0.007897261584194522,1.0,0.25,10,-0.011954710041376604,0,sl
es1s,2021-09-30,2021-10-01,val,1.0,0.008200763266504665,1.0,0.25,10,0.010703274969669607,1,pt
es1s,2021-10-01,2021-10-04,val,1.0,0.008631105532325614,1.0,0.25,10,-0.01208633093453948,0,sl
es1s,2021-10-04,2021-10-05,val,1.0,0.008905565375281619,1.0,0.25,10,0.009962132246512656,1,pt
es1s,2021-10-05,2021-10-07,val,1.0,0.00933407057144024,1.0,0.25,10,0.012921089061384894,1,pt
es1s,2021-10-06,2021-10-12,val,1.0,0.00944988087192971,1.0,0.25,10,-0.0030431786864243415,0,sl
es1s,2021-10-07,2021-10-11,val,1.0,0.009676312155375162,1.0,0.25,10,-0.008883826879049539,0,sl
es1s,2021-10-08,2021-10-11,val,1.0,0.009555585546056481,1.0,0.25,10,-0.007131039992124388,0,sl
es1s,2021-10-11,2021-10-14,val,1.0,0.009628102196149652,1.0,0.25,10,0.017926913355432728,1,pt
es1s,2021-10-12,2021-10-14,val,1.0,0.009578705283566736,1.0,0.25,10,0.02033058803418175,1,pt
es1s,2021-10-13,2021-10-14,val,1.0,0.009380452755361614,1.0,0.25,10,0.016991963262547927,1,pt
es1s,2021-10-14,2021-10-18,val,1.0,0.010220599171249805,1.0,0.25,10,0.010950553171311661,1,pt
es1s,2021-10-15,2021-10-19,val,1.0,0.010128037036996683,1.0,0.25,10,0.010924369748904095,1,pt
es1s,2021-10-18,2021-10-20,val,1.0,0.009292236351263939,1.0,0.25,10,0.011278615297893868,1,pt
es1s,2021-10-19,2021-10-25,val,1.0,0.00936544351173393,1.0,0.25,10,0.01036298143616543,1,pt
es1s,2021-10-20,2021-10-28,val,1.0,0.009213359911123485,1.0,0.25,10,0.013140459363686796,1,pt
es1s,2021-10-21,2021-10-28,val,1.0,0.008878356315296921,1.0,0.25,10,0.010073209664151372,1,pt
es1s,2021-10-22,2021-10-28,val,1.0,0.008891913314379269,1.0,0.25,10,0.011242147027593852,1,pt
es1s,2021-10-25,2021-10-27,val,1.0,0.00887965490598435,1.0,0.25,10,-0.002961825364045767,0,sl
es1s,2021-10-26,2021-10-27,val,1.0,0.0072523658585442055,1.0,0.25,10,-0.004545205631322102,0,sl
es1s,2021-10-27,2021-10-28,val,1.0,0.007420001749669139,1.0,0.25,10,0.00946198701729295,1,pt
es1s,2021-10-28,2021-11-02,val,1.0,0.006779232088623415,1.0,0.25,10,0.007847411443751229,1,pt
es1s,2021-10-29,2021-11-01,val,-1.0,0.006555112844031523,1.0,0.25,10,-0.0019034152694679118,0,sl
es1s,2021-11-02,2021-11-03,val,1.0,0.0053321332190128315,1.0,0.25,10,0.0062182329427034055,1,pt
es1s,2021-11-04,2021-11-10,val,1.0,0.005249024660747914,1.0,0.25,10,-0.006686995130594675,0,sl
es1s,2021-11-05,2021-11-09,val,1.0,0.005121406705979527,1.0,0.25,10,-0.002558499014594262,0,sl
es1s,2021-11-08,2021-11-09,val,1.0,0.004533883775300289,1.0,0.25,10,-0.003355347250881602,0,sl
es1s,2021-11-09,2021-11-10,val,1.0,0.0046103745459282934,1.0,0.25,10,-0.007748623950276201,0,sl
es1s,2021-11-10,2021-11-12,val,1.0,0.005283028365557623,1.0,0.25,10,0.007809133992964901,1,pt
es1s,2021-11-11,2021-11-12,val,1.0,0.004222569182377304,1.0,0.25,10,0.007592074088967449,1,pt
es1s,2021-11-12,2021-11-18,val,1.0,0.004224384863839577,1.0,0.25,10,0.004969807086699918,1,pt
es1s,2021-11-15,2021-11-18,val,1.0,0.004245149572095057,1.0,0.25,10,0.0048087198119846075,1,pt
es1s,2021-11-16,2021-11-17,val,1.0,0.004074980370382383,1.0,0.25,10,-0.0020762350924248274,0,sl
es1s,2021-11-17,2021-11-22,val,1.0,0.004152568080864318,1.0,0.25,10,-0.001387036544670206,0,sl
es1s,2021-11-18,2021-11-19,val,1.0,0.004156462203408963,1.0,0.25,10,-0.0014888865259738981,0,sl
es1s,2021-11-19,2021-11-22,val,1.0,0.004169290309385356,1.0,0.25,10,-0.0031419746526366588,0,sl
es1s,2021-11-22,2021-11-26,val,1.0,0.004240683513568447,1.0,0.25,10,-0.017949676798900804,0,sl
es1s,2021-11-23,2021-11-26,val,1.0,0.004242079413867671,1.0,0.25,10,-0.01978244641244875,0,sl
es1s,2021-11-24,2021-11-26,val,1.0,0.004011552833306167,1.0,0.25,10,-0.021972760162143556,0,sl
es1s,2021-11-26,2021-11-29,val,1.0,0.006351218157666912,1.0,0.25,10,0.012021976826528835,1,pt
es1s,2021-11-29,2021-11-30,val,1.0,0.0068759440833893945,1.0,0.25,10,-0.018221887764191314,0,sl
es1s,2021-11-30,2021-12-01,val,1.0,0.00806544782059366,1.0,0.25,10,-0.01264713933901973,0,sl
es1s,2021-12-01,2021-12-02,val,1.0,0.008445390678203974,1.0,0.25,10,0.014916269269980242,1,pt
es1s,2021-12-02,2021-12-03,val,1.0,0.00904356893811145,1.0,0.25,10,-0.00835928536216013,0,sl
es1s,2021-12-03,2021-12-06,val,1.0,0.009102963535928762,1.0,0.25,10,0.0115702479331794,1,pt
es1s,2021-12-07,2021-12-09,val,1.0,0.010652071705258784,1.0,0.25,10,-0.00384204909387309,0,sl
es1s,2021-12-10,2021-12-13,val,1.0,0.010802725823960184,1.0,0.25,10,-0.008968371894923055,0,sl
es1s,2021-12-14,2021-12-15,val,-1.0,0.01098746141240876,1.0,0.25,10,-0.015665514260217117,0,sl
es1s,2021-12-16,2021-12-20,val,-1.0,0.011695500611185251,1.0,0.25,10,0.02162365187625348,1,pt
es1s,2021-12-17,2021-12-20,val,1.0,0.011890703039884456,1.0,0.25,10,-0.011171366595197574,0,sl
es1s,2021-12-20,2021-12-21,val,1.0,0.012114387730360677,1.0,0.25,10,0.018043215971655258,1,pt
es1s,2021-12-21,2021-12-23,val,1.0,0.012842825512210386,1.0,0.25,10,0.01616118084414575,1,pt
es1s,2021-12-23,2021-12-27,val,1.0,0.013098897732835783,1.0,0.25,10,0.014101680537591088,1,pt
es1s,2021-12-27,2021-12-31,val,1.0,0.0123049669557879,1.0,0.25,10,-0.00496628156235146,0,sl
es1s,2021-12-28,2021-12-31,val,1.0,0.012095481350764754,1.0,0.25,10,-0.004185413833568408,0,sl
es1s,2021-12-29,2021-12-31,val,1.0,0.01116096796869675,1.0,0.25,10,-0.005434214652484615,0,sl
es1s,2021-12-30,2021-12-31,val,1.0,0.010654169917882702,1.0,0.25,10,-0.002881240504940652,0,sl
es1s,2021-12-31,2022-01-05,test,1.0,0.010347288624288265,1.0,0.25,10,-0.013869916990828068,0,sl
es1s,2022-01-03,2022-01-05,test,-1.0,0.010075325907124281,1.0,0.25,10,0.019536147095752687,1,pt
es1s,2022-01-04,2022-01-05,test,-1.0,0.009881199782774337,1.0,0.25,10,0.019177509537075643,1,pt
es1s,2022-01-05,2022-01-07,test,1.0,0.01001074576397924,1.0,0.25,10,-0.005274374001439486,0,sl
es1s,2022-01-06,2022-01-07,test,1.0,0.009991970390080897,1.0,0.25,10,-0.004213333333509706,0,sl
es1s,2022-01-07,2022-01-12,test,1.0,0.009915073530823748,1.0,0.25,10,0.010390445075965982,1,pt
es1s,2022-01-10,2022-01-12,test,1.0,0.009673312612930935,1.0,0.25,10,0.011582390476400528,1,pt
es1s,2022-01-11,2022-01-13,test,1.0,0.009675968590667789,1.0,0.25,10,-0.01126461211444929,0,sl
es1s,2022-01-12,2022-01-13,test,1.0,0.009529550932770605,1.0,0.25,10,-0.013623111583011549,0,sl
es1s,2022-01-13,2022-01-18,test,1.0,0.009415628391824058,1.0,0.25,10,-0.01735812553757332,0,sl
es1s,2022-01-14,2022-01-18,test,1.0,0.009212162036516707,1.0,0.25,10,-0.01793866480685602,0,sl
es1s,2022-01-18,2022-01-19,test,1.0,0.009796986934246668,1.0,0.25,10,-0.010281651626438126,0,sl
es1s,2022-01-19,2022-01-20,test,1.0,0.009746682009586347,1.0,0.25,10,-0.010941039952148346,0,sl
es1s,2022-01-20,2022-01-21,test,1.0,0.009010846295439048,1.0,0.25,10,-0.018939605562353412,0,sl
es1s,2022-01-21,2022-01-25,test,1.0,0.009368595854016094,1.0,0.25,10,-0.009339407746600914,0,sl
es1s,2022-01-24,2022-01-25,test,1.0,0.009222305570425493,1.0,0.25,10,-0.01243258586597018,0,sl
es1s,2022-01-25,2022-01-27,test,1.0,0.008459664344214893,1.0,0.25,10,-0.007185559898197136,0,sl
es1s,2022-01-26,2022-01-27,test,1.0,0.008439039453993888,1.0,0.25,10,-0.0054704595189567495,0,sl
es1s,2022-01-27,2022-01-28,test,1.0,0.008318433643517434,1.0,0.25,10,0.024434022350176443,1,pt
es1s,2022-01-28,2022-01-31,test,-1.0,0.010586398098020757,1.0,0.25,10,-0.018312326907174326,0,sl
es1s,2022-01-31,2022-02-01,test,-1.0,0.011670808861550957,1.0,0.25,10,-0.00682688571968626,0,sl
es1s,2022-02-01,2022-02-02,test,-1.0,0.011713003796369813,1.0,0.25,10,-0.009316427783750303,0,sl
es1s,2022-02-02,2022-02-03,test,-1.0,0.01200840659167038,1.0,0.25,10,0.023649571249156898,1,pt
es1s,2022-02-03,2022-02-04,test,-1.0,0.01238939224379659,1.0,0.25,10,-0.00525844707958667,0,sl
es1s,2022-02-07,2022-02-09,test,1.0,0.012502214979364084,1.0,0.25,10,0.022789476625738603,1,pt
es1s,2022-02-08,2022-02-09,test,1.0,0.012711794322865821,1.0,0.25,10,0.014459833795805954,1,pt
es1s,2022-02-09,2022-02-10,test,-1.0,0.012995337944785733,1.0,0.25,10,0.017530446181268977,1,pt
es1s,2022-02-10,2022-02-11,test,-1.0,0.013456748468800734,1.0,0.25,10,0.01956642579067902,1,pt
es1s,2022-02-11,2022-02-14,test,1.0,0.013788614574964601,1.0,0.25,10,-0.0035151377700777253,0,sl
es1s,2022-02-14,2022-02-15,test,1.0,0.01376796690670861,1.0,0.25,10,0.01604460628035409,1,pt
es1s,2022-02-15,2022-02-17,test,1.0,0.013889647443610842,1.0,0.25,10,-0.020159032367627838,0,sl
es1s,2022-02-16,2022-02-17,test,1.0,0.013728325148587342,1.0,0.25,10,-0.021364653244000276,0,sl
es1s,2022-02-17,2022-02-18,test,1.0,0.014341407623839612,1.0,0.25,10,-0.007086524172902564,0,sl
es1s,2022-02-18,2022-02-22,test,1.0,0.013789389641090099,1.0,0.25,10,-0.010014964890607714,0,sl
es1s,2022-02-22,2022-02-23,test,1.0,0.013920036629840973,1.0,0.25,10,-0.01813953488443787,0,sl
es1s,2022-02-23,2022-02-24,test,1.0,0.014225039820811091,1.0,0.25,10,0.014684983420215847,1,pt
es1s,2022-02-24,2022-02-25,test,1.0,0.01467051764538028,1.0,0.25,10,0.022408963586951103,1,pt
es1s,2022-02-25,2022-03-01,test,1.0,0.015473144222917914,1.0,0.25,10,-0.017408675800354878,0,sl
es1s,2022-02-28,2022-03-01,test,1.0,0.01446604786123036,1.0,0.25,10,-0.01470924908501925,0,sl
es1s,2022-03-01,2022-03-02,test,1.0,0.014087283921532861,1.0,0.25,10,0.018123729306563474,1,pt
es1s,2022-03-02,2022-03-03,test,1.0,0.01467451265195495,1.0,0.25,10,-0.005134934671870206,0,sl
es1s,2022-03-03,2022-03-04,test,1.0,0.014458687460196068,1.0,0.25,10,-0.0073407122798498925,0,sl
es1s,2022-03-04,2022-03-07,test,1.0,0.013612297999725577,1.0,0.25,10,-0.029753307527492834,0,sl
es1s,2022-03-07,2022-03-08,test,1.0,0.014917902811974883,1.0,0.25,10,-0.007085863999688025,0,sl
es1s,2022-03-08,2022-03-09,test,1.0,0.014941165172111684,1.0,0.25,10,0.02554722638747431,1,pt
es1s,2022-03-09,2022-03-10,test,1.0,0.016087984404616573,1.0,0.25,10,-0.004210280101363928,0,sl
es1s,2022-03-10,2022-03-11,test,1.0,0.015579615419697239,1.0,0.25,10,-0.013095308003089556,0,sl
es1s,2022-03-11,2022-03-14,test,1.0,0.015397215175068408,1.0,0.25,10,-0.0070213019159306445,0,sl
es1s,2022-03-14,2022-03-15,test,1.0,0.014942101042179657,1.0,0.25,10,0.02167647412143059,1,pt
es1s,2022-03-15,2022-03-16,test,1.0,0.015888768228734147,1.0,0.25,10,0.022509550395412026,1,pt
es1s,2022-03-16,2022-03-18,test,1.0,0.0163127696382538,1.0,0.25,10,0.023910794343426023,1,pt
es1s,2022-03-17,2022-03-18,test,-1.0,0.016572911277031414,1.0,0.25,10,-0.011699227623053421,0,sl
es1s,2022-03-18,2022-03-22,test,-1.0,0.016020406097793552,1.0,0.25,10,-0.011563938477180846,0,sl
es1s,2022-03-21,2022-03-22,test,-1.0,0.015910876836127075,1.0,0.25,10,-0.011847942051313343,0,sl
es1s,2022-03-22,2022-03-25,test,-1.0,0.015836415470777247,1.0,0.25,10,-0.006992230854098835,0,sl
es1s,2022-03-23,2022-03-25,test,1.0,0.015503675912666184,1.0,0.25,10,0.02001124227166895,1,pt
es1s,2022-03-24,2022-03-29,test,1.0,0.015500901039767851,1.0,0.25,10,0.02504155124746732,1,pt
es1s,2022-03-25,2022-03-29,test,1.0,0.014830816479325746,1.0,0.25,10,0.01961864873871577,1,pt
es1s,2022-03-28,2022-03-31,test,1.0,0.014830445853191111,1.0,0.25,10,-0.008154553414438381,0,sl
es1s,2022-03-29,2022-03-30,test,1.0,0.014419519991545228,1.0,0.25,10,-0.006377688899012246,0,sl
es1s,2022-03-30,2022-03-31,test,1.0,0.014178887676920248,1.0,0.25,10,-0.014197127937375154,0,sl
es1s,2022-03-31,2022-04-06,test,1.0,0.014580256444135554,1.0,0.25,10,-0.012139270540799996,0,sl
es1s,2022-04-01,2022-04-05,test,1.0,0.014412172833092747,1.0,0.25,10,-0.004185713497945831,0,sl
es1s,2022-04-04,2022-04-05,test,1.0,0.012221760289841526,1.0,0.25,10,-0.012560755828531,0,sl
es1s,2022-04-05,2022-04-06,test,1.0,0.01255447671379706,1.0,0.25,10,-0.009844588243403396,0,sl
es1s,2022-04-06,2022-04-07,test,-1.0,0.011889808819785727,1.0,0.25,10,-0.004580237950358779,0,sl
es1s,2022-04-07,2022-04-11,test,1.0,0.011794577991908872,1.0,0.25,10,-0.019405059773314193,0,sl
es1s,2022-04-08,2022-04-11,test,1.0,0.011270565701648489,1.0,0.25,10,-0.016616482659888465,0,sl
es1s,2022-04-11,2022-04-12,test,1.0,0.01193171668073969,1.0,0.25,10,-0.0036289408021914493,0,sl
es1s,2022-04-12,2022-04-13,test,1.0,0.01116980102696052,1.0,0.25,10,0.011211017528639955,1,pt
es1s,2022-04-13,2022-04-14,test,-1.0,0.010333719774294228,1.0,0.25,10,0.012324835388527688,1,pt
es1s,2022-04-14,2022-04-19,test,1.0,0.010413773717637438,1.0,0.25,10,0.016353276354408752,1,pt
es1s,2022-04-18,2022-04-19,test,1.0,0.010037744186249125,1.0,0.25,10,0.01652704166192165,1,pt
es1s,2022-04-19,2022-04-21,test,-1.0,0.010746521864528319,1.0,0.25,10,0.01541739081823057,1,pt
es1s,2022-04-20,2022-04-21,test,-1.0,0.010387913171802385,1.0,0.25,10,0.014588710582916331,1,pt
es1s,2022-04-21,2022-04-22,test,-1.0,0.010510682719993638,1.0,0.25,10,0.028071973579696485,1,pt
es1s,2022-04-22,2022-04-26,test,1.0,0.011588153207759645,1.0,0.25,10,-0.022672681468857925,0,sl
es1s,2022-04-25,2022-04-26,test,1.0,0.011613084818071644,1.0,0.25,10,-0.028478248208800183,0,sl
es1s,2022-04-26,2022-04-28,test,1.0,0.012747244869471253,1.0,0.25,10,0.027095072534274678,1,pt
es1s,2022-04-27,2022-04-28,test,1.0,0.012222784031196803,1.0,0.25,10,0.024699479696832505,1,pt
es1s,2022-04-28,2022-04-29,test,1.0,0.013873894571182058,1.0,0.25,10,-0.03641881638860478,0,sl
es1s,2022-04-29,2022-05-04,test,1.0,0.015631480549955952,1.0,0.25,10,0.04064203512959508,1,pt
es1s,2022-05-02,2022-05-04,test,1.0,0.01573793155754344,1.0,0.25,10,0.03475066249193959,1,pt
es1s,2022-05-03,2022-05-04,test,1.0,0.015588060354892271,1.0,0.25,10,0.030221262817627714,1,pt
es1s,2022-05-04,2022-05-05,test,-1.0,0.017244307268332624,1.0,0.25,10,0.03538792852538031,1,pt
es1s,2022-05-05,2022-05-06,test,1.0,0.018754069755185343,1.0,0.25,10,-0.005732215049293998,0,sl
es1s,2022-05-06,2022-05-09,test,1.0,0.018651621557743588,1.0,0.25,10,-0.03204272363145322,0,sl
es1s,2022-05-09,2022-05-11,test,1.0,0.01967900981361687,1.0,0.25,10,-0.014357366770175517,0,sl
es1s,2022-05-10,2022-05-11,test,1.0,0.019585213190812235,1.0,0.25,10,-0.016638518796891155,0,sl
es1s,2022-05-11,2022-05-13,test,1.0,0.01975997439159704,1.0,0.25,10,0.022772088289320758,1,pt
es1s,2022-05-12,2022-05-13,test,1.0,0.019406017315991043,1.0,0.25,10,0.023553377044437607,1,pt
es1s,2022-05-13,2022-05-18,test,1.0,0.020416027049793076,1.0,0.25,10,-0.0241308539106333,0,sl
es1s,2022-05-16,2022-05-18,test,1.0,0.02039291608211403,1.0,0.25,10,-0.020475685124535126,0,sl
es1s,2022-05-17,2022-05-18,test,1.0,0.02058917050486735,1.0,0.25,10,-0.039659709898855144,0,sl
es1s,2022-05-18,2022-05-19,test,1.0,0.022082582641132793,1.0,0.25,10,-0.006373080107828333,0,sl
es1s,2022-05-19,2022-05-26,test,1.0,0.02199563687494283,1.0,0.25,10,0.040536206784933526,1,pt
es1s,2022-05-20,2022-05-26,test,1.0,0.021379146573665138,1.0,0.25,10,0.04006923964578579,1,pt
es1s,2022-05-23,2022-05-24,test,1.0,0.021872708782993945,1.0,0.25,10,-0.007868068231822511,0,sl
es1s,2022-05-24,2022-05-26,test,1.0,0.0210996189182991,1.0,0.25,10,0.029247557415933434,1,pt
es1s,2022-05-25,2022-05-27,test,1.0,0.021242288259600225,1.0,0.25,10,0.0450116300994754,1,pt
es1s,2022-05-27,2022-05-31,test,1.0,0.02013670413986029,1.0,0.25,10,-0.005895446070709576,0,sl
es1s,2022-05-31,2022-06-02,test,-1.0,0.02014182476957586,1.0,0.25,10,-0.010650529500746186,0,sl
es1s,2022-06-02,2022-06-09,test,-1.0,0.019418624399619517,1.0,0.25,10,0.038081552002775965,1,pt
es1s,2022-06-03,2022-06-09,test,1.0,0.01802686545877009,1.0,0.25,10,-0.02209642074521645,0,sl
es1s,2022-06-08,2022-06-09,test,-1.0,0.016623691009687386,1.0,0.25,10,0.02376033057884175,1,pt
es1s,2022-06-09,2022-06-10,test,1.0,0.01711527192477438,1.0,0.25,10,-0.029193899780378008,0,sl
es1s,2022-06-10,2022-06-13,test,-1.0,0.018444518481718127,1.0,0.25,10,0.038086688895576426,1,pt
es1s,2022-06-14,2022-06-16,test,1.0,0.019455583106053918,1.0,0.25,10,-0.01844796470844945,0,sl
es1s,2022-06-15,2022-06-16,test,1.0,0.0191392346662037,1.0,0.25,10,-0.0322261763527496,0,sl
fesx1s,2020-01-03,2020-01-06,train,-1.0,0.008847635577212262,0.25,0.25,1,0.00399573787795604,1,pt
fesx1s,2020-01-06,2020-01-07,train,1.0,0.007406429525196543,0.25,0.25,1,0.0029419630917992823,1,pt
fesx1s,2020-01-07,2020-01-08,train,1.0,0.007240963647423385,0.25,0.25,1,0.002933333333396293,1,pt
fesx1s,2020-01-08,2020-01-09,train,1.0,0.006782996874300537,0.25,0.25,1,0.005583621376894277,1,pt
fesx1s,2020-01-09,2020-01-10,train,-1.0,0.006807857161213782,0.25,0.25,1,0.0005288207308155046,1,vert
fesx1s,2020-01-10,2020-01-13,train,-1.0,0.006527724787149094,0.25,0.25,1,0.00423280423169714,1,pt
fesx1s,2020-01-13,2020-01-14,train,1.0,0.006451793189527119,0.25,0.25,1,-0.0005313496291031727,0,vert
fesx1s,2020-01-14,2020-01-15,train,1.0,0.00645156977795982,0.25,0.25,1,-0.0015948963310835618,0,vert
fesx1s,2020-01-15,2020-01-16,train,1.0,0.006393778929239538,0.25,0.25,1,0.0015974440888000263,1,vert
fesx1s,2020-01-16,2020-01-17,train,1.0,0.006314101444309208,0.25,0.25,1,0.008771929824761715,1,pt
fesx1s,2020-01-17,2020-01-20,train,1.0,0.006499815645387041,0.25,0.25,1,-0.001317523055484271,0,vert
fesx1s,2020-01-20,2020-01-21,train,1.0,0.005983362713038977,0.25,0.25,1,-0.0031662269135113164,0,sl
fesx1s,2020-01-21,2020-01-22,train,-1.0,0.005777327222203948,0.25,0.25,1,0.005029115934811701,1,pt
fesx1s,2020-01-22,2020-01-23,train,-1.0,0.0059107832241952095,0.25,0.25,1,0.008512902367323605,1,pt
fesx1s,2020-01-23,2020-01-24,train,-1.0,0.006235489633443157,0.25,0.25,1,-0.010732492621474687,0,sl
fesx1s,2020-01-24,2020-01-27,train,1.0,0.0063460260581715885,0.25,0.25,1,-0.02548447040175761,0,sl
fesx1s,2020-01-27,2020-01-28,train,1.0,0.008575662124167303,0.25,0.25,1,0.010351402888443273,1,pt
fesx1s,2020-01-28,2020-01-29,train,-1.0,0.008948850825706331,0.25,0.25,1,-0.00566190347762574,0,sl
fesx1s,2020-01-29,2020-01-30,train,1.0,0.008727340132436923,0.25,0.25,1,-0.013672922252143893,0,sl
fesx1s,2020-01-30,2020-01-31,train,-1.0,0.008582140700878989,0.25,0.25,1,0.010872519706511263,1,pt
fesx1s,2020-01-31,2020-02-03,train,1.0,0.008746185322623603,0.25,0.25,1,0.004122011541904502,1,pt
fesx1s,2020-02-03,2020-02-04,train,1.0,0.008814675118719091,0.25,0.25,1,0.018609742747201397,1,pt
fesx1s,2020-02-04,2020-02-05,train,1.0,0.009817436294157274,0.25,0.25,1,0.012896292316428859,1,pt
fesx1s,2020-02-05,2020-02-06,train,1.0,0.010232551868661885,0.25,0.25,1,0.007692307692307665,1,pt
fesx1s,2020-02-06,2020-02-07,train,-1.0,0.010301745220730765,0.25,0.25,1,0.001579362989611366,1,vert
fesx1s,2020-02-07,2020-02-10,train,-1.0,0.010308473845632155,0.25,0.25,1,0.0010545742158547533,1,vert
fesx1s,2020-02-10,2020-02-11,train,-1.0,0.010261185845812879,0.25,0.25,1,-0.00950118764832153,0,sl
fesx1s,2020-02-11,2020-02-12,train,1.0,0.010458154393841072,0.25,0.25,1,0.005751633987055138,1,pt
fesx1s,2020-02-12,2020-02-13,train,1.0,0.010497037291095171,0.25,0.25,1,-0.0028593709384563404,0,sl
fesx1s,2020-02-13,2020-02-14,train,1.0,0.01053540712853092,0.25,0.25,1,0.0002606882174067682,1,vert
fesx1s,2020-02-14,2020-02-17,train,1.0,0.010376104629549625,0.25,0.25,1,0.00312744331380177,1,pt
fesx1s,2020-02-17,2020-02-18,train,1.0,0.010381526215877686,0.25,0.25,1,-0.005196154844519518,0,sl
fesx1s,2020-02-18,2020-02-19,train,1.0,0.01043216411845052,0.25,0.25,1,0.007834943850080212,1,pt
fesx1s,2020-02-19,2020-02-20,train,1.0,0.010457390519435948,0.25,0.25,1,-0.006219227780361325,0,sl
fesx1s,2020-02-20,2020-02-21,train,1.0,0.010354960743421864,0.25,0.25,1,-0.010691003911923014,0,sl
fesx1s,2020-02-21,2020-02-24,train,1.0,0.010455666697580992,0.25,0.25,1,-0.039272535580836876,0,sl
fesx1s,2020-02-24,2020-02-25,train,1.0,0.012598834996570447,0.25,0.25,1,-0.020301783265537443,0,sl
fesx1s,2020-02-25,2020-02-26,train,1.0,0.013101146121902057,0.25,0.25,1,0.0008401008117520092,1,vert
fesx1s,2020-02-26,2020-02-27,train,1.0,0.012999212009555004,0.25,0.25,1,-0.03273642977112168,0,sl
fesx1s,2020-02-27,2020-02-28,train,1.0,0.014557485455849492,0.25,0.25,1,-0.04136534567432937,0,sl
fesx1s,2020-02-28,2020-03-02,train,1.0,0.016932869624905603,0.25,0.25,1,0.007543753771650508,1,pt
fesx1s,2020-03-02,2020-03-03,train,1.0,0.017042558548106556,0.25,0.25,1,0.004492362983223419,1,pt
fesx1s,2020-03-03,2020-03-04,train,1.0,0.016324142749779603,0.25,0.25,1,0.01699463327310613,1,pt
fesx1s,2020-03-04,2020-03-05,train,1.0,0.01658167715771961,0.25,0.25,1,-0.012899442978888898,0,sl
fesx1s,2020-03-05,2020-03-06,train,1.0,0.01639322265661148,0.25,0.25,1,-0.03979803979798102,0,sl
fesx1s,2020-03-06,2020-03-09,train,1.0,0.018072205049871642,0.25,0.25,1,-0.07980204144797765,0,sl
fesx1s,2020-03-09,2020-03-10,train,1.0,0.024572362105367642,0.25,0.25,1,-0.020504201680273115,0,sl
fesx1s,2020-03-10,2020-03-11,train,1.0,0.024101438148400364,0.25,0.25,1,-0.006863417980972786,0,sl
fesx1s,2020-03-11,2020-03-12,train,1.0,0.02373085487635658,0.25,0.25,1,-0.11299239806537698,0,sl
fesx1s,2020-03-12,2020-03-13,train,1.0,0.033286398352807334,0.25,0.25,1,-0.006232956760012787,0,vert
fesx1s,2020-03-13,2020-03-16,train,1.0,0.03310825898004984,0.25,0.25,1,-0.051744413953708324,0,sl
fesx1s,2020-03-16,2020-03-17,train,1.0,0.03339210494858525,0.25,0.25,1,0.031210459719660077,1,pt
fesx1s,2020-03-17,2020-03-18,train,1.0,0.035323935365964454,0.25,0.25,1,-0.05357873210580011,0,sl
fesx1s,2020-03-18,2020-03-19,train,1.0,0.03538327108989509,0.25,0.25,1,0.02895419187583337,1,pt
fesx1s,2020-03-19,2020-03-20,train,1.0,0.03714265373172658,0.25,0.25,1,0.032759344813689806,1,pt
fesx1s,2020-03-20,2020-03-23,train,1.0,0.03907194049803541,0.25,0.25,1,-0.02318015453564215,0,sl
fesx1s,2020-03-23,2020-03-24,train,1.0,0.03881391986216925,0.25,0.25,1,0.09741881765377158,1,pt
fesx1s,2020-03-24,2020-03-25,train,1.0,0.046286349430274654,0.25,0.25,1,0.033383915022305866,1,pt
fesx1s,2020-03-25,2020-03-26,train,1.0,0.04737303359047415,0.25,0.25,1,0.017621145375152025,1,pt
fesx1s,2020-03-26,2020-03-27,train,1.0,0.04756435816290621,0.25,0.25,1,-0.04256854257042164,0,sl
fesx1s,2020-03-27,2020-03-30,train,1.0,0.04760992171079255,0.25,0.25,1,0.022607385081376608,1,pt
fesx1s,2020-03-30,2020-03-31,train,1.0,0.04801288651018687,0.25,0.25,1,0.012159174648177062,1,pt
