date,instrument,weight
2022-06-14,hg1s,0.03576775
2022-06-14,ho1s,0.0
2022-06-14,ng1s,0.0
2022-06-14,nq1s,0.02492292
2022-06-14,pl1s,0.02664622
2022-06-14,rb1s,0.0
2022-06-14,si1s,0.0
2022-06-15,cl1s,0.02067806
2022-06-15,es1s,0.06616235
2022-06-15,fesx1s,-0.03671893
2022-06-15,gc1s,0.0
2022-06-15,hg1s,0.07210805
2022-06-15,ho1s,0.0
2022-06-15,ng1s,0.0
2022-06-15,nq1s,-0.02471976
2022-06-15,pl1s,0.02682012
2022-06-15,rb1s,0.0
2022-06-15,si1s,0.0
2022-06-16,cl1s,0.02091569
2022-06-16,es1s,0.0
2022-06-16,fesx1s,-0.03592344
2022-06-16,gc1s,0.0
2022-06-16,hg1s,0.0
2022-06-16,ho1s,0.0
2022-06-16,ng1s,0.0
2022-06-16,nq1s,0.02416218
2022-06-16,pl1s,0.02644891
2022-06-16,rb1s,0.0
2022-06-16,si1s,0.0
2022-06-17,cl1s,0.01951272
2022-06-17,es1s,0.0
2022-06-17,fesx1s,-0.03650987
2022-06-17,gc1s,0.0
2022-06-17,hg1s,0.0
2022-06-17,ho1s,0.0
2022-06-17,ng1s,-0.01078503
