date,instrument,f8_dow_sin,f8_dow_cos,f8_month_sin,f8_month_cos
2020-12-07,nq1s,0.0,1.0,-0.5000000000000004,0.8660254037844384
2020-12-08,nq1s,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2020-12-09,nq1s,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2020-12-10,nq1s,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2020-12-11,nq1s,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2020-12-14,nq1s,0.0,1.0,-0.5000000000000004,0.8660254037844384
2020-12-15,nq1s,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2020-12-16,nq1s,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2020-12-17,nq1s,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2020-12-18,nq1s,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2020-12-21,nq1s,0.0,1.0,-0.5000000000000004,0.8660254037844384
2020-12-22,nq1s,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2020-12-23,nq1s,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2020-12-24,nq1s,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2020-12-28,nq1s,0.0,1.0,-0.5000000000000004,0.8660254037844384
2020-12-29,nq1s,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2020-12-30,nq1s,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
2020-12-31,nq1s,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2021-01-04,nq1s,0.0,1.0,0.0,1.0
2021-01-05,nq1s,0.7818314824680298,0.6234898018587336,0.0,1.0
2021-01-06,nq1s,0.9749279121818236,-0.22252093395631434,0.0,1.0
2021-01-07,nq1s,0.43388373911755823,-0.900968867902419,0.0,1.0
2021-01-08,nq1s,-0.433883739117558,-0.9009688679024191,0.0,1.0
2021-01-11,nq1s,0.0,1.0,0.0,1.0
2021-01-12,nq1s,0.7818314824680298,0.6234898018587336,0.0,1.0
2021-01-13,nq1s,0.9749279121818236,-0.22252093395631434,0.0,1.0
2021-01-14,nq1s,0.43388373911755823,-0.900968867902419,0.0,1.0
2021-01-15,nq1s,-0.433883739117558,-0.9009688679024191,0.0,1.0
2021-01-19,nq1s,0.7818314824680298,0.6234898018587336,0.0,1.0
2021-01-20,nq1s,0.9749279121818236,-0.22252093395631434,0.0,1.0
2021-01-21,nq1s,0.43388373911755823,-0.900968867902419,0.0,1.0
2021-01-22,nq1s,-0.433883739117558,-0.9009688679024191,0.0,1.0
2021-01-25,nq1s,0.0,1.0,0.0,1.0
2021-01-26,nq1s,0.7818314824680298,0.6234898018587336,0.0,1.0
2021-01-28,nq1s,0.43388373911755823,-0.900968867902419,0.0,1.0
2021-01-29,nq1s,-0.433883739117558,-0.9009688679024191,0.0,1.0
2021-02-01,nq1s,0.0,1.0,0.49999999999999994,0.8660254037844387
2021-02-02,nq1s,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2021-02-03,nq1s,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2021-02-04,nq1s,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2021-02-05,nq1s,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2021-02-11,nq1s,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2021-02-18,nq1s,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2021-02-22,nq1s,0.0,1.0,0.49999999999999994,0.8660254037844387
2021-02-23,nq1s,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2021-02-24,nq1s,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2021-02-25,nq1s,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2021-02-26,nq1s,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2021-03-01,nq1s,0.0,1.0,0.8660254037844386,0.5000000000000001
2021-03-02,nq1s,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2021-03-03,nq1s,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2021-03-04,nq1s,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2021-03-05,nq1s,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2021-03-08,nq1s,0.0,1.0,0.8660254037844386,0.5000000000000001
2021-03-09,nq1s,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2021-03-10,nq1s,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2021-03-11,nq1s,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2021-03-12,nq1s,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2021-03-15,nq1s,0.0,1.0,0.8660254037844386,0.5000000000000001
2021-03-16,nq1s,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2021-03-17,nq1s,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2021-03-18,nq1s,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2021-03-19,nq1s,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2021-03-22,nq1s,0.0,1.0,0.8660254037844386,0.5000000000000001
2021-03-23,nq1s,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2021-03-24,nq1s,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2021-03-25,nq1s,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2021-03-26,nq1s,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2021-03-29,nq1s,0.0,1.0,0.8660254037844386,0.5000000000000001
2021-03-30,nq1s,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2021-03-31,nq1s,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2021-04-01,nq1s,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
