date,instrument,f5_signal,f5_abs_signal,f5_trailing_run_length,f5_days_since_flip,f5_days_since_nonzero,f5_participation_20,f5_participation_60,f5_long_bias_20,f5_sign_agree_mr,f5_signal_entropy_20,f5_flip_rate_60
2020-12-03,es1s,1.0,1.0,5.0,4.0,0.0,0.95,0.9833333333333333,0.95,1.0,0.1985152433458726,0.03333333333333333
2020-12-04,es1s,1.0,1.0,6.0,5.0,0.0,0.95,0.9833333333333333,0.95,1.0,0.1985152433458726,0.03333333333333333
2020-12-07,es1s,1.0,1.0,7.0,6.0,0.0,0.95,0.9833333333333333,0.95,1.0,0.1985152433458726,0.03333333333333333
2020-12-08,es1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.85,-1.0,0.39439769144744274,0.05
2020-12-09,es1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-10,es1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-11,es1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-14,es1s,1.0,1.0,4.0,3.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-15,es1s,1.0,1.0,5.0,4.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-16,es1s,1.0,1.0,6.0,5.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-17,es1s,1.0,1.0,7.0,6.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-18,es1s,1.0,1.0,8.0,7.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-21,es1s,1.0,1.0,9.0,8.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-22,es1s,1.0,1.0,10.0,9.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-23,es1s,1.0,1.0,11.0,10.0,0.0,0.95,0.9833333333333333,0.85,1.0,0.39439769144744274,0.06666666666666667
2020-12-24,es1s,1.0,1.0,12.0,11.0,0.0,1.0,0.9833333333333333,0.9,1.0,0.1985152433458726,0.06666666666666667
2020-12-28,es1s,1.0,1.0,13.0,12.0,0.0,1.0,0.9833333333333333,0.9,1.0,0.1985152433458726,0.06666666666666667
2020-12-29,es1s,-1.0,1.0,1.0,0.0,0.0,1.0,0.9833333333333333,0.8,-1.0,0.3250829733914482,0.08333333333333333
2020-12-30,es1s,-1.0,1.0,2.0,1.0,0.0,1.0,0.9833333333333333,0.7,-1.0,0.42270908780599087,0.08333333333333333
2021-01-04,es1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9666666666666667,0.65,1.0,0.6128694524619496,0.11666666666666667
2021-01-05,es1s,1.0,1.0,2.0,1.0,0.0,0.95,0.9666666666666667,0.65,1.0,0.6128694524619496,0.11666666666666667
2021-01-06,es1s,1.0,1.0,3.0,2.0,0.0,0.95,0.9666666666666667,0.65,-1.0,0.6128694524619496,0.11666666666666667
2021-01-07,es1s,1.0,1.0,4.0,3.0,0.0,0.95,0.9666666666666667,0.75,-1.0,0.5181862130502128,0.11666666666666667
2021-01-08,es1s,1.0,1.0,5.0,4.0,0.0,0.95,0.9666666666666667,0.75,-1.0,0.5181862130502128,0.11666666666666667
2021-01-11,es1s,1.0,1.0,6.0,5.0,0.0,0.95,0.9666666666666667,0.75,-1.0,0.5181862130502128,0.11666666666666667
2021-01-12,es1s,1.0,1.0,7.0,6.0,0.0,0.95,0.9666666666666667,0.75,-1.0,0.5181862130502128,0.11666666666666667
2021-01-13,es1s,1.0,1.0,8.0,7.0,0.0,0.95,0.9666666666666667,0.75,-1.0,0.5181862130502128,0.11666666666666667
2021-01-14,es1s,1.0,1.0,9.0,8.0,0.0,0.95,0.9666666666666667,0.75,-1.0,0.5181862130502128,0.11666666666666667
2021-01-15,es1s,1.0,1.0,10.0,9.0,0.0,0.95,0.9666666666666667,0.75,1.0,0.5181862130502128,0.11666666666666667
2021-01-19,es1s,1.0,1.0,1.0,0.0,0.0,0.9,0.95,0.7,-1.0,0.639031859650177,0.15
2021-01-20,es1s,-1.0,1.0,1.0,0.0,0.0,0.9,0.95,0.6,1.0,0.7305880613711224,0.16666666666666666
2021-01-21,es1s,-1.0,1.0,2.0,1.0,0.0,0.9,0.95,0.5,1.0,0.8018185525433373,0.16666666666666666
2021-01-22,es1s,-1.0,1.0,3.0,2.0,0.0,0.9,0.95,0.4,1.0,0.8568409950394724,0.16666666666666666
2021-01-25,es1s,-1.0,1.0,4.0,3.0,0.0,0.9,0.95,0.3,1.0,0.8979457248567797,0.16666666666666666
2021-01-26,es1s,-1.0,1.0,5.0,4.0,0.0,0.9,0.95,0.2,1.0,0.926506603289533,0.16666666666666666
2021-01-27,es1s,1.0,1.0,1.0,0.0,0.0,0.9,0.95,0.3,1.0,0.8979457248567797,0.18333333333333332
2021-01-28,es1s,1.0,1.0,2.0,1.0,0.0,0.9,0.95,0.4,1.0,0.8568409950394724,0.18333333333333332
2021-01-29,es1s,1.0,1.0,3.0,2.0,0.0,0.95,0.95,0.45,1.0,0.7460326647147849,0.18333333333333332
2021-02-01,es1s,1.0,1.0,4.0,3.0,0.0,0.95,0.95,0.45,1.0,0.7460326647147849,0.18333333333333332
2021-02-02,es1s,1.0,1.0,5.0,4.0,0.0,0.95,0.95,0.45,1.0,0.7460326647147849,0.18333333333333332
2021-02-03,es1s,1.0,1.0,6.0,5.0,0.0,0.95,0.95,0.45,1.0,0.7460326647147849,0.18333333333333332
2021-02-04,es1s,1.0,1.0,7.0,6.0,0.0,0.95,0.95,0.45,-1.0,0.7460326647147849,0.18333333333333332
2021-02-05,es1s,1.0,1.0,8.0,7.0,0.0,0.95,0.95,0.45,-1.0,0.7460326647147849,0.18333333333333332
2021-02-11,es1s,1.0,1.0,1.0,0.0,0.0,0.8,0.9,0.3,-1.0,0.997271523182384,0.21666666666666667
2021-02-12,es1s,1.0,1.0,2.0,1.0,0.0,0.8,0.9,0.3,-1.0,0.997271523182384,0.21666666666666667
2021-02-16,es1s,1.0,1.0,1.0,0.0,0.0,0.8,0.8833333333333333,0.3,-1.0,0.997271523182384,0.25
2021-02-17,es1s,1.0,1.0,2.0,1.0,0.0,0.8,0.8833333333333333,0.4,-1.0,0.9502705392332347,0.25
2021-02-18,es1s,1.0,1.0,3.0,2.0,0.0,0.8,0.8833333333333333,0.5,-1.0,0.8864644756797975,0.25
2021-02-19,es1s,1.0,1.0,4.0,3.0,0.0,0.8,0.8833333333333333,0.6,1.0,0.8018185525433373,0.25
2021-02-22,es1s,1.0,1.0,5.0,4.0,0.0,0.8,0.9,0.7,1.0,0.6874357505033554,0.23333333333333334
2021-02-23,es1s,1.0,1.0,6.0,5.0,0.0,0.8,0.9,0.8,1.0,0.5004024235381879,0.21666666666666667
2021-02-24,es1s,1.0,1.0,7.0,6.0,0.0,0.8,0.9,0.8,-1.0,0.5004024235381879,0.21666666666666667
2021-02-25,es1s,1.0,1.0,8.0,7.0,0.0,0.8,0.9,0.8,1.0,0.5004024235381879,0.21666666666666667
2021-02-26,es1s,1.0,1.0,9.0,8.0,0.0,0.8,0.9,0.8,1.0,0.5004024235381879,0.21666666666666667
2021-03-01,es1s,1.0,1.0,10.0,9.0,0.0,0.8,0.9,0.8,1.0,0.5004024235381879,0.21666666666666667
2021-03-02,es1s,1.0,1.0,11.0,10.0,0.0,0.8,0.9,0.8,1.0,0.5004024235381879,0.21666666666666667
2021-03-03,es1s,1.0,1.0,12.0,11.0,0.0,0.8,0.9,0.8,1.0,0.5004024235381879,0.21666666666666667
2021-03-04,es1s,1.0,1.0,13.0,12.0,0.0,0.8,0.9,0.8,1.0,0.5004024235381879,0.2
2021-03-08,es1s,1.0,1.0,1.0,0.0,0.0,0.8,0.8833333333333333,0.8,1.0,0.5004024235381879,0.21666666666666667
2021-03-09,es1s,1.0,1.0,2.0,1.0,0.0,0.85,0.8833333333333333,0.85,1.0,0.42270908780599087,0.21666666666666667
2021-03-10,es1s,1.0,1.0,3.0,2.0,0.0,0.9,0.8833333333333333,0.9,-1.0,0.3250829733914482,0.21666666666666667
2021-03-11,es1s,1.0,1.0,4.0,3.0,0.0,0.9,0.8833333333333333,0.9,-1.0,0.3250829733914482,0.21666666666666667
2021-03-12,es1s,1.0,1.0,5.0,4.0,0.0,0.9,0.8833333333333333,0.9,-1.0,0.3250829733914482,0.21666666666666667
2021-03-15,es1s,1.0,1.0,6.0,5.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.21666666666666667
2021-03-16,es1s,1.0,1.0,7.0,6.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.21666666666666667
2021-03-17,es1s,1.0,1.0,8.0,7.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.21666666666666667
2021-03-18,es1s,1.0,1.0,9.0,8.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.21666666666666667
2021-03-19,es1s,1.0,1.0,10.0,9.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.21666666666666667
2021-03-22,es1s,1.0,1.0,11.0,10.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.21666666666666667
2021-03-23,es1s,1.0,1.0,12.0,11.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.21666666666666667
2021-03-25,es1s,1.0,1.0,1.0,0.0,0.0,0.9,0.8666666666666667,0.9,-1.0,0.3250829733914482,0.23333333333333334
2021-03-26,es1s,-1.0,1.0,1.0,0.0,0.0,0.9,0.8833333333333333,0.8,1.0,0.5181862130502128,0.23333333333333334
2021-03-29,es1s,-1.0,1.0,2.0,1.0,0.0,0.9,0.8833333333333333,0.7,1.0,0.639031859650177,0.21666666666666667
2021-03-30,es1s,1.0,1.0,1.0,0.0,0.0,0.9,0.8833333333333333,0.7,-1.0,0.639031859650177,0.23333333333333334
2021-03-31,es1s,1.0,1.0,2.0,1.0,0.0,0.9,0.8833333333333333,0.7,-1.0,0.639031859650177,0.23333333333333334
2021-04-01,es1s,1.0,1.0,3.0,2.0,0.0,0.9,0.8833333333333333,0.7,-1.0,0.639031859650177,0.23333333333333334
2021-04-02,es1s,1.0,1.0,4.0,3.0,0.0,0.95,0.8833333333333333,0.75,-1.0,0.5181862130502128,0.23333333333333334
2021-04-08,es1s,-1.0,1.0,1.0,0.0,0.0,0.8,0.8333333333333334,0.5,1.0,0.8864644756797975,0.26666666666666666
2021-04-09,es1s,-1.0,1.0,2.0,1.0,0.0,0.8,0.8333333333333334,0.4,1.0,0.9502705392332347,0.26666666666666666
2021-04-12,es1s,-1.0,1.0,3.0,2.0,0.0,0.8,0.85,0.3,1.0,0.997271523182384,0.25
2021-04-14,es1s,-1.0,1.0,1.0,0.0,0.0,0.75,0.8333333333333334,0.15,1.0,1.0670938948757507,0.25
2021-04-15,es1s,-1.0,1.0,2.0,1.0,0.0,0.75,0.8333333333333334,0.05,1.0,1.080527626604172,0.25
2021-04-19,es1s,-1.0,1.0,1.0,0.0,0.0,0.7,0.8166666666666667,-0.1,1.0,1.0888999753452238,0.2833333333333333
2021-04-20,es1s,1.0,1.0,1.0,0.0,0.0,0.7,0.8166666666666667,-0.1,1.0,1.0888999753452238,0.3
2021-04-21,es1s,-1.0,1.0,1.0,0.0,0.0,0.75,0.8166666666666667,-0.15,-1.0,1.0670938948757507,0.3
2021-04-23,es1s,-1.0,1.0,1.0,0.0,0.0,0.7,0.8,-0.2,-1.0,1.0670938948757507,0.3333333333333333
2021-04-26,es1s,-1.0,1.0,2.0,1.0,0.0,0.7,0.8,-0.2,-1.0,1.0670938948757507,0.3333333333333333
2021-04-27,es1s,-1.0,1.0,3.0,2.0,0.0,0.7,0.8,-0.3,-1.0,1.0296530140645737,0.3333333333333333
2021-04-28,es1s,-1.0,1.0,4.0,3.0,0.0,0.7,0.8,-0.4,-1.0,0.9745701894462542,0.3333333333333333
2021-04-29,es1s,-1.0,1.0,5.0,4.0,0.0,0.7,0.8,-0.5,-1.0,0.8979457248567797,0.3333333333333333
2021-05-03,es1s,1.0,1.0,1.0,0.0,0.0,0.7,0.8,-0.5,1.0,0.8979457248567797,0.35
2021-05-04,es1s,1.0,1.0,2.0,1.0,0.0,0.75,0.8166666666666667,-0.45,1.0,0.9376369622724492,0.35
2021-05-05,es1s,1.0,1.0,3.0,2.0,0.0,0.8,0.8333333333333334,-0.4,1.0,0.9502705392332347,0.35
2021-05-06,es1s,1.0,1.0,4.0,3.0,0.0,0.8,0.8333333333333334,-0.3,1.0,0.9972715231823841,0.3333333333333333
2021-05-07,es1s,-1.0,1.0,1.0,0.0,0.0,0.8,0.8333333333333334,-0.3,-1.0,0.9972715231823841,0.35
2021-05-11,es1s,1.0,1.0,1.0,0.0,0.0,0.8,0.8333333333333334,-0.2,1.0,1.0296530140645737,0.35
2021-05-12,es1s,1.0,1.0,2.0,1.0,0.0,0.8,0.8333333333333334,-0.1,1.0,1.0486537893593546,0.35
2021-05-13,es1s,1.0,1.0,3.0,2.0,0.0,0.8,0.8333333333333334,0.0,1.0,1.0549201679861442,0.35
2021-05-14,es1s,1.0,1.0,4.0,3.0,0.0,0.85,0.8333333333333334,0.05,1.0,1.0104127537805414,0.35
2021-05-17,es1s,1.0,1.0,5.0,4.0,0.0,0.85,0.8333333333333334,0.15,1.0,0.9985793315873921,0.35
2021-05-18,es1s,1.0,1.0,6.0,5.0,0.0,0.85,0.8333333333333334,0.15,1.0,0.9985793315873921,0.35
2021-05-19,es1s,1.0,1.0,7.0,6.0,0.0,0.85,0.8333333333333334,0.25,1.0,0.9745701894462542,0.35
2021-05-20,es1s,-1.0,1.0,1.0,0.0,0.0,0.9,0.8333333333333334,0.2,-1.0,0.926506603289533,0.36666666666666664
2021-05-21,es1s,-1.0,1.0,2.0,1.0,0.0,0.9,0.8333333333333334,0.2,-1.0,0.926506603289533,0.36666666666666664
2021-05-24,es1s,-1.0,1.0,3.0,2.0,0.0,0.9,0.8333333333333334,0.2,1.0,0.926506603289533,0.36666666666666664
2021-05-25,es1s,-1.0,1.0,4.0,3.0,0.0,0.9,0.8333333333333334,0.2,1.0,0.926506603289533,0.36666666666666664
2021-05-28,es1s,1.0,1.0,1.0,0.0,0.0,0.85,0.8166666666666667,0.35,-1.0,0.9376369622724492,0.38333333333333336
2021-06-01,es1s,1.0,1.0,1.0,0.0,0.0,0.8,0.8,0.3,-1.0,0.997271523182384,0.4
2021-06-02,es1s,1.0,1.0,2.0,1.0,0.0,0.8,0.8,0.3,-1.0,0.997271523182384,0.4
2021-06-03,es1s,1.0,1.0,3.0,2.0,0.0,0.8,0.8,0.3,-1.0,0.997271523182384,0.4
2021-06-04,es1s,1.0,1.0,4.0,3.0,0.0,0.8,0.8,0.4,-1.0,0.9502705392332347,0.4
2021-06-07,es1s,1.0,1.0,5.0,4.0,0.0,0.85,0.8,0.45,-1.0,0.8864644756797975,0.4
2021-06-08,es1s,1.0,1.0,6.0,5.0,0.0,0.85,0.8,0.45,-1.0,0.8864644756797975,0.4
2021-06-09,es1s,1.0,1.0,7.0,6.0,0.0,0.85,0.8,0.45,-1.0,0.8864644756797975,0.4
2021-06-10,es1s,1.0,1.0,8.0,7.0,0.0,0.85,0.8,0.45,-1.0,0.8864644756797975,0.4
2021-06-11,es1s,1.0,1.0,9.0,8.0,0.0,0.85,0.8,0.45,-1.0,0.8864644756797975,0.4
2021-06-14,es1s,1.0,1.0,10.0,9.0,0.0,0.85,0.8,0.45,-1.0,0.8864644756797975,0.4
2021-06-15,es1s,1.0,1.0,11.0,10.0,0.0,0.85,0.8,0.45,-1.0,0.8864644756797975,0.4
2021-06-16,es1s,1.0,1.0,12.0,11.0,0.0,0.85,0.8166666666666667,0.45,1.0,0.8864644756797975,0.38333333333333336
2021-06-17,es1s,1.0,1.0,13.0,12.0,0.0,0.85,0.8166666666666667,0.55,1.0,0.818808456222877,0.36666666666666664
2021-06-18,es1s,1.0,1.0,14.0,13.0,0.0,0.85,0.8166666666666667,0.65,1.0,0.7305880613711224,0.35
2021-06-21,es1s,1.0,1.0,15.0,14.0,0.0,0.85,0.8166666666666667,0.75,1.0,0.6128694524619496,0.35
2021-06-22,es1s,1.0,1.0,16.0,15.0,0.0,0.85,0.8166666666666667,0.85,1.0,0.42270908780599087,0.3333333333333333
2021-06-23,es1s,1.0,1.0,17.0,16.0,0.0,0.9,0.8166666666666667,0.9,1.0,0.3250829733914482,0.3333333333333333
2021-06-24,es1s,1.0,1.0,18.0,17.0,0.0,0.95,0.8166666666666667,0.95,-1.0,0.1985152433458726,0.3333333333333333
2021-06-25,es1s,1.0,1.0,19.0,18.0,0.0,0.95,0.8166666666666667,0.95,-1.0,0.1985152433458726,0.3333333333333333
2021-06-28,es1s,1.0,1.0,20.0,19.0,0.0,1.0,0.8333333333333334,1.0,-1.0,-0.0,0.31666666666666665
2021-06-29,es1s,1.0,1.0,21.0,20.0,0.0,1.0,0.85,1.0,-1.0,-0.0,0.31666666666666665
2021-06-30,es1s,1.0,1.0,22.0,21.0,0.0,1.0,0.8666666666666667,1.0,-1.0,-0.0,0.31666666666666665
2021-07-01,es1s,1.0,1.0,23.0,22.0,0.0,1.0,0.8666666666666667,1.0,-1.0,-0.0,0.3
2021-07-02,es1s,1.0,1.0,24.0,23.0,0.0,1.0,0.8666666666666667,1.0,-1.0,-0.0,0.3
2021-07-06,es1s,1.0,1.0,1.0,0.0,0.0,0.95,0.8666666666666667,0.95,-1.0,0.1985152433458726,0.31666666666666665
2021-07-07,es1s,1.0,1.0,2.0,1.0,0.0,0.95,0.8666666666666667,0.95,-1.0,0.1985152433458726,0.3
2021-07-08,es1s,1.0,1.0,3.0,2.0,0.0,0.95,0.8666666666666667,0.95,-1.0,0.1985152433458726,0.3
2021-07-09,es1s,1.0,1.0,4.0,3.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.2833333333333333
2021-07-12,es1s,1.0,1.0,5.0,4.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.26666666666666666
2021-07-13,es1s,1.0,1.0,6.0,5.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.25
2021-07-14,es1s,1.0,1.0,7.0,6.0,0.0,0.95,0.8833333333333333,0.95,-1.0,0.1985152433458726,0.23333333333333334
2021-07-15,es1s,1.0,1.0,8.0,7.0,0.0,0.95,0.9,0.95,-1.0,0.1985152433458726,0.21666666666666667
2021-07-16,es1s,1.0,1.0,9.0,8.0,0.0,0.95,0.9,0.95,1.0,0.1985152433458726,0.2
2021-07-19,es1s,1.0,1.0,10.0,9.0,0.0,0.95,0.9,0.95,1.0,0.1985152433458726,0.2
2021-07-20,es1s,1.0,1.0,11.0,10.0,0.0,0.95,0.9,0.95,1.0,0.1985152433458726,0.2
2021-07-21,es1s,1.0,1.0,12.0,11.0,0.0,0.95,0.9,0.95,1.0,0.1985152433458726,0.2
2021-07-22,es1s,1.0,1.0,13.0,12.0,0.0,0.95,0.9,0.95,1.0,0.1985152433458726,0.2
2021-07-23,es1s,1.0,1.0,14.0,13.0,0.0,0.95,0.9166666666666666,0.95,-1.0,0.1985152433458726,0.18333333333333332
2021-07-26,es1s,-1.0,1.0,1.0,0.0,0.0,0.95,0.9166666666666666,0.85,1.0,0.39439769144744274,0.18333333333333332
2021-07-27,es1s,-1.0,1.0,2.0,1.0,0.0,0.95,0.9166666666666666,0.75,-1.0,0.5181862130502128,0.18333333333333332
2021-07-28,es1s,-1.0,1.0,3.0,2.0,0.0,0.95,0.9166666666666666,0.65,-1.0,0.6128694524619496,0.18333333333333332
2021-07-29,es1s,-1.0,1.0,4.0,3.0,0.0,0.95,0.9166666666666666,0.55,-1.0,0.6874357505033554,0.18333333333333332
2021-07-30,es1s,-1.0,1.0,5.0,4.0,0.0,0.95,0.9166666666666666,0.45,-1.0,0.7460326647147849,0.16666666666666666
2021-08-02,es1s,1.0,1.0,1.0,0.0,0.0,1.0,0.9333333333333333,0.5,1.0,0.5623351446188083,0.16666666666666666
2021-08-04,es1s,1.0,1.0,1.0,0.0,0.0,0.95,0.9166666666666666,0.45,1.0,0.7460326647147849,0.18333333333333332
2021-08-06,es1s,-1.0,1.0,1.0,0.0,0.0,0.9,0.9,0.3,1.0,0.8979457248567797,0.21666666666666667
2021-08-09,es1s,-1.0,1.0,2.0,1.0,0.0,0.9,0.9,0.2,1.0,0.926506603289533,0.21666666666666667
2021-08-10,es1s,-1.0,1.0,3.0,2.0,0.0,0.9,0.9,0.1,1.0,0.9433483923290393,0.21666666666666667
2021-08-12,es1s,1.0,1.0,1.0,0.0,0.0,0.85,0.8833333333333333,0.05,-1.0,1.0104127537805414,0.23333333333333334
2021-08-13,es1s,1.0,1.0,2.0,1.0,0.0,0.85,0.8833333333333333,0.05,-1.0,1.0104127537805414,0.23333333333333334
2021-08-16,es1s,-1.0,1.0,1.0,0.0,0.0,0.85,0.8833333333333333,-0.05,1.0,1.0104127537805414,0.25
2021-08-17,es1s,1.0,1.0,1.0,0.0,0.0,0.85,0.8833333333333333,-0.05,1.0,1.0104127537805414,0.26666666666666666
2021-08-18,es1s,1.0,1.0,2.0,1.0,0.0,0.85,0.9,-0.05,1.0,1.0104127537805414,0.25
2021-08-19,es1s,1.0,1.0,3.0,2.0,0.0,0.85,0.9166666666666666,-0.05,1.0,1.0104127537805414,0.25
2021-08-20,es1s,1.0,1.0,4.0,3.0,0.0,0.85,0.9166666666666666,-0.05,1.0,1.0104127537805414,0.23333333333333334
2021-08-23,es1s,1.0,1.0,5.0,4.0,0.0,0.85,0.9333333333333333,0.05,-1.0,1.0104127537805414,0.21666666666666667
2021-08-24,es1s,1.0,1.0,6.0,5.0,0.0,0.85,0.9333333333333333,0.15,-1.0,0.9985793315873921,0.2
2021-08-26,es1s,1.0,1.0,1.0,0.0,0.0,0.8,0.9166666666666666,0.3,1.0,0.997271523182384,0.23333333333333334
2021-08-30,es1s,-1.0,1.0,1.0,0.0,0.0,0.75,0.9,0.25,1.0,1.0397207708399179,0.26666666666666666
2021-08-31,es1s,-1.0,1.0,2.0,1.0,0.0,0.8,0.9,0.2,1.0,1.0296530140645737,0.26666666666666666
2021-09-01,es1s,-1.0,1.0,3.0,2.0,0.0,0.8,0.9,0.1,1.0,1.0486537893593546,0.26666666666666666
2021-09-02,es1s,-1.0,1.0,4.0,3.0,0.0,0.85,0.9,0.05,1.0,1.0104127537805414,0.26666666666666666
2021-09-03,es1s,-1.0,1.0,5.0,4.0,0.0,0.85,0.9,0.05,1.0,1.0104127537805414,0.26666666666666666
2021-09-07,es1s,1.0,1.0,1.0,0.0,0.0,0.8,0.8833333333333333,0.2,1.0,1.0296530140645737,0.3
2021-09-08,es1s,1.0,1.0,2.0,1.0,0.0,0.85,0.8833333333333333,0.25,1.0,0.9745701894462542,0.3
2021-09-09,es1s,1.0,1.0,3.0,2.0,0.0,0.85,0.8833333333333333,0.25,1.0,0.9745701894462542,0.3
2021-09-10,es1s,1.0,1.0,4.0,3.0,0.0,0.85,0.8833333333333333,0.25,1.0,0.9745701894462542,0.3
2021-09-13,es1s,1.0,1.0,5.0,4.0,0.0,0.85,0.8833333333333333,0.35,1.0,0.9376369622724492,0.3
2021-09-14,es1s,1.0,1.0,6.0,5.0,0.0,0.85,0.8833333333333333,0.35,1.0,0.9376369622724492,0.3
2021-09-15,es1s,1.0,1.0,7.0,6.0,0.0,0.85,0.8833333333333333,0.35,1.0,0.9376369622724492,0.3
2021-09-16,es1s,1.0,1.0,8.0,7.0,0.0,0.85,0.8833333333333333,0.35,1.0,0.9376369622724492,0.3
2021-09-17,es1s,-1.0,1.0,1.0,0.0,0.0,0.85,0.8833333333333333,0.25,-1.0,0.9745701894462542,0.31666666666666665
2021-09-22,es1s,-1.0,1.0,1.0,0.0,0.0,0.8,0.85,0.1,-1.0,1.0486537893593546,0.35
2021-09-23,es1s,1.0,1.0,1.0,0.0,0.0,0.8,0.85,0.1,1.0,1.0486537893593546,0.36666666666666664
2021-09-24,es1s,1.0,1.0,2.0,1.0,0.0,0.85,0.85,0.15,1.0,0.9985793315873921,0.36666666666666664
2021-09-27,es1s,1.0,1.0,3.0,2.0,0.0,0.85,0.8666666666666667,0.25,1.0,0.9745701894462542,0.35
2021-09-28,es1s,1.0,1.0,4.0,3.0,0.0,0.85,0.8666666666666667,0.35,1.0,0.9376369622724492,0.3333333333333333
2021-09-29,es1s,1.0,1.0,5.0,4.0,0.0,0.85,0.8666666666666667,0.45,1.0,0.8864644756797975,0.3333333333333333
2021-09-30,es1s,1.0,1.0,6.0,5.0,0.0,0.85,0.8666666666666667,0.55,1.0,0.818808456222877,0.3333333333333333
2021-10-01,es1s,1.0,1.0,7.0,6.0,0.0,0.85,0.8666666666666667,0.65,1.0,0.7305880613711224,0.3333333333333333
2021-10-04,es1s,1.0,1.0,8.0,7.0,0.0,0.9,0.8666666666666667,0.7,1.0,0.639031859650177,0.3333333333333333
2021-10-05,es1s,1.0,1.0,9.0,8.0,0.0,0.9,0.8666666666666667,0.7,1.0,0.639031859650177,0.3333333333333333
2021-10-06,es1s,1.0,1.0,10.0,9.0,0.0,0.9,0.8666666666666667,0.7,-1.0,0.639031859650177,0.3333333333333333
2021-10-07,es1s,1.0,1.0,11.0,10.0,0.0,0.9,0.8666666666666667,0.7,-1.0,0.639031859650177,0.3333333333333333
2021-10-08,es1s,1.0,1.0,12.0,11.0,0.0,0.9,0.8666666666666667,0.7,-1.0,0.639031859650177,0.3333333333333333
2021-10-11,es1s,1.0,1.0,13.0,12.0,0.0,0.9,0.8666666666666667,0.7,-1.0,0.639031859650177,0.3333333333333333
2021-10-12,es1s,1.0,1.0,14.0,13.0,0.0,0.9,0.8666666666666667,0.7,-1.0,0.639031859650177,0.3333333333333333
2021-10-13,es1s,1.0,1.0,15.0,14.0,0.0,0.9,0.8666666666666667,0.7,-1.0,0.639031859650177,0.3333333333333333
2021-10-14,es1s,1.0,1.0,16.0,15.0,0.0,0.9,0.8666666666666667,0.7,-1.0,0.639031859650177,0.3333333333333333
2021-10-15,es1s,1.0,1.0,17.0,16.0,0.0,0.9,0.8666666666666667,0.8,-1.0,0.5181862130502128,0.3333333333333333
2021-10-18,es1s,1.0,1.0,18.0,17.0,0.0,0.95,0.8666666666666667,0.85,-1.0,0.39439769144744274,0.31666666666666665
2021-10-19,es1s,1.0,1.0,19.0,18.0,0.0,1.0,0.8666666666666667,0.9,-1.0,0.1985152433458726,0.31666666666666665
2021-10-20,es1s,1.0,1.0,20.0,19.0,0.0,1.0,0.8666666666666667,1.0,-1.0,-0.0,0.31666666666666665
2021-10-21,es1s,1.0,1.0,21.0,20.0,0.0,1.0,0.8666666666666667,1.0,-1.0,-0.0,0.31666666666666665
2021-10-22,es1s,1.0,1.0,22.0,21.0,0.0,1.0,0.8666666666666667,1.0,-1.0,-0.0,0.31666666666666665
2021-10-25,es1s,1.0,1.0,23.0,22.0,0.0,1.0,0.8666666666666667,1.0,-1.0,-0.0,0.3
2021-10-26,es1s,1.0,1.0,24.0,23.0,0.0,1.0,0.8833333333333333,1.0,-1.0,-0.0,0.2833333333333333
2021-10-27,es1s,1.0,1.0,25.0,24.0,0.0,1.0,0.8833333333333333,1.0,-1.0,-0.0,0.26666666666666666
2021-10-28,es1s,1.0,1.0,26.0,25.0,0.0,1.0,0.9,1.0,-1.0,-0.0,0.25
