date,instrument,f12_autocorr_21,f12_efficiency_ratio_21,f12_variance_ratio_5_21,f12_trend_tval_10,f12_trend_tval_21,f12_trend_tval_42,f12_hurst_100,f12_ma21_slope,z_f12_ma21_slope
2020-02-06,es1s,-0.018532693415383505,0.2366564496997029,0.5451064963127696,1.6650635630882582,0.4678981413454752,9.982573420982169,0.687913757201719,0.18081056554556793,0.5311335543532407
2020-02-07,es1s,-0.04174302399291705,0.142045810378331,0.6409127116497114,2.8275556886944604,0.483879166920709,9.812083278703248,0.6059358246851918,0.10676255893721506,0.18388824868379283
2020-02-10,es1s,-0.06191129804062494,0.16255281951181239,0.7494354465738564,2.974553286433965,0.8673705688971677,9.797744295947924,0.6153817471600113,0.1243716998024421,0.2664435395106701
2020-02-11,es1s,-0.04279040622108356,0.19892707245886182,0.776550896836689,3.871427354780588,1.07899802667835,9.806620060067367,0.6231821686817576,0.15065267407448024,0.3896622569248001
2020-02-12,es1s,-0.03515411230299589,0.19434216829408968,0.7640668273071687,4.7980665911229785,1.6243633075188715,9.826342851415365,0.6131363796051672,0.14765297084219262,0.37555477616863675
2020-02-13,es1s,-0.04222999201142973,0.19131549860324473,0.7642956871007823,6.397506726100104,2.043037287396672,9.833581229104144,0.6285481363472236,0.14536447885483447,0.36478367251974114
2020-02-14,es1s,-0.044099647468176656,0.18719567283700414,0.7830472884387127,5.5826134800096305,2.4794037431696894,9.83918092769537,0.7152423823352347,0.1415383318200026,0.3468006729363161
2020-02-18,es1s,-0.05068097679296915,0.11580606941688966,0.7862862732870444,5.212010792899255,3.0747478349507094,9.8822985523787,0.6482637203698125,0.08588506006106146,0.08569868640917748
2020-02-19,es1s,-0.05977985753743142,0.1334130405889781,0.7571554865578323,5.06512900558719,4.013844952629577,9.928290236077155,0.6417855692753293,0.10071021471088445,0.15524219912474957
2020-02-20,es1s,-0.07764135707128053,0.1042430733489354,0.594807614837607,3.3060473230357386,4.799678388452439,9.860391796903828,0.5658182878265745,0.0796296286382872,0.05632161776446671
2020-02-21,es1s,-0.03859418382923809,0.0386396732840063,0.5574056878650269,0.9786529934878314,5.126045444788136,9.444362608789843,0.5654552937626448,0.030366483737932173,-0.17483833732705076
2020-02-24,es1s,0.12491756138634513,0.1653822190938691,0.5428533811528964,-1.670401253001765,2.9702770077067058,6.61848398593885,0.5750874694553606,-0.12018206328087538,-0.8812358823405275
2020-02-25,es1s,0.3580995806309582,0.24593913315252477,0.8305505472600485,-2.9163586911165944,0.8601894871776316,3.588251649085379,0.6073627086232644,-0.1740825783762123,-1.1339717485057623
2020-02-26,es1s,0.4444763843937548,0.20946070511538412,1.3797687274910377,-4.482297574162978,-0.5238701110563296,1.8641426398422583,0.6240364794903521,-0.1437960350321619,-0.9916624740242301
2020-02-27,es1s,0.4006012749070639,0.4425965177888755,1.5862501589228817,-5.533451235573615,-1.7059129787989922,0.13818265444549443,0.6542524085852964,-0.28414020838396403,-1.6497648578528352
2020-02-28,es1s,0.2783401013110475,0.44325504159906653,2.1298390241165905,-7.815700007525622,-2.6462517244423585,-0.9229787788249089,0.6829397939629024,-0.28573204483917214,-1.656688369057271
2020-03-02,es1s,0.29936201907520094,0.26608687711027657,1.60071426946586,-6.777725263762926,-3.2661081450258886,-1.5830001458458431,0.6248808860215048,-0.17487368633118988,-1.136353782606469
2020-03-03,es1s,0.16499168696376226,0.27223596685985935,1.539376145994329,-6.398577543212381,-4.481145857993482,-2.300930416691026,0.660780917741382,-0.17620012783585504,-1.1423452124272289
2020-03-04,es1s,0.016690108324904612,0.1370315362465682,1.1815001465011647,-3.3827978094488205,-5.360322119077211,-2.684084159565605,0.6420617184436311,-0.09183836438349527,-0.7464702534660961
2020-03-05,es1s,-0.1571607717773985,0.28486067355640865,1.0827504559276442,-2.5536113535127622,-6.375331108183503,-3.314469346930164,0.617007205670029,-0.19488502438715963,-1.229648129376561
2020-03-06,es1s,-0.128388597229544,0.3656987157785722,1.0657442625848834,-2.0164502184357187,-7.323453347616657,-3.9748897431706505,0.5873061459133375,-0.25714248422419583,-1.5212762253014382
2020-03-09,es1s,-0.033779839281083884,0.4979032166151207,0.7794383291941154,-2.1683881736694164,-8.042790915765275,-4.665106711634929,0.6511388047553625,-0.3404828992520931,-1.9114278291286129
2020-03-10,es1s,-0.2618813876321424,0.3449789012505959,0.6239225952928404,-2.1067496614882972,-9.340260819651316,-5.3094599793501,0.650888772546973,-0.2425719120724716,-1.4518570595590126
2020-03-11,es1s,-0.3546152637359054,0.43135100693477857,0.6372092936274787,-2.3957821325017505,-10.550716576821943,-5.908739840295101,0.6242502423470704,-0.31579416123522225,-1.7945491813999082
2020-03-12,es1s,-0.1346128813531718,0.5385682514701514,0.6053918012767865,-3.6876928527602364,-9.794139084080607,-6.194366833188312,0.6235411927445059,-0.3803873942991385,-2.0963902132324956
2020-03-13,es1s,-0.41447766112604995,0.3470847540645361,0.4087264327424455,-4.754518371503576,-10.415725522337935,-6.799391667415201,0.6321606381477584,-0.25228870544577164,-1.4955740863843225
2020-03-16,es1s,-0.563431057176454,0.4403726823267057,0.31973112638297,-5.65556575194445,-10.553971497929966,-7.20955564055377,0.5753377730959849,-0.31995623200466766,-1.8120115215124126
2020-03-17,es1s,-0.5983100468727475,0.3825914781865836,0.30236221436206134,-6.443356797326268,-11.163841867374403,-7.822882464631369,0.5574248000480938,-0.29196165650890754,-1.6802790272286539
2020-03-18,es1s,-0.6096357744853208,0.405765483720637,0.3043286804172966,-6.0705019526701545,-11.689147657566766,-8.369480758792264,0.5211940897399534,-0.319842569149229,-1.8102140619717184
2020-03-19,es1s,-0.6204329712415634,0.4186329596757757,0.3226943166544101,-5.4580256703495325,-11.927659798543523,-8.954105917812123,0.525737787443753,-0.3365559750350227,-1.8877400334621222
2020-03-20,es1s,-0.6253103680005769,0.4440622678572851,0.34861006329570465,-5.292994778337559,-12.054145964421231,-9.52138184857983,0.5791550291263368,-0.3690476656480978,-2.038967334796029
2020-03-23,es1s,-0.6130913350441902,0.4574380181186212,0.3378107037899286,-6.026492460463483,-12.106830352405293,-10.096871772839835,0.6002369232405728,-0.3891845047269008,-2.1321989415627836
2020-03-24,es1s,-0.5776258439386072,0.2928583791917391,0.2790359171422767,-3.198416295037733,-10.894260098671795,-10.75262597664248,0.5891918142954791,-0.24803763525406478,-1.471223864328366
2020-03-26,es1s,-0.4291903326478532,0.17653710088485505,0.39404376724316126,-0.42928872346446,-7.108550375961655,-11.940081915790707,0.6126677919799137,-0.15421189672429522,-1.0316886400810263
2020-03-30,es1s,-0.4623304390688577,0.11942998860794318,0.6418384410889129,1.847454608389372,-5.114667029631645,-12.611833009453195,0.5625795477679026,-0.10429412511374157,-0.7978414243429537
2020-04-01,es1s,-0.4454127852025985,0.1997410211365459,0.6672288838143274,2.631949896843518,-3.6461639323524953,-13.470690536383453,0.5513832265515477,-0.17469435879894937,-1.1268559263896012
2020-04-02,es1s,-0.45164607209713087,0.2131438660435154,0.6774667165757882,2.5120829856780436,-2.8341957023075564,-13.732749070911519,0.5802164831646422,-0.1940106089568082,-1.216977074073268
2020-04-03,es1s,-0.45432331463935544,0.19767383211276784,0.6528908413889726,1.4764657934259129,-2.153475953145072,-13.782098184272572,0.5415109418630423,-0.17489794764376015,-1.1273235690389871
2020-04-06,es1s,-0.47083177542606514,0.10881593502222003,0.5025085070666383,0.9197976285222017,-0.994238118502699,-12.674253478645086,0.5864357672936433,-0.10005976740791132,-0.7770505118375726
2020-04-07,es1s,-0.42529741676610683,0.03723671595579331,0.5315828003429992,0.8924860932448431,-0.1658109353170319,-11.624749118144349,0.6595926365092367,-0.0318851800285738,-0.45800561500969666
2020-04-08,es1s,-0.4005229854063606,0.04560272164454625,0.5371552028964637,1.238980017644482,1.3154888712092012,-10.267835634663601,0.6093099164877404,-0.040530026055162906,-0.4984041403564974
2020-04-09,es1s,-0.526655555761431,0.021079129017488457,0.5037123369784368,2.6816794243122435,2.94653590958732,-8.923793316281484,0.6112318118182257,0.018161297023636423,-0.22372335572155372
