date,instrument,f7_volume_z_20,f7_volume_trend_20,f7_oi_level,f7_oi_change,f7_oi_z_20,f7_oi_price_div_20,f7_amihud_20,f7_rolls_spread_20,f7_kyles_lambda_20,f7_overnight_gap,z_f7_amihud_20,z_f7_oi_level,z_f7_oi_change,z_f7_kyles_lambda_20,z_f7_rolls_spread_20,z_f7_overnight_gap
2021-08-30,fesx1s,-0.8099711094585935,-0.27655394237173603,1894479.0,-7468.0,0.15105113623688565,1.0,1.0533448223487428e-08,0.0,6.325702653710437e-06,0.0020285192815900667,-0.16580167621583997,-0.09937570255574393,-0.03994508886103311,-0.30410724379740545,-0.9787634370367126,0.24165729920668075
2021-08-31,fesx1s,2.2010249263390897,0.8369432956088203,1889604.0,-4875.0,-0.14358553287856735,-1.0,1.0792198768143014e-08,0.0,6.545843851334215e-06,-0.002026826328421546,-0.1656661916691395,-0.10483937426316682,-0.026644629008490336,-0.30074432959589364,-0.9786003252475892,-0.2971575569402895
2021-09-01,fesx1s,1.236871279352551,0.47825462019216247,1893865.0,4261.0,0.07734252590930936,1.0,1.0833609866028368e-08,7.029286359384519,6.707038209167828e-06,0.004652558348240139,-0.1656323800047874,-0.10004701731874525,0.020211596418779957,-0.298274343087258,-0.700344270783026,0.5903474484087211
2021-09-02,fesx1s,-0.5620805430488098,-0.21515734718049018,1892318.0,-1547.0,-0.07319545858348221,1.0,1.035855322692668e-08,10.016988135566754,6.471254735063121e-06,-0.00023679848450953086,-0.16584018774254863,-0.10177524829601044,-0.009578965797933384,-0.3018175875143908,-0.5820416761360088,-0.05939278017998594
2021-09-03,fesx1s,0.42241101269534526,0.1571923268919091,1896168.0,3850.0,0.11507564744568492,1.0,1.0637554643961759e-08,15.93142497810593,6.740393126885474e-06,-0.0014186076381971673,-0.165695202434087,-0.0974438217358371,0.01810505072974037,-0.2977119144357757,-0.347935467987327,-0.21643713771602785
2021-09-06,fesx1s,-0.3644120207659464,-0.12672661417885522,1912156.0,15988.0,1.0985368016219208,1.0,1.1827920029670207e-08,30.44458782827703,7.484104155378416e-06,-0.0021456677678413343,-0.16512379475689992,-0.07948293039776995,0.08036903370333678,-0.2864167246924385,0.22646820139647306,-0.31304279789515266
2021-09-07,fesx1s,0.47602553238796846,0.15931208282130727,1908089.0,-4067.0,0.7293440548934318,1.0,1.1885150104910273e-08,36.34025642014895,7.588240590379526e-06,-0.0015331095639515148,-0.16508263393370232,-0.08404327905101125,-0.022524666080039266,-0.28481202667783656,0.45978735803557047,-0.23159973441599732
2021-09-08,fesx1s,1.6505944599922477,0.5688953924459799,1915464.0,7375.0,1.1526895727212128,-1.0,1.2130261934429076e-08,30.93301653365215,7.921241219345075e-06,-0.0024885952293717106,-0.16495355269624723,-0.07575349387827801,0.03618237780776758,-0.2797395906495295,0.24571764497656357,-0.35858056811277444
2021-09-09,fesx1s,1.8985074023070883,0.6907909086943245,1875177.0,-40287.0,-1.455024116970658,1.0,1.1387997479556198e-08,32.31363750941711,7.5167855505965095e-06,-0.0017954400664426384,-0.16528658418053457,-0.12099578981973404,-0.20837867500021748,-0.2858422598249721,0.3003465576710316,-0.2664067152603135
2021-09-10,fesx1s,1.030580403783176,0.3604531612199946,1794809.0,-80368.0,-3.562646419663674,1.0,1.1475622158350564e-08,32.94052768297247,7.608719693678919e-06,-0.0020375149387165292,-0.16523118278202292,-0.21125863637497208,-0.4140315290246205,-0.28442218011379955,0.3251355767210219,-0.29856370428818213
2021-09-13,fesx1s,3.0588785361814392,1.4199665428338166,1691944.0,-102865.0,-3.6531959351907966,1.0,1.0805755681410144e-08,32.947159057249685,7.261940387335554e-06,-0.00011999760045302969,-0.16553036198524768,-0.3267909437350952,-0.5294358394294646,-0.2896511985486747,0.3253675625520685,-0.043600987805054274
2021-09-14,fesx1s,1.5250500947066346,0.7261135861153887,1084964.0,-606980.0,-4.086467987736599,1.0,1.0773180861327329e-08,33.05673305910249,7.241797886425171e-06,0.0024024035577276323,-0.16553120556149778,-1.0085775041068128,-3.114046082985117,-0.2899292391798807,0.3296753717437766,0.29178679391136186
2021-09-15,fesx1s,0.3531866156581615,0.1618146228107309,1524519.0,439555.0,-1.5000974712162713,1.0,1.1243283013815362e-08,33.297981580834126,7.660767533624122e-06,0.0016820861824036577,-0.16529671428123394,-0.5146708727984617,2.252311331064474,-0.2835511254660603,0.3391968258476634,0.19597842127436893
2021-09-16,fesx1s,-0.09709728236489577,-0.044554425100912454,1785125.0,260606.0,-0.14774892644490364,-1.0,1.0602782938947547e-08,39.524389596476276,7.036445140648504e-06,0.003874565932788814,-0.1655822227260271,-0.22183530266879622,1.334511945408176,-0.29298889823895546,0.5857181001517348,0.4875171966979161
2021-09-17,fesx1s,1.32225459306408,0.6128455746772914,1916677.0,131552.0,0.515213466295451,-1.0,1.0733529254041939e-08,36.57564725659362,7.308228783294834e-06,0.006381335241121236,-0.16550659791578629,-0.0740058001224213,0.6728033546223863,-0.28884088325312635,0.46888222072687386,0.8208113564872204
2021-09-20,fesx1s,0.9686422357287091,0.43548392020336846,1954807.0,38130.0,0.6823635097821584,-1.0,1.0556397344783283e-08,10.955202196268157,7.552932440906561e-06,0.002686860434210806,-0.16557515253412242,-0.031153388342674983,0.19381416570778884,-0.2851035760507014,-0.5458430799035816,0.3293867771223726
2021-09-21,fesx1s,0.19834460814296168,0.08464345395890516,1974833.0,20026.0,0.7473219832219503,-1.0,1.14033988287002e-08,43.59676548045459,8.258528773628688e-06,0.002736660496389738,-0.16516408315193276,-0.008645913601887668,0.10097923355174507,-0.2743778373989172,0.7470160837955113,0.3359794310053295
2021-09-22,fesx1s,-0.2991566111143084,-0.11839310459646069,1953291.0,-21542.0,0.6198102630889863,-1.0,1.267500580326952e-08,19.668641465483972,9.195256783432626e-06,-0.0038203262935543082,-0.16455415151256572,-0.03285571969496499,-0.11216443582336795,-0.2601474246522588,-0.20081356563087796,-0.5362233410039381
2021-09-23,fesx1s,-0.6225297945069881,-0.24555318349582822,1944161.0,-9130.0,0.5586328299059822,1.0,1.3812064613672373e-08,0.0,9.954431412271709e-06,0.004235499767828498,-0.16400725164342153,-0.043114791344115874,-0.04850848606139533,-0.24861003567109619,-0.9798336066423164,0.5354313888324441
2021-09-24,fesx1s,-0.9007225593005805,-0.3466366555902094,1939937.0,-4224.0,0.5263442806171588,-1.0,1.4287018822222672e-08,0.0,1.0294037882613831e-05,0.0027513624630449377,-0.163770516943432,-0.04785919197240754,-0.0233451931658672,-0.24343640320689097,-0.9796706410605361,0.33794428048865854
2021-09-27,fesx1s,-1.0963269616592202,-0.40501982259969427,1920981.0,-18956.0,0.4262752839819666,-1.0,1.407162286013007e-08,8.909981755506124,1.0220567483126925e-05,0.0022939943652734674,-0.16385720260435677,-0.0691647136938573,-0.09889889138911317,-0.24452845141840235,-0.6266208059754685,0.27706450546696837
2021-09-28,fesx1s,0.379010856347026,0.14001771665128793,1913256.0,-7725.0,0.38213859161212704,-1.0,1.5598000205457458e-08,22.499682532075443,1.1481784521752111e-05,-0.00012057635519687128,-0.163127839406561,-0.07784370256229728,-0.041285464181664094,-0.2253742114270455,-0.08821906024613325,-0.0442245665415938
2021-09-29,fesx1s,-0.3204274166118771,-0.11882635426446242,1966113.0,52857.0,0.6163114224512948,-1.0,1.5101386346627757e-08,35.33628114718415,1.110615622943896e-05,0.002468832262363514,-0.16334637162015062,-0.018407350041264144,0.2694744937510353,-0.23105218009540635,0.42033975040232435,0.3003343139150303
2021-09-30,fesx1s,0.539889284795615,0.18432098740419423,1964588.0,-1525.0,0.5869780697886732,-1.0,1.4991461456542053e-08,40.86070436959744,1.1125938933873798e-05,0.00036911719912662044,-0.1633837049586317,-0.020120572937288257,-0.009525097876378731,-0.2307309526463815,0.6391626704211052,0.020890654536585403
2021-10-01,fesx1s,0.45199178578099497,0.14876705784864042,1969357.0,4769.0,0.5876900365334977,-1.0,1.47679718952994e-08,37.130971435202035,1.1103847752719527e-05,-0.004332494242978417,-0.1634742617318824,-0.01475594085545847,0.022766327052233165,-0.2310450908810864,0.4913169193254946,-0.6048093129422027
2021-10-04,fesx1s,-0.7774872637210303,-0.24293345153963375,1962158.0,-7199.0,0.538785530348213,-1.0,1.3881073746517143e-08,23.75326587753079,1.0659607047909028e-05,0.00844620596842919,-0.16387574230668783,-0.02285094235875771,-0.0386411852485075,-0.23776504552437372,-0.03881754870120195,1.0958830388667788
2021-10-05,fesx1s,-0.8086902568429057,-0.2514259880648283,1964274.0,2116.0,0.5324780701580986,-1.0,1.5138289348679696e-08,29.37653456596003,1.1534915535338883e-05,0.002882749380039609,-0.16327225398596015,-0.020469082793207662,0.009159654003561203,-0.22446001977808058,0.18402662750433277,0.3553434590531974
2021-10-06,fesx1s,0.6351244185536834,0.19780923615806523,1937663.0,-26611.0,0.4015958817251646,-1.0,1.519623471823113e-08,50.356214200586415,1.1642983913639433e-05,-0.0032150392479562517,-0.16323093158075042,-0.05040006708859003,-0.1382587155174841,-0.22279947434129857,1.0153825481042504,-0.4562961951091832
2021-10-07,fesx1s,-0.5016907953792359,-0.15894323104568797,1903318.0,-34345.0,0.23384248671953456,-1.0,1.7038870242425855e-08,65.67005193526767,1.2979345852814819e-05,0.008098219053188752,-0.16235297218188163,-0.08903112972743987,-0.17793828133656,-0.2024958449888905,1.6218465667084465,1.049543806314623
2021-10-08,fesx1s,-1.0890860545281411,-0.36312469574636497,1875256.0,-28062.0,0.08388462384728877,-1.0,1.7342507546449906e-08,69.15378353928959,1.3143751886310316e-05,0.0,-0.16219654703821945,-0.1205936169819529,-0.14567533240796446,-0.19998202403256068,1.7592942878750266,-0.028483283613257502
2021-10-11,fesx1s,-1.5215761908238508,-0.44961098480918604,1877331.0,2075.0,0.051013429907659794,-1.0,1.742998727048845e-08,68.60800516827325,1.3087489944353187e-05,-0.005798548108394428,-0.162141475520076,-0.1182487014017701,0.00902871375165059,-0.20081811585655607,1.7370777630222212,-0.8003364062253263
2021-10-12,fesx1s,-1.036020442801079,-0.29966792180783497,1882784.0,5453.0,-0.23526999474476243,-1.0,1.793065037001627e-08,68.96337550757835,1.3397742089133654e-05,-0.007670457006434939,-0.16189266487710566,-0.11210288079461282,0.02636852368288816,-0.19608983184482467,1.7505530703995702,-1.0493661059742008
2021-10-13,fesx1s,-0.7222328651334602,-0.21480587717447075,1890099.0,7315.0,-0.7463316418151668,-1.0,1.809993479140479e-08,69.53738563313257,1.3417231589837496e-05,-0.0007426662061466463,-0.1617992573590398,-0.10386179321970257,0.03592546368362678,-0.1957763041524393,1.7726667364894582,-0.12703442314239893
2021-10-14,fesx1s,-0.35602213438052127,-0.105935357381584,1911268.0,21169.0,-0.5974150442082371,-1.0,1.9263726333649956e-08,59.440640022571486,1.4230197513188833e-05,0.00379925697583381,-0.16123944955433084,-0.08002962244610252,0.10705223880697957,-0.18341431294858151,1.372484899183324,0.47764826634626495
2021-10-15,fesx1s,-0.2897649372440516,-0.0796553646755328,1926500.0,15232.0,-0.1542425264396707,1.0,1.9349889113447473e-08,46.78448407613751,1.4123899205791755e-05,0.001449450669747745,-0.1611850787911453,-0.0628794843106143,0.07655858107101877,-0.18501213076884843,0.8711894832155611,0.16474977544235633
2021-10-18,fesx1s,-0.8196055537101171,-0.21428579866535036,1914585.0,-11915.0,-0.4574967350061466,-1.0,1.8968394095012458e-08,66.90386076874498,1.3581107574928584e-05,-0.0005998440589039006,-0.16135007055710968,-0.07628541036952145,-0.06285068493164371,-0.19323893587914268,1.6673705676785238,-0.10813353802498306
2021-10-19,fesx1s,-1.3572307346993389,-0.37866418000135516,1890506.0,-24079.0,-1.0867289237380438,-1.0,1.8541928092935335e-08,54.7648629569761,1.3106465056815595e-05,0.0007237636026058442,-0.16153616010930338,-0.10338395927671637,-0.12531394714494576,-0.2004305739018151,1.1865044549961816,0.06813244350645048
2021-10-20,fesx1s,-1.176631823312518,-0.3485125177861619,1903645.0,13139.0,-0.6065393882030616,-1.0,1.7304564448214904e-08,64.02552279524264,1.2195937471894463e-05,0.00024044241534788377,-0.16210267194447942,-0.08858373800485499,0.06584705308559084,-0.21424296521260533,1.552704586521383,0.0037603120816903715
2021-10-21,fesx1s,-0.655055102913808,-0.1971404424554637,1890495.0,-13150.0,-0.9255392045648331,1.0,1.6463385290214316e-08,73.01338566540984,1.1611654112152692e-05,-0.0019240025187034528,-0.16248330304310338,-0.10338124960116205,-0.06918927424548865,-0.22309926349745673,1.9077606981300332,-0.2845127275691874
2021-10-22,fesx1s,-0.2724743755614507,-0.08072765717145125,1866272.0,-24223.0,-1.4825800704314043,-1.0,1.6242575809821356e-08,68.9365423508723,1.151679739722704e-05,0.001928408457052602,-0.16257284939946082,-0.13064635330924917,-0.12606339920472798,-0.22452008289104156,1.74580747100016,0.22863882832962446
2021-10-25,fesx1s,-1.2950813489723916,-0.396558818872605,1862118.0,-4154.0,-1.4303555957292233,-1.0,1.6091839210023683e-08,67.5576916933002,1.1415094035019217e-05,-0.00035895902292019813,-0.1626295167520881,-0.135312741425342,-0.022953167426601587,-0.22604490490488396,1.6906922013064567,-0.07607464255842934
2021-10-26,fesx1s,-0.4274988809892673,-0.12819335585216274,1856759.0,-5359.0,-1.4150978342605078,-1.0,1.5311398326214085e-08,64.2056161472029,1.0575863563941194e-05,0.00023894862732893183,-0.16298170045261698,-0.1413360965727012,-0.0291421477373025,-0.23877598585324455,1.5576146288667743,0.003584157989211024
2021-10-27,fesx1s,-0.7373003550574356,-0.2275740102084255,1868464.0,11705.0,-1.012998115903174,-1.0,1.5320533352204408e-08,62.81383711073743,1.0527626935689582e-05,-0.002253722559801544,-0.16296331480759874,-0.12814144312809894,0.05853721284488383,-0.23948717511896542,1.5021413102819747,-0.3285111947674439
2021-10-28,fesx1s,-0.056302806226095736,-0.015965733498059853,1879589.0,11125.0,-0.6361529343093774,-1.0,1.5354208934230023e-08,62.2334879922641,1.050032475139853e-05,0.00035644270423193877,-0.16293341435391281,-0.11560012729940965,0.05555190694791648,-0.23988021799609238,1.4787863053211248,0.019294368346235734
2021-10-29,fesx1s,1.8952103637017896,0.511789074155071,1847378.0,-32211.0,-1.4692280942147289,-1.0,1.501695072502315e-08,66.05734181557962,1.0200516836299285e-05,-0.0005928736763530804,-0.16307763572595313,-0.1518732559684279,-0.16715546594967814,-0.24441482658232785,1.6295254278365687,-0.10720453184568934
2021-11-01,fesx1s,-0.43373979431407683,-0.1186467893268287,1880985.0,33607.0,-0.3628965383918932,-1.0,1.5553531235336667e-08,71.3771738468963,1.0482274400901255e-05,0.006117666137665861,-0.16281164177315682,-0.11400159064537188,0.17112365497285778,-0.24010994336020444,1.8392267992201867,0.7870242020149717
2021-11-02,fesx1s,-0.9119090654247681,-0.2592664004601163,1892566.0,11581.0,0.20143048095787083,-1.0,1.430521052936672e-08,64.81412221939338,9.555962706334763e-06,-0.00011695222522114166,-0.16338363203732084,-0.10094466592012814,0.05789940480059425,-0.2541684808309462,1.5792643732097884,-0.04390715148038747
2021-11-03,fesx1s,-0.5628860054360955,-0.12505680690475174,1893247.0,681.0,0.3760237913925817,-1.0,1.3847906274048784e-08,51.28971332136117,9.041650464389491e-06,-0.0014000702314928826,-0.16358422258242022,-0.10016880301686142,0.0018657147456409445,-0.2619635857965985,1.044406742936687,-0.21491350554255564
2021-11-04,fesx1s,-0.18286708329658113,-0.03897752302684443,1869878.0,-23369.0,-0.7044927884166919,-1.0,1.2623611939139111e-08,24.3421319324563,8.067515429761639e-06,0.005680845374816581,-0.16414496164427775,-0.1264922883849913,-0.1217679164794383,-0.2767491731138883,-0.020927330746174717,0.7288752027674994
2021-11-05,fesx1s,0.593637655808814,0.12694546085637715,1862623.0,-7255.0,-1.0108357170027713,-1.0,1.2823817690655378e-08,0.0,8.221124227695422e-06,0.0010402821264708384,-0.1640367581325187,-0.13465702050877187,-0.03891369506083076,-0.27438798050958263,-0.9831782455888137,0.11025655178815502
2021-11-08,fesx1s,-1.2905821389376566,-0.28383802991380214,1870284.0,7661.0,-0.6150578191972484,-1.0,1.2615654578936773e-08,5.5406779091454,8.100872711907864e-06,-0.0005748778546442509,-0.16412034368099948,-0.12601171768285083,0.03778093221130609,-0.2761910046370092,-0.7640138412212861,-0.10506095966196703
2021-11-09,fesx1s,-0.26247998012414253,-0.057936990986291015,1883370.0,13086.0,0.016367457511727527,1.0,1.2508730123863143e-08,11.276589004223625,8.02911031167843e-06,-0.0016112329424956887,-0.16415638285589862,-0.11125209778482668,0.06567298335249677,-0.27725663390579447,-0.5371662501972218,-0.24321336366192156
2021-11-10,fesx1s,-0.6293063296315995,-0.14157045499461296,1856066.0,-27304.0,-1.1777015071172017,-1.0,1.1807140545309319e-08,0.0,7.555247059983235e-06,-0.00011534690601790954,-0.16447174689210928,-0.142018723907927,-0.14203435626409142,-0.2844373046141746,-0.9828890264631199,-0.04375195152834712
2021-11-11,fesx1s,-1.1999777501681947,-0.27951489132675955,1844782.0,-11284.0,-1.5297594927356055,-1.0,1.0555508585711716e-08,13.151668924429577,6.617917467759948e-06,-0.002652980389962587,-0.16504549454526585,-0.15472649642988703,-0.05963414919425493,-0.2986666188573118,-0.46281198810747687,-0.38210528028186996
2021-11-12,fesx1s,-0.7613856613910643,-0.17740957066731133,1847834.0,3052.0,-1.3468254975877765,-1.0,1.0368099257877908e-08,26.47180101102967,6.398595798400737e-06,0.001493480660681102,-0.16511928002660323,-0.15127251469893266,0.014104754040439461,-0.30197449680472227,0.0639083462806074,0.1708448877526822
2021-11-15,fesx1s,-0.8865920854067415,-0.2138593165996493,1852765.0,4931.0,-1.03968143520602,-1.0,9.896919488713461e-09,18.77962159999243,6.072787988268129e-06,0.0006869704877088304,-0.16532639165215926,-0.14570010069026143,0.02376858073557936,-0.3069020719515023,-0.2402721154665608,0.0632759495166356
2021-11-16,fesx1s,-0.40690858060997215,-0.09694001956102294,1873928.0,21163.0,0.22300002710117253,-1.0,1.0094727212813479e-08,17.754353301871205,6.2008685427298e-06,0.0004572473790751619,-0.16521917028720676,-0.12182558068208896,0.10726604478555073,-0.30492471453754627,-0.2807959812517084,0.03263265613129514
2021-11-17,fesx1s,-0.5390816943213365,-0.12796788325127828,1884219.0,10291.0,0.9767380408596552,-1.0,9.978474069882806e-09,19.095238096494743,6.135837025199955e-06,0.0,-0.16525953215425476,-0.11021076007765161,0.051325359090794075,-0.30588537680908234,-0.22773960177892785,-0.028357894926117785
2021-11-18,fesx1s,-0.11734923263132668,-0.02794613674705415,1893131.0,8912.0,1.526990838789653,1.0,9.989530432885941e-09,17.689338286345247,6.129992773183799e-06,0.0001137462323485843,-0.1652400689856658,-0.10015111662852068,0.04422609626655815,-0.30594548779610653,-0.2833259747312176,-0.013182726744583515
2021-11-19,fesx1s,2.7118581967442403,0.7955573607381146,1901790.0,8659.0,1.7874721433985976,1.0,9.427463309482429e-09,0.0,5.8175266472248606e-06,0.0017116453081458766,-0.1654899670522453,-0.09037684438244421,0.042920582718314365,-0.31067118383742115,-0.9829418329168134,0.1999818485571357
2021-11-22,fesx1s,0.019325778283843312,0.005494679336419894,1911932.0,10142.0,1.988378912716153,1.0,9.622566337439417e-09,0.0,5.956123923210335e-06,-0.0004593477345876608,-0.16538398126233875,-0.07892990355851655,0.05054827053054371,-0.30853278604547396,-0.9827789747423652,-0.08967470723944293
2021-11-23,fesx1s,1.4581938011084334,0.43217327374728853,1872381.0,-39551.0,-0.10483295268215825,1.0,9.675137537480156e-09,0.0,6.112584497928122e-06,-0.005196016540088091,-0.16534499829863525,-0.1235369977386366,-0.20518965995388513,-0.30612261355825887,-0.982616197494846,-0.7216239367631682
2021-11-24,fesx1s,0.7637173773804785,0.2254558846920185,1867316.0,-5065.0,-0.36961536002631035,-1.0,9.529287178357039e-09,0.0,6.054882146757411e-06,0.003259227655655115,-0.16539929661141728,-0.12924028450549982,-0.027683315010242945,-0.3069720071803728,-0.9824535011072527,0.406614334988838
2021-11-25,fesx1s,-1.2732874714877318,-0.4032299750914634,1885650.0,18334.0,0.5799906140919788,1.0,9.846811662665701e-09,0.0,6.156792888579579e-06,0.0021020678063358466,-0.1652357491148633,-0.10854499727236924,0.0927566974546989,-0.3053919383456909,-0.9822908855126609,0.252168179453567
2021-11-26,fesx1s,3.631275441206372,1.7751036125409079,1881013.0,-4637.0,0.2630148557002916,-1.0,1.1646760257894582e-08,0.0,8.169435282073256e-06,-0.00420561367485572,-0.16437520975883244,-0.11376764156540353,-0.025495713566807868,-0.2747266775956968,-0.9821283506442228,-0.5895949981839347
2021-11-29,fesx1s,1.7093264640170558,0.8671280796679413,1926444.0,45431.0,2.2609126623845675,-1.0,1.079438326857439e-08,44.37076429534246,7.736106773612479e-06,0.009989119483809305,-0.16476183754813678,-0.062494532329090115,0.23225509549812712,-0.2812979457735305,0.7730769994998419,1.3046569682377493
2021-11-30,fesx1s,2.495352878214968,1.4153986911835688,1887123.0,-39321.0,0.4202039180039121,1.0,1.0620975371885445e-08,51.89409180633621,7.796280306261405e-06,0.005101432173569434,-0.16482917974882166,-0.10686202496958111,-0.20410104818414782,-0.28035572750774806,1.070516781664604,0.652265744008566
2021-12-01,fesx1s,0.8243205419454229,0.4563813900220237,1908858.0,21735.0,1.3614231446133997,-1.0,1.1910273085339385e-08,61.90063788700169,8.989877746255653e-06,0.0013481220261947911,-0.16420863048522638,-0.08232353695721693,0.11028208459009584,-0.2621563522113208,1.4659959344372195,0.15130995102233746
2021-12-02,fesx1s,0.7363706175237151,0.3985705964817998,1894956.0,-13902.0,0.6637964406482384,-1.0,1.2308838537242667e-08,82.67081195210712,9.4859162654307e-06,-0.01848436802070305,-0.1640070261854955,-0.09800724901834705,-0.07323070940007423,-0.25457910545930146,2.2864036707556443,-2.494376229735788
2021-12-03,fesx1s,0.49476332417905267,0.2638846530403389,1893286.0,-1670.0,0.5239742073839949,-1.0,1.2446736878972086e-08,81.11680019250522,9.69332296478469e-06,0.0003647194742080323,-0.16392803613929033,-0.09988397489695869,-0.01023376930174628,-0.2513973736611719,2.2238398823509833,0.02045547830542294
2021-12-06,fesx1s,0.05963757767661486,0.030392157321466273,1909608.0,16322.0,1.1471672988259334,-1.0,1.4036079608128652e-08,89.35798193706917,1.088942606637556e-05,0.00527123500652238,-0.16316628460334065,-0.0814504334497856,0.08242773020389985,-0.2331584163169592,2.548004669877633,0.6750521869911972
2021-12-07,fesx1s,0.5603194626465693,0.2767458226333097,1902005.0,-7603.0,0.7552493319732507,-1.0,1.5823769879993933e-08,51.64043645288516,1.2479527722785234e-05,0.0003619472805205501,-0.16231123214826318,-0.09002692304958207,-0.040805701166610836,-0.2089188966484362,1.0575369172543045,0.01997159907753473
2021-12-08,fesx1s,0.16804130438622444,0.07965137684248424,1861993.0,-40012.0,-1.0254763860082907,-1.0,1.6387774039731386e-08,68.837072167124,1.2957547095649154e-05,-0.0014051524568872312,-0.16203191204308998,-0.13519432106474275,-0.20773916535277734,-0.20161897269037463,1.7364094163218997,-0.21582510481042064
2021-12-09,fesx1s,-0.22848504244410328,-0.10267354181306787,1830254.0,-31739.0,-2.249604443076605,1.0,1.6650133487316494e-08,66.94330132584834,1.3215669190728111e-05,0.0007082989321834485,-0.16189452763315468,-0.17102012556704269,-0.1651040242293998,-0.19766890712994115,1.6610716340993938,0.06622738257098698
2021-12-10,fesx1s,0.08014656419911043,0.0340183803035492,1791422.0,-38832.0,-2.9172631053641,1.0,1.6168234666833882e-08,68.15744278142007,1.2980048035681774e-05,-0.0011892021863047905,-0.1621073646591744,-0.2148550272128288,-0.20163121314270607,-0.20124084303840867,1.7084653161783299,-0.18701519721650445
2021-12-13,fesx1s,1.848041371033504,0.7798837723458967,1747321.0,-44101.0,-3.014754634274665,1.0,1.6076972785357557e-08,69.46202616095297,1.303932448611264e-05,0.004158010149619372,-0.16213637090725022,-0.2646394052383418,-0.22876033038685525,-0.20031973965270683,1.7593801790547061,0.5266766877823759
2021-12-14,fesx1s,0.9942112400536136,0.397461242522511,962832.0,-784489.0,-4.158410889318256,1.0,1.5665364915530032e-08,70.62018591104813,1.2947578257159275e-05,0.0031186303311647526,-0.16231614639176825,-1.150493979204627,-4.0381518874128455,-0.20169979129038698,1.8044645583107435,0.38789402940200457
2021-12-15,fesx1s,-0.0599785403439033,-0.022271632638776073,1409463.0,446631.0,-1.7405712182617743,1.0,1.583828331712559e-08,73.08170334849899,1.3093052319266618e-05,0.003502207552503359,-0.1622208028317201,-0.6459622975695688,2.296524538838074,-0.19946499667398604,1.9009023856380942,0.4390569685976869
2021-12-16,fesx1s,-0.5321956572915533,-0.18710894311861104,1674172.0,264709.0,-0.5313649574871135,1.0,1.630486210682653e-08,68.71825363112886,1.352763256238777e-05,0.013424629276419025,-0.16198723417900016,-0.34693506117239276,1.360284591537074,-0.19282438688157175,1.7281017478257188,1.7631632481045472
2021-12-17,fesx1s,-0.3316096730021103,-0.1175706251682418,1732999.0,58827.0,-0.23899072090384585,1.0,1.6827824487028513e-08,75.69439759303738,1.3916959007423114e-05,-0.0038245534841224085,-0.16172712844961892,-0.2804584399373597,0.3011529214161025,-0.18687356918719278,2.0025545393090876,-0.5392590927825974
2021-12-20,fesx1s,-0.9237424687167038,-0.31905926880705326,1752305.0,19306.0,-0.12039287421360455,1.0,1.785703591991263e-08,70.73119119965865,1.464925336785234e-05,-0.012012520836862849,-0.16122869214789637,-0.25862550193116995,0.0978240952357127,-0.17569527258342688,1.8060965123575974,-1.6317816480382314
2021-12-21,fesx1s,-1.4066379870241292,-0.5194295711375588,1760520.0,8215.0,-0.059693885681888624,1.0,1.915744857837513e-08,80.80807169243842,1.5198210769420923e-05,0.009732436916944235,-0.16060257472511838,-0.24932219218970175,0.040756956962444094,-0.16731176888178775,2.2024963388461867,1.270300692217046
2021-12-22,fesx1s,-1.5459210534867671,-0.6133129522428552,1751126.0,-9394.0,-0.07594378647990724,1.0,2.0598191631518548e-08,72.84878195299672,1.5878220729180996e-05,0.0059995380327796345,-0.15991038935905777,-0.2599129710917816,-0.0498455750731008,-0.15693049307563064,1.8879194639331156,0.7719827323733236
2021-12-23,fesx1s,-1.5410985058560807,-0.6032982060832504,1729571.0,-21555.0,-0.13820476833649334,1.0,2.2535005641509774e-08,64.52682195338727,1.689729518996452e-05,0.004522740392929335,-0.15898461150126875,-0.2842435096718895,-0.11241542778426304,-0.14137993892677206,1.5593868991153612,0.5748098998009198
2021-12-27,fesx1s,-1.7507609458205489,-0.7341498357781089,1725483.0,-4088.0,-0.12259909330165664,-1.0,2.2491850607871827e-08,46.773102957544964,1.546018294527138e-05,0.0003530034747213291,-0.15899129625196495,-0.28883695830967754,-0.02252255518185535,-0.16327956357329698,0.8594269677933247,0.018240529455271527
2021-12-28,fesx1s,-1.4353851263792796,-0.6626829054512673,1737677.0,12194.0,-0.025184774209576603,-1.0,2.3506487536964164e-08,31.597481795440558,1.5762516214875827e-05,0.0017516206958667787,-0.15849978457141703,-0.2750313986200439,0.061271892841013545,-0.15865506528064371,0.26118207307747776,0.20492281534691745
2021-12-29,fesx1s,-1.2618894763610242,-0.5796397980544403,1734722.0,-2955.0,-0.003758798579861023,-1.0,2.498324561657099e-08,32.42854446681808,1.6285903152825334e-05,-0.00011625879267263146,-0.15779061238345812,-0.2783461186588013,-0.016701518424037623,-0.15065958878641572,0.29391825156150575,-0.04443498610947058
2021-12-30,fesx1s,-1.0564651688662219,-0.5163399759042272,1745367.0,10645.0,0.08547769140751724,-1.0,2.4296438634896913e-08,0.0,1.5358118279870688e-05,0.0007029877263775342,-0.15810061357442756,-0.26629017345663614,0.053301674697436845,-0.1647960834410575,-0.9844471071352396,0.0649379328320829
