date,instrument,f17_hmm_state_lo,f17_hmm_state_mid,f17_hmm_state_hi,f17_hmm_state_argmax
2021-12-31,rb1s,0.21027641291310775,0.7875955495529713,0.0021280375348048716,1.0
2022-01-03,rb1s,0.20685539258910868,0.7921450892255409,0.0009995181838794035,1.0
2022-01-04,rb1s,0.7434543260346663,0.2556955634365191,0.0008501105304280485,0.0
2022-01-05,rb1s,0.9851464356979782,0.014756509906105981,9.705439762115907e-05,0.0
2022-01-06,rb1s,0.9992156927369742,0.0007796682124349937,4.639050556096605e-06,0.0
2022-01-07,rb1s,0.9996323055245611,0.0003674773713767581,2.171022547568657e-07,0.0
2022-01-10,rb1s,0.999400042113389,0.0005998714014684177,8.648569371832527e-08,0.0
2022-01-11,rb1s,0.992479261768596,0.007519095055722662,1.6431744682776349e-06,0.0
2022-01-12,rb1s,0.9971670017192444,0.002830311439948972,2.6868390150524957e-06,0.0
2022-01-13,rb1s,0.9977429384462925,0.002256243928231713,8.176271809432112e-07,0.0
2022-01-14,rb1s,0.998208954366133,0.0017902760358726774,7.695970569971811e-07,0.0
2022-01-18,rb1s,0.9997599773059779,0.0002397179402836896,3.047542187360573e-07,0.0
2022-01-19,rb1s,0.9999073909086664,9.255908252681383e-05,5.001033426769717e-08,0.0
2022-01-20,rb1s,0.999965048281965,3.493574313350811e-05,1.597613602130473e-08,0.0
2022-01-21,rb1s,0.9999397855366392,6.0207918174070704e-05,6.543507733074441e-09,0.0
2022-01-24,rb1s,0.9998050931855725,0.00019488827722203856,1.853816437290507e-08,0.0
2022-01-25,rb1s,0.9995691536712011,0.00043074625168442154,1.0007530745681318e-07,0.0
2022-01-26,rb1s,0.9991982988818512,0.000801471030455907,2.3008836528173826e-07,0.0
2022-01-27,rb1s,0.9995441248667366,0.000455733531007925,1.4160180641360842e-07,0.0
2022-01-28,rb1s,0.9995679309467987,0.00043198337060427496,8.568099298784794e-08,0.0
2022-01-31,rb1s,0.999959882262209,4.004171929267947e-05,7.602019234226064e-08,0.0
2022-02-01,rb1s,0.9999641630257083,3.5828088352014354e-05,8.884209987134573e-09,0.0
2022-02-02,rb1s,0.9999587022626983,4.128986361383407e-05,7.874406934480222e-09,0.0
2022-02-03,rb1s,0.999952980029303,4.701044835526409e-05,9.522893591025346e-09,0.0
2022-02-04,rb1s,0.9999497145637842,5.0274756014930184e-05,1.0678469041389205e-08,0.0
2022-02-07,rb1s,0.9999631499618278,3.6841697455779025e-05,8.340372799675562e-09,0.0
2022-02-08,rb1s,0.9997393720566029,0.00026061135012378733,1.6593203272987615e-08,0.0
2022-02-09,rb1s,0.9999745851629095,2.5358165501649535e-05,5.6672465626692624e-08,0.0
2022-02-10,rb1s,0.999980205731303,1.9788378968256462e-05,5.888227561793144e-09,0.0
2022-02-11,rb1s,0.9999072467962178,9.27396763022789e-05,1.3526864831573771e-08,0.0
2022-02-14,rb1s,0.9999482260370269,5.175139271133423e-05,2.2571306414615417e-08,0.0
2022-02-15,rb1s,0.9806840494460777,0.019315538377865375,4.121767454731657e-07,0.0
2022-02-16,rb1s,0.9963763399843347,0.0036187051576957547,4.954858345051762e-06,0.0
2022-02-17,rb1s,0.9963119105282895,0.0036865506704718836,1.5388017518647394e-06,0.0
2022-02-18,rb1s,0.9975441701343767,0.002454777413204646,1.0524524911617518e-06,0.0
2022-02-22,rb1s,0.9986368865016892,0.0013623197575437123,7.937424758114715e-07,0.0
2022-02-23,rb1s,0.9994226183975159,0.00057709964556384,2.819562094096228e-07,0.0
2022-02-24,rb1s,0.9996181925508779,0.0003816665488254364,1.409011099770968e-07,0.0
2022-02-25,rb1s,0.9991990446151471,0.0008008421535337802,1.1323230820153456e-07,0.0
2022-02-28,rb1s,0.9986687390496212,0.0013309200014888713,3.4095035623097875e-07,0.0
2022-03-01,rb1s,0.6121833798254935,0.3876845536401714,0.00013206653595880841,0.0
2022-03-02,rb1s,3.220965440885802e-05,0.9888301217314474,0.01113766861494561,1.0
2022-03-03,rb1s,0.00010212396870439461,0.9987249777335995,0.0011728982988988051,1.0
2022-03-04,rb1s,5.561801236532497e-10,0.8691829681993093,0.13081703124486113,1.0
2022-03-07,rb1s,8.25002149535364e-07,0.943920623327894,0.056078551669823166,1.0
2022-03-08,rb1s,2.2586317757709776e-07,0.9540128643878788,0.04598690974751214,1.0
2022-03-09,rb1s,1.75228899089155e-28,6.849341185793599e-10,0.99999999931606,2.0
2022-03-10,rb1s,8.234137826032805e-24,1.90892960014129e-10,0.9999999998108251,2.0
2022-03-11,rb1s,2.6441524626147057e-25,4.550259023914188e-11,0.9999999999527063,2.0
2022-03-14,rb1s,1.2765301253779381e-27,6.656538253975497e-13,1.0,2.0
2022-03-15,rb1s,7.041055361463596e-32,1.713597408493987e-15,1.0,2.0
2022-03-16,rb1s,4.074393903203614e-27,5.445681403319929e-13,1.0,2.0
2022-03-17,rb1s,4.347638933061655e-36,2.5288376148950782e-17,1.0,2.0
2022-03-18,rb1s,1.574152498760243e-31,5.987550815962933e-16,1.0,2.0
2022-03-21,rb1s,1.1006576299367398e-33,6.990225705059331e-17,1.0,2.0
2022-03-22,rb1s,3.6495240016850606e-33,4.169014826557609e-17,1.0,2.0
2022-03-23,rb1s,3.591532023813149e-34,2.0342458122410628e-17,1.0,2.0
2022-03-24,rb1s,2.5297998120406963e-34,6.683594990416952e-18,1.0,2.0
2022-03-25,rb1s,8.103856122788038e-34,2.1508888976621425e-17,1.0,2.0
2022-03-28,rb1s,4.684308237400501e-45,3.673393500554761e-24,1.0,2.0
2022-03-29,rb1s,1.2704530625919648e-37,2.9398237144087445e-20,1.0,2.0
2022-03-30,rb1s,1.0578161079393401e-34,9.66836208160405e-18,1.0,2.0
2022-03-31,rb1s,1.727378560006813e-37,9.661403004084331e-20,1.0,2.0
2022-04-01,rb1s,3.2143860577298144e-29,2.122094470975949e-14,1.0,2.0
2022-04-04,rb1s,1.6761977896384572e-29,1.6844529565544047e-14,1.0,2.0
2022-04-05,rb1s,2.8890932272720387e-28,9.381072073227117e-14,1.0,2.0
2022-04-06,rb1s,7.478528208902707e-20,4.911466341822873e-08,0.9999999508836493,2.0
2022-04-07,rb1s,6.052626368753475e-17,1.5818099972254414e-06,0.9999984181898759,2.0
2022-04-08,rb1s,3.248366782576911e-16,7.186347008598428e-06,0.9999928136534358,2.0
2022-04-11,rb1s,3.661260777293891e-17,2.2323972171474493e-06,0.9999977676040905,2.0
2022-04-12,rb1s,1.1926676714345122e-16,8.327136128449682e-06,0.9999916728648904,2.0
2022-04-13,rb1s,1.92406444144953e-17,2.2631057270862954e-06,0.9999977368959805,2.0
2022-04-14,rb1s,8.120310348609205e-13,0.0004793902806823924,0.9995206097178638,2.0
2022-04-18,rb1s,2.6920678972295995e-12,0.0006418165583611687,0.999358183439681,2.0
2022-04-19,rb1s,7.98399855267642e-14,0.00015056655567442226,0.9998494334434997,2.0
2022-04-20,rb1s,2.183272160069596e-12,0.0006241881375345186,0.9993758118616752,2.0
2022-04-21,rb1s,7.874501713660938e-12,0.0012906368400084909,0.9987093631506105,2.0
2022-04-22,rb1s,1.1008349740399532e-11,0.0013454802855573029,0.9986545197043889,2.0
2022-04-25,rb1s,6.94458791853473e-12,0.0011321998163243698,0.9988678001749591,2.0
2022-04-26,rb1s,1.3767112701293733e-08,0.043341324832483895,0.9566586614001349,2.0
2022-04-27,rb1s,6.611007699051211e-09,0.05824842321936091,0.9417515701682773,2.0
2022-04-28,rb1s,7.3081927753185e-08,0.14876329933499088,0.8512366275820767,2.0
2022-04-29,rb1s,2.547379439315102e-06,0.5533932299324806,0.4466042226887511,1.0
2022-05-02,rb1s,2.360065672618769e-06,0.8660550248204474,0.13394261511559868,1.0
2022-05-03,rb1s,4.099849341838211e-06,0.9739780461065568,0.026017854044019587,1.0
2022-05-04,rb1s,1.529688274958949e-07,0.9715830547352459,0.028416792296574907,1.0
2022-05-05,rb1s,1.445740019831294e-05,0.9963640406452918,0.0036215019542022663,1.0
2022-05-06,rb1s,5.247920291423515e-06,0.9980857169644869,0.0019090351139260415,1.0
2022-05-09,rb1s,7.796764871508257e-07,0.9951353993074079,0.004863821016422416,1.0
2022-05-10,rb1s,3.881415019997651e-06,0.9971795824831203,0.0028165361023793512,1.0
2022-05-11,rb1s,3.510207041750121e-06,0.9974909113572202,0.0025055784361110132,1.0
2022-05-12,rb1s,2.337912511373855e-05,0.998824898492785,0.0011517223836583902,1.0
2022-05-13,rb1s,2.3733222582425897e-06,0.9973995410828302,0.002598085593299786,1.0
2022-05-16,rb1s,1.7355396922851536e-05,0.9989207414111575,0.00106190319194325,1.0
2022-05-17,rb1s,7.350579805981755e-05,0.999171007505378,0.0007554866969458939,1.0
2022-05-18,rb1s,1.1824292453191222e-08,0.9526868677279289,0.04731312044634825,1.0
2022-05-19,rb1s,2.2935483495947041e-07,0.9601215949623262,0.03987817568254864,1.0
2022-05-20,rb1s,8.712774445194203e-07,0.9810766818374743,0.01892244688451426,1.0
2022-05-23,rb1s,1.7810600494544986e-06,0.9928261348555314,0.0071720840853704455,1.0
2022-05-24,rb1s,2.6533196846364566e-06,0.9967348626624194,0.0032624840187467966,1.0
2022-05-25,rb1s,4.3966618206788204e-06,0.9981079758918895,0.00188762744810824,1.0
2022-05-26,rb1s,3.3782249305600846e-06,0.9981106544058795,0.0018859673705081726,1.0
2022-05-27,rb1s,1.131302264040236e-06,0.9967864772505843,0.0032123914476311624,1.0
2022-05-31,rb1s,3.98477310392107e-06,0.997984922316206,0.0020110929112805813,1.0
2022-06-01,rb1s,2.6041810477867734e-07,0.9931728714569487,0.006826868124531002,1.0
2022-06-02,rb1s,1.3094453422168788e-06,0.9956488124794332,0.004349878076808132,1.0
2022-06-03,rb1s,2.906501426165167e-06,0.9975084925902655,0.0024886009087806285,1.0
2022-06-06,rb1s,2.3124371272507194e-06,0.9973433970123249,0.0026542905506483964,1.0
2022-06-07,rb1s,1.1464822907433717e-05,0.998728093058901,0.0012604421175418624,1.0
2022-06-08,rb1s,4.86270153885883e-05,0.9992447967136138,0.0007065762711019889,1.0
2022-06-09,rb1s,0.00015132857817022095,0.999313297003162,0.0005353744177846917,1.0
2022-06-10,rb1s,3.463132684227566e-05,0.9990517472215175,0.0009136214506637265,1.0
2022-06-13,rb1s,1.7130304506669253e-05,0.9985787558400978,0.0014041138563454056,1.0
2022-06-14,rb1s,7.102006486824269e-05,0.99926400489018,0.000664975044410753,1.0
2022-06-15,rb1s,2.5871679639233076e-05,0.9989696632969862,0.0010044650240428811,1.0
2022-06-16,rb1s,0.004348802161732477,0.9949417256820655,0.0007094721551521515,1.0
2022-06-17,rb1s,9.75446657216663e-05,0.9981796526227721,0.0017228027102621929,1.0
2022-06-21,rb1s,0.0009320785344329285,0.9985618129471305,0.0005061085194713047,1.0
2022-06-22,rb1s,0.0008149854506899737,0.9987101155457737,0.0004748990032050219,1.0
2022-06-23,rb1s,0.00032081224792926145,0.9990894119639542,0.0005897757887346883,1.0
2022-06-24,rb1s,5.053270399584127e-05,0.998999584146424,0.0009498831501158594,1.0
2022-06-27,rb1s,0.00016365991104050023,0.9992768300427238,0.0005595100475697511,1.0
2022-06-28,rb1s,0.00010626321862131567,0.9991442106452287,0.000749526134469022,1.0
2022-06-29,rb1s,1.855399140220226e-05,0.998679846907917,0.0013015990998024372,1.0
2022-06-30,rb1s,1.1387679728827185e-06,0.9944962305020438,0.005502630728328595,1.0
2020-05-05,ng1s,3.1141318901626694e-22,3.090243904435801e-09,0.999999996911356,2.0
2020-05-06,ng1s,2.4664628927493694e-26,2.272543154476118e-11,0.9999999999781721,2.0
2020-05-07,ng1s,3.9132222364462676e-24,3.383224090377861e-10,0.999999999661668,2.0
2020-05-08,ng1s,5.65917305030657e-24,1.5804707471178774e-10,0.9999999998435669,2.0
2020-05-11,ng1s,1.3034598939701844e-23,1.8594134965516608e-10,0.9999999998144631,2.0
2020-05-12,ng1s,9.532532089137754e-26,2.0749550709103703e-11,0.9999999999781721,2.0
2020-05-14,ng1s,3.988812867084804e-26,4.4634294882008815e-12,0.999999999996362,2.0
2020-05-15,ng1s,6.213984862265811e-25,5.084240752477689e-11,0.9999999999490683,2.0
2020-05-18,ng1s,1.718216492027098e-26,3.6305275216744476e-11,0.9999999999636202,2.0
2020-05-19,ng1s,2.4499032046185497e-23,1.480683740492512e-09,0.9999999985193426,2.0
2020-05-20,ng1s,8.799134053056319e-21,6.089779410857161e-08,0.9999999391038746,2.0
2020-05-21,ng1s,1.9325953812690697e-18,2.9851593397715936e-07,0.9999997014856935,2.0
2020-05-27,ng1s,5.7689950514357315e-19,8.392352630489754e-08,0.9999999160754705,2.0
2020-05-28,ng1s,1.1523376882915418e-18,1.3900855289096403e-07,0.9999998609928394,2.0
2020-05-29,ng1s,2.2635228780684584e-17,7.113558534020631e-07,0.999999288644429,2.0
2020-06-01,ng1s,1.4539237231211713e-17,3.6028823520455534e-07,0.9999996397128337,2.0
2020-06-02,ng1s,8.582409333308704e-16,9.032811643715676e-06,0.9999909671868007,2.0
2020-08-03,ng1s,1.1398859020585069e-22,3.092994233666815e-10,0.9999999996907718,2.0
2020-08-06,ng1s,4.025606583050213e-18,1.9164624618297853e-07,0.9999998083549327,2.0
2020-08-10,ng1s,3.6124262869438704e-19,8.245084518484994e-08,0.9999999175488516,2.0
2020-09-24,ng1s,1.4335162839153398e-19,2.6327854166529337e-08,0.9999999736719477,2.0
2020-10-09,ng1s,6.129677643291176e-24,4.349224553129002e-11,0.9999999999563443,2.0
2020-10-12,ng1s,2.4112913849443146e-26,2.545141262800595e-12,0.999999999996362,2.0
2020-10-13,ng1s,3.7385481706861175e-25,2.0722246050560767e-11,0.9999999999781721,2.0
2020-10-14,ng1s,2.459169170432231e-29,1.0168428707658824e-13,1.0,2.0
2020-10-26,ng1s,4.6119284457171415e-12,0.00011235703417837234,0.9998876429605794,2.0
2020-10-27,ng1s,2.9447607326666556e-09,0.02154825198069254,0.978451745076097,2.0
2021-02-16,ng1s,4.013028931191384e-12,7.431716952374827e-05,0.9999256828273019,2.0
2021-10-05,ng1s,3.649888639254655e-21,2.548451951691238e-09,0.9999999974497769,2.0
2021-10-06,ng1s,6.248475859144436e-29,3.85471561274394e-13,1.0,2.0
2021-10-07,ng1s,1.5334331137018794e-25,7.068256316839639e-12,0.999999999992724,2.0
2021-10-08,ng1s,1.1382335178782955e-25,6.971152446112446e-12,0.999999999992724,2.0
2021-10-11,ng1s,8.642970507934174e-26,1.659355596768998e-11,0.9999999999818101,2.0
2021-10-12,ng1s,1.0009000642208696e-25,5.424840496236817e-12,0.999999999996362,2.0
2021-10-13,ng1s,4.301837121263042e-25,2.2102693269169425e-11,0.9999999999781721,2.0
2021-10-14,ng1s,7.412018251463063e-25,3.076728679227384e-11,0.9999999999708962,2.0
2021-10-15,ng1s,5.722726061623795e-26,1.5299223320080723e-11,0.9999999999854481,2.0
2021-10-18,ng1s,3.141677811699525e-30,1.2840096363912157e-14,1.0,2.0
2021-10-19,ng1s,3.1814679497895803e-27,1.0563835800385889e-13,1.0,2.0
2021-10-20,ng1s,3.1654078960728298e-27,9.57630286456418e-14,1.0,2.0
2021-10-21,ng1s,1.0594997401639753e-26,4.09983371764515e-13,1.0,2.0
2021-10-22,ng1s,1.0835740428118147e-26,4.4953686008551576e-13,1.0,2.0
2021-10-25,ng1s,7.308407332131462e-32,2.4003800334283502e-15,1.0,2.0
2021-10-26,ng1s,9.537235273685585e-27,3.4796821903188993e-13,1.0,2.0
2021-10-27,ng1s,1.4985754891763624e-25,1.3421570117999998e-11,0.9999999999854481,2.0
2021-10-28,ng1s,3.537204199574663e-27,7.492006449558448e-12,0.999999999992724,2.0
2021-10-29,ng1s,1.1978929049333487e-27,1.2535839907048928e-12,1.0,2.0
2021-11-01,ng1s,4.9467424950702245e-27,1.1404299308872207e-12,1.0,2.0
2021-11-02,ng1s,1.3562008287813163e-26,1.2820426236154705e-11,0.9999999999854481,2.0
2021-11-03,ng1s,3.2729391995866575e-21,3.068513823365641e-07,0.9999996931474486,2.0
2021-11-04,ng1s,2.607415749296149e-17,3.5844206777129667e-07,0.9999996415572883,2.0
2021-11-05,ng1s,4.763112085498062e-18,1.656048307730513e-07,0.9999998343955804,2.0
2021-11-08,ng1s,1.757853657939191e-17,5.786956290930909e-07,0.9999994213032406,2.0
2021-11-09,ng1s,3.574206562634033e-22,8.122246587160242e-10,0.9999999991887307,2.0
2021-11-10,ng1s,1.0031235453209699e-21,6.55802359937431e-09,0.9999999934407242,2.0
2021-11-11,ng1s,3.337836724689098e-23,9.084084147162768e-11,0.9999999999090505,2.0
2021-11-12,ng1s,9.840393799828539e-27,1.2654394374800674e-11,0.9999999999890861,2.0
2021-11-15,ng1s,1.2910202901712388e-24,2.5640126869086533e-10,0.9999999997453415,2.0
2021-11-16,ng1s,1.2912978187459728e-23,2.2485162928224572e-10,0.9999999997744453,2.0
2021-11-17,ng1s,3.753077126798584e-27,2.113402065254483e-12,0.999999999996362,2.0
2021-11-18,ng1s,6.148534654032717e-26,2.824491596918644e-12,0.999999999996362,2.0
2021-11-19,ng1s,1.4782362674901216e-26,9.596832001382585e-13,1.0,2.0
2021-11-22,ng1s,1.0160072211242722e-23,1.2151329873694644e-08,0.9999999878491509,2.0
2021-11-23,ng1s,2.9787614006626992e-21,1.7744836372967427e-09,0.9999999982246663,2.0
2021-11-24,ng1s,3.3525192204190508e-21,7.68267115095418e-09,0.9999999923165888,2.0
2021-11-26,ng1s,2.672301088272784e-23,2.4627213131520667e-10,0.9999999997526174,2.0
2021-11-29,ng1s,7.504942294742363e-33,3.233604847662069e-15,1.0,2.0
2021-11-30,ng1s,2.3683352004024406e-29,1.2728254921768898e-14,1.0,2.0
2022-01-13,ng1s,4.027501816628402e-36,7.009247735634295e-18,1.0,2.0
2022-01-14,ng1s,3.5054136494691385e-29,4.432666885367518e-16,1.0,2.0
2022-01-18,ng1s,7.043678476239574e-29,9.806638146754527e-16,1.0,2.0
2022-01-25,ng1s,1.8952806225830398e-28,3.159108929208758e-15,1.0,2.0
2022-01-26,ng1s,2.5205314012147663e-29,7.262817051829199e-16,1.0,2.0
2022-01-27,ng1s,2.294693795174289e-31,1.7572930668916836e-17,1.0,2.0
2022-01-28,ng1s,2.7375678596825343e-31,2.64194523942791e-16,1.0,2.0
2022-01-31,ng1s,1.4586301404719968e-29,9.943865647401478e-16,1.0,2.0
2022-02-01,ng1s,2.5780060033996106e-29,6.755613961590025e-16,1.0,2.0
2022-02-02,ng1s,1.1545069062216955e-44,9.832622564077747e-27,1.0,2.0
2022-02-03,ng1s,2.1590151673615513e-48,1.0306001210195883e-33,1.0,2.0
2022-02-04,ng1s,2.199460720793319e-46,1.0258666263320923e-35,1.0,2.0
2022-02-08,ng1s,6.482002294664095e-47,6.253203171902816e-39,1.0,2.0
2022-02-09,ng1s,2.853191524714668e-49,3.561342905894534e-40,1.0,2.0
2022-02-10,ng1s,4.732998680953988e-40,1.288488259103781e-29,1.0,2.0
2022-02-11,ng1s,1.0473625840036453e-33,1.378832259731757e-21,1.0,2.0
2022-02-14,ng1s,4.607240732493211e-37,2.014837776784903e-24,1.0,2.0
2022-02-15,ng1s,8.437018951033788e-36,4.521192159065979e-24,1.0,2.0
2022-02-16,ng1s,2.451466613185468e-40,8.557174648765832e-27,1.0,2.0
2022-02-17,ng1s,3.635598377351626e-37,1.1522855816561264e-24,1.0,2.0
2022-02-18,ng1s,1.250039038235663e-35,6.3581527208858506e-24,1.0,2.0
2022-02-22,ng1s,1.0788950151760515e-35,4.80117247859691e-24,1.0,2.0
2022-02-23,ng1s,4.285525983355736e-36,2.193170263228417e-24,1.0,2.0
2022-02-24,ng1s,1.9416805734467006e-35,8.554929280299772e-24,1.0,2.0
2022-02-25,ng1s,1.5398576917310193e-35,3.7851344117861786e-23,1.0,2.0
2022-02-28,ng1s,1.358322278702064e-32,4.52559647241275e-20,1.0,2.0
2022-03-01,ng1s,9.00959220932718e-33,5.499714532242883e-20,1.0,2.0
2022-03-02,ng1s,2.672727436252279e-33,1.433686704990257e-20,1.0,2.0
2022-03-03,ng1s,7.53830576837303e-24,5.849120859006452e-10,0.9999999994142854,2.0
2022-03-04,ng1s,6.7069855093536046e-21,4.731397151320532e-07,0.9999995268591402,2.0
2022-03-07,ng1s,9.129776644916303e-16,2.1236579620224214e-05,0.9999787634187116,2.0
2022-03-08,ng1s,8.962221975481691e-15,3.5971320225820184e-05,0.9999640286799748,2.0
2022-03-09,ng1s,1.1597689459857997e-12,9.884081979528108e-05,0.9999011591782598,2.0
2022-03-10,ng1s,3.6178034807956664e-11,0.0009858280307270034,0.9990141719348894,2.0
2022-03-11,ng1s,5.295746933345083e-10,0.0013081560134915852,0.9986918434586571,2.0
2022-03-14,ng1s,6.865039737007663e-10,0.0012867565355010634,0.9987132427782647,2.0
2022-03-15,ng1s,3.6350023884020658e-09,0.005228274391797981,0.9947717219731698,2.0
2022-03-16,ng1s,2.5112745753607533e-09,0.0022588225709857424,0.9977411749179714,2.0
2022-03-17,ng1s,2.3761959748243456e-08,0.02584660486318076,0.9741533713735111,2.0
2022-05-04,ng1s,7.534085308974073e-19,1.6635425612547765e-07,0.999999833646157,2.0
2022-05-05,ng1s,2.5690452917732932e-18,2.0003656772764174e-07,0.9999997999621173,2.0
2022-05-06,ng1s,3.8212252398487076e-24,2.6599182178381157e-11,0.9999999999745341,2.0
2022-05-17,ng1s,4.511592083483714e-28,3.3826498965918204e-14,1.0,2.0
2022-05-18,ng1s,1.3792638414514205e-26,4.651589921172843e-13,1.0,2.0
2022-05-19,ng1s,1.1976973266856468e-26,4.316832088627939e-13,1.0,2.0
2022-05-25,ng1s,2.7090295842202196e-26,1.1615258530503125e-12,1.0,2.0
2022-06-01,ng1s,5.475606145762232e-28,3.0840579497875756e-13,1.0,2.0
2022-06-02,ng1s,2.1401066921402025e-25,2.0142525333221058e-11,0.9999999999781721,2.0
2022-06-03,ng1s,2.8141356233642423e-24,1.1921266826813523e-10,0.9999999998799467,2.0
2022-06-06,ng1s,2.3556303745048508e-27,8.3136579931297e-12,0.999999999992724,2.0
2022-06-07,ng1s,1.3514348893497805e-16,0.0036944006552038886,0.9963055993456075,2.0
2022-06-08,ng1s,3.642804847276176e-12,8.80679402486796e-05,0.999911932056544,2.0
2022-06-17,ng1s,1.0728595810422511e-33,3.987060720291441e-19,1.0,2.0
2022-06-21,ng1s,1.8077498213055695e-31,1.3055246175694043e-18,1.0,2.0
2022-06-22,ng1s,1.7923357092392512e-28,2.982948200823953e-15,1.0,2.0
2022-06-29,ng1s,2.0611588975168506e-30,1.7905471399007086e-17,1.0,2.0
2020-03-16,gc1s,3.584834121734102e-32,5.574053803905601e-22,1.0,2.0
2020-03-18,gc1s,5.742137685631258e-41,5.164657966358386e-29,1.0,2.0
2020-03-19,gc1s,9.435776992259827e-35,1.1618307853690932e-26,1.0,2.0
2020-03-20,gc1s,4.2809333666273736e-33,7.703223322632847e-25,1.0,2.0
2020-03-25,gc1s,1.693924235851028e-61,5.462866693871449e-56,1.0,2.0
2020-03-26,gc1s,4.041855122920573e-61,1.385670011838617e-56,1.0,2.0
2020-03-27,gc1s,4.590184123987854e-51,4.0000593887968113e-45,1.0,2.0
2020-03-30,gc1s,1.2860761707941494e-50,2.0928405772952278e-44,1.0,2.0
2020-03-31,gc1s,8.599245490769672e-55,1.7666623131787507e-45,1.0,2.0
2020-04-01,gc1s,6.858899793345661e-50,8.882450150280462e-44,1.0,2.0
2020-04-02,gc1s,2.713440102055804e-55,1.502537025565652e-47,1.0,2.0
2020-04-03,gc1s,2.6431838025584115e-52,9.258840784537127e-47,1.0,2.0
2020-04-13,gc1s,7.803839665462609e-44,6.655723492309862e-37,1.0,2.0
2020-04-15,gc1s,1.5654928089687806e-43,4.150653639322853e-35,1.0,2.0
2020-04-16,gc1s,1.7327251202296052e-36,2.1909024590490977e-28,1.0,2.0
2020-04-17,gc1s,3.0598191705433624e-41,4.5389270060211206e-32,1.0,2.0
2020-04-20,gc1s,7.794915609061963e-39,3.8161639572094755e-31,1.0,2.0
2020-04-27,gc1s,5.67768466219795e-21,6.6668527020826675e-12,0.999999999992724,2.0
2020-04-28,gc1s,2.250173654097709e-20,1.5717140811666293e-11,0.9999999999854481,2.0
2020-05-06,gc1s,8.083387746733542e-14,2.2274117437436847e-05,0.9999777258860902,2.0
2020-05-07,gc1s,1.5214095898297448e-16,7.18386925126578e-07,0.9999992816158589,2.0
2020-05-20,gc1s,0.0010249570901373051,0.87863095491094,0.12034408800051971,1.0
2020-05-21,gc1s,3.074545364053306e-05,0.9603884791367515,0.039580775409548026,1.0
2020-05-22,gc1s,0.00021720609102150203,0.9946911536644835,0.005091640243801116,1.0
2020-05-26,gc1s,2.821795452378509e-05,0.994383646975112,0.005588135067199061,1.0
2020-05-27,gc1s,0.0001667810499345576,0.9975620503902628,0.002271168561769764,1.0
2020-05-28,gc1s,0.00018668548259598427,0.9980937637103555,0.0017195508084081772,1.0
2020-06-02,gc1s,6.408495393190663e-05,0.9967480653520674,0.0031878496958784265,1.0
2020-06-19,gc1s,3.159392013589143e-05,0.9720136232022359,0.027954782878639447,1.0
2020-06-22,gc1s,6.556550258856278e-05,0.9905981057706998,0.009336328723872222,1.0
2020-06-23,gc1s,0.00010899581332103039,0.9967248415857267,0.0031661626030817444,1.0
2020-06-25,gc1s,0.000141744732541158,0.9977732526428492,0.0020850026254393196,1.0
2020-06-26,gc1s,0.00021933299992380633,0.9983253566563679,0.0014553103446255343,1.0
2020-06-29,gc1s,0.000262681529509527,0.9984260536445977,0.0013112648289780007,1.0
2020-07-02,gc1s,0.0008659500889372133,0.9983187796584689,0.0008152702551617902,1.0
2020-07-06,gc1s,0.1581431986567653,0.8400490623869441,0.0018077389575626283,1.0
2020-07-07,gc1s,0.6295923108322241,0.3688206209977487,0.0015870681713734249,0.0
2020-07-08,gc1s,0.9651250386160444,0.0346671347374929,0.00020782664748745472,0.0
2020-07-09,gc1s,0.9839810940612975,0.01585705125166044,0.00016185468885263543,0.0
2020-07-10,gc1s,0.9972363817498435,0.002724861567904314,3.875668463465079e-05,0.0
2020-07-13,gc1s,0.9975151087516093,0.0024307663908402634,5.412486066662672e-05,0.0
2020-07-14,gc1s,0.9989418915298112,0.0010297229893759278,2.838548115922577e-05,0.0
2020-07-15,gc1s,0.999064399257289,0.0009084616006014544,2.713914244310855e-05,0.0
2020-07-16,gc1s,0.9968839047647855,0.003041596602360793,7.449863422153467e-05,0.0
2020-08-18,gc1s,7.161403866623065e-16,3.075274187015702e-07,0.9999996924744228,2.0
2020-08-19,gc1s,2.812106834295224e-20,8.043999201731083e-10,0.9999999991923687,2.0
2020-08-20,gc1s,1.013030679565966e-18,2.1663616653213793e-09,0.9999999978317646,2.0
2020-08-21,gc1s,1.0234757612384131e-17,5.210576266713858e-09,0.9999999947904143,2.0
2020-08-24,gc1s,7.191837832833392e-17,3.805551653701384e-08,0.9999999619467423,2.0
2020-09-23,gc1s,8.977639057617146e-07,0.9141990783874088,0.08580002384739797,1.0
2020-09-24,gc1s,6.792403880483743e-05,0.9743434630231086,0.025588612939774234,1.0
2020-09-25,gc1s,6.684340165574548e-05,0.9905591284612326,0.009374028136743392,1.0
2020-09-28,gc1s,0.0003353993789035095,0.9979300430190273,0.0017345576042105508,1.0
2020-09-29,gc1s,0.00012462802131375604,0.9980654241413828,0.0018099478405262763,1.0
2020-09-30,gc1s,0.00023158288861752863,0.9983186780389596,0.0014497390749344493,1.0
2020-10-19,gc1s,0.0012663040921104727,0.9978800349114301,0.0008536609955769566,1.0
2020-10-20,gc1s,0.0013610356565564926,0.9979515662116775,0.0006873981282465863,1.0
2020-10-21,gc1s,0.010870672640880187,0.988257757619107,0.0008715697385288358,1.0
