date,instrument,f10_hl_range,f10_hl_range_mean_20,f10_oto_ret,f10_oto_ret_mean_20,z_f10_hl_range,z_f10_hl_range_mean_20,z_f10_oto_ret,z_f10_oto_ret_mean_20
2020-01-30,es1s,0.016985871278066524,0.010483272963610634,-0.0031282213754656486,0.000742921400873811,0.11230960545173636,-0.5970560852467365,-0.27766450310073887,0.24070983954449396
2020-01-31,es1s,0.02603733740183961,0.011361799866267388,0.00624668748709328,0.0008424153934422183,0.9021816975663438,-0.4965931687128797,0.5059874599403221,0.284212451592662
2020-02-03,es1s,0.013946367739476592,0.011182004458422112,-0.02126025047159329,-0.0005899432232206644,-0.15312701344701507,-0.5170858471544512,-1.7929768783257278,-0.34247724568048493
2020-02-04,es1s,0.021174114213264324,0.011609725911532833,0.006649166292628695,0.00037126011698616977,0.4777268401163846,-0.4681441075489898,0.5397843073459704,0.0781197067557827
2020-02-05,es1s,0.015016316873017419,0.01192075803866666,0.017114024543836044,0.0008672614754404635,-0.059814595809354554,-0.43254334461389343,1.4141761563653303,0.2951509900951055
2020-02-06,es1s,0.0075483337349984084,0.010952871629671623,0.01107397659091975,0.0016024206794215499,-0.7116972429174075,-0.5431327447985144,0.9091827276575571,0.6168213893712492
2020-02-07,es1s,0.008769684806686306,0.011100590646172977,0.0035895940438888927,0.0013275618171900544,-0.6049924809081293,-0.5261848346837941,0.2835764922752391,0.49646713833422806
2020-02-10,es1s,0.01502206406786627,0.01145079062901282,-0.00801952958268751,0.00070858675201988,-0.05908212551534723,-0.48609101975545027,-0.6867573964214108,0.2255164405338692
2020-02-11,es1s,0.007510725028511943,0.011437397900403433,0.008616544523065107,0.0012884681685583314,-0.714871596925315,-0.48756923617407905,0.7038471171692248,0.4793039787679821
2020-02-12,es1s,0.00771860741610059,0.011496181638402953,0.002830963673694699,0.0010715098581360347,-0.6966278328539676,-0.48079502250197925,0.22015826590615536,0.38428652191933627
2020-02-13,es1s,0.010767564026213374,0.0117114507972273,0.00615569118608443,0.0014021011687072424,-0.43032705282215084,-0.4561282560214798,0.4980707020763233,0.528961868813525
2020-02-14,es1s,0.006885091053359215,0.011692727349323962,-0.0005176940571988824,0.0012774622556020188,-0.7692882490488591,-0.45822079843223323,-0.05989560497201618,0.4743395149162806
2020-02-18,es1s,0.011040829434305406,0.012030361872233573,0.0008133989445255993,0.000977789034387191,-0.4062998830474903,-0.4195600085900648,0.05140425848819313,0.343089613801041
2020-02-19,es1s,0.006800233168049559,0.01203136364366965,-0.0030351283599543352,0.0007018183016951829,-0.7765757854222833,-0.41940200690026186,-0.2704076542229283,0.22222202719399295
2020-02-20,es1s,0.01729363617052211,0.012561596044692324,0.005839972242875347,0.0010502397146412604,0.13996580281139367,-0.3587116154408919,0.47179227814061925,0.3747702459964128
2020-02-21,es1s,0.012318644709423891,0.012789037659731984,-0.007323872203695243,0.0007443006872309141,-0.2945878382724698,-0.33265942870716886,-0.6291364857799276,0.24075635740772028
2020-02-24,es1s,0.030113756925248664,0.013440908007692326,-0.017376111240507183,-0.0002637335630430636,1.2597118922293578,-0.2580543948644811,-1.469529065658242,-0.20074851735415353
2020-02-25,es1s,0.044622606490944856,0.015106886800026606,-0.026333426107418165,-0.000720046327728534,2.525507977823996,-0.06742729779293088,-2.217518329462178,-0.4005914145464094
2020-02-26,es1s,0.029015266763330327,0.015848690186180243,-0.026726948521506245,-0.0015916671299021443,1.1625206598554663,0.017455675921364894,-2.249223174677584,-0.7823145073860098
2020-02-27,es1s,0.05693197738462783,0.018275951434292663,-0.012102900909068733,-0.0028447031650241706,3.595582251117068,0.2952032176716256,-1.026818552277027,-1.3309306843821138
2020-02-28,es1s,0.04881937020200052,0.01986762638048936,-0.04967758305174398,-0.005172171248838087,2.885635239954584,0.47731758544904834,-4.160452488921384,-2.3491506606871653
2020-03-02,es1s,0.06822536523921134,0.021977027772357948,-0.017094433357048,-0.006339227291045152,4.5683676192843805,0.7186574316079223,-1.440804429569599,-2.8578799612376824
2020-03-03,es1s,0.05369538519572701,0.023964478645170467,0.05924435934643612,-0.00231399680014368,3.300633428720775,0.945987094270054,4.918630994321177,-1.0961929897922258
2020-03-04,es1s,0.05012513377174371,0.02541202962309444,-0.0292671645630644,-0.004109813342928335,2.987645539705678,1.1114595540252912,-2.450952658227308,-1.8812924147526366
2020-03-05,es1s,0.038382846676656576,0.026580356113276398,0.039693607774425654,-0.0029808341813988546,1.9666768973580682,1.2449078073345818,3.286061407464731,-1.3870042215618132
2020-03-06,es1s,0.046849342163616525,0.0285454065347073,-0.027718412692902712,-0.004920453645589978,2.7000700303963825,1.469409629094664,-2.319316162229904,-2.234347079881055
2020-03-09,es1s,0.0714208607620217,0.03167796533247407,-0.03645031271196064,-0.006922448983382455,4.82277106047281,1.8272132912263037,-3.042535455993237,-3.106935366667241
2020-03-10,es1s,0.06794727665498017,0.03432422596182976,-0.06481290720216427,-0.009762117864356292,4.513361895409112,2.1289627112045815,-5.384651989347541,-4.340234086662945
2020-03-11,es1s,0.05986802537657836,0.03694209097923309,0.04524687742942686,-0.007930601219038205,3.8094022789774673,2.4269356717596633,3.7315836385654846,-3.5369472825031485
2020-03-12,es1s,0.12726821695889198,0.04291957145637265,-0.04341905750891183,-0.01024310227816853,9.553880958741745,3.107460348888829,-3.6037968452467015,-4.536241109523952
2020-03-13,es1s,0.12336130188103339,0.04854925834911365,-0.11954225199920031,-0.01652799943743277,9.150452174737792,3.745690119418697,-9.814033089281383,-7.236676397445232
