date,instrument,f16_regime_alignment_score
2020-07-31,pl1s,
2020-08-03,pl1s,
2020-08-04,pl1s,
2020-08-05,pl1s,
2020-08-06,pl1s,
2020-08-07,pl1s,
2020-08-10,pl1s,
2020-08-11,pl1s,
2020-08-12,pl1s,
2020-08-13,pl1s,
2020-08-14,pl1s,
2020-08-17,pl1s,
2020-08-18,pl1s,
2020-08-19,pl1s,
2020-08-20,pl1s,
2020-08-21,pl1s,
2020-08-24,pl1s,
2020-08-25,pl1s,
2020-08-26,pl1s,
2020-08-27,pl1s,
2020-08-28,pl1s,
2020-08-31,pl1s,
2020-09-01,pl1s,
2020-09-02,pl1s,
2020-09-03,pl1s,
2020-09-04,pl1s,
2020-09-08,pl1s,
2020-09-09,pl1s,
2020-09-14,pl1s,
2020-09-15,pl1s,
2020-09-16,pl1s,
2020-09-17,pl1s,
2020-09-18,pl1s,
2020-09-21,pl1s,
2020-09-22,pl1s,
2020-09-25,pl1s,
2020-09-28,pl1s,
2020-09-30,pl1s,
2020-10-01,pl1s,
2020-10-02,pl1s,
2020-10-05,pl1s,
2020-10-06,pl1s,
2020-10-07,pl1s,
2020-10-08,pl1s,
2020-10-09,pl1s,
2020-10-12,pl1s,
2020-10-13,pl1s,
2020-10-14,pl1s,
2020-10-15,pl1s,
2020-10-16,pl1s,
2020-10-19,pl1s,
2020-10-20,pl1s,
2020-10-21,pl1s,
2020-10-22,pl1s,
2020-10-23,pl1s,
2020-10-26,pl1s,
2020-10-27,pl1s,
2020-10-28,pl1s,
2020-10-29,pl1s,
2020-10-30,pl1s,
2020-11-02,pl1s,
2020-11-03,pl1s,
2020-11-04,pl1s,
2020-11-05,pl1s,
2020-11-06,pl1s,
2020-11-09,pl1s,
2020-11-10,pl1s,
2020-11-11,pl1s,
2020-11-12,pl1s,
2020-11-13,pl1s,
2020-11-16,pl1s,
2020-11-17,pl1s,
2020-11-18,pl1s,
2020-11-19,pl1s,
2020-11-20,pl1s,
2020-11-23,pl1s,
2020-11-24,pl1s,
2020-12-01,pl1s,
2020-12-02,pl1s,
2020-12-03,pl1s,
2020-12-04,pl1s,
2020-12-07,pl1s,
2020-12-08,pl1s,
2020-12-09,pl1s,
2020-12-10,pl1s,
2020-12-11,pl1s,
2020-12-14,pl1s,
2020-12-15,pl1s,
2020-12-16,pl1s,
2020-12-17,pl1s,
2020-12-18,pl1s,
2020-12-21,pl1s,
2020-12-22,pl1s,
2020-12-23,pl1s,
2020-12-24,pl1s,
2020-12-28,pl1s,
2020-12-29,pl1s,
2020-12-30,pl1s,
2020-12-31,pl1s,
2021-01-04,pl1s,
2021-01-05,pl1s,
2021-01-07,pl1s,
2021-01-08,pl1s,
2021-01-11,pl1s,
2021-01-12,pl1s,
2021-01-13,pl1s,
2021-01-14,pl1s,
2021-01-15,pl1s,
2021-01-19,pl1s,
2021-01-20,pl1s,
2021-01-21,pl1s,
2021-01-22,pl1s,
2021-01-25,pl1s,
2021-01-26,pl1s,
2021-01-28,pl1s,
2021-01-29,pl1s,
2021-02-01,pl1s,
2021-02-02,pl1s,
2021-02-04,pl1s,
2021-02-05,pl1s,
2021-02-08,pl1s,
2021-02-09,pl1s,
2021-02-10,pl1s,
2021-02-11,pl1s,
2021-02-12,pl1s,
2021-02-16,pl1s,
2021-02-17,pl1s,
2021-02-18,pl1s,
2021-02-19,pl1s,
2021-02-22,pl1s,
2021-02-23,pl1s,
2021-02-24,pl1s,
2021-02-25,pl1s,
2021-02-26,pl1s,
2021-03-01,pl1s,
2021-03-02,pl1s,
2021-03-03,pl1s,
2021-03-04,pl1s,
2021-03-05,pl1s,
2021-03-08,pl1s,
2021-03-09,pl1s,
2021-03-10,pl1s,
2021-03-11,pl1s,
2021-03-12,pl1s,
2021-03-15,pl1s,
2021-03-16,pl1s,
2021-03-17,pl1s,
2021-03-18,pl1s,
2021-03-19,pl1s,
2021-03-22,pl1s,
2021-03-23,pl1s,
2021-03-24,pl1s,
2021-03-25,pl1s,
2021-03-26,pl1s,
2021-03-29,pl1s,
2021-03-30,pl1s,
2021-03-31,pl1s,
2021-04-01,pl1s,
2021-04-05,pl1s,
2021-04-07,pl1s,
2021-04-08,pl1s,
2021-04-09,pl1s,
2021-04-12,pl1s,
2021-04-13,pl1s,
2021-04-14,pl1s,
2021-04-15,pl1s,
2021-04-16,pl1s,
2021-04-20,pl1s,
2021-04-21,pl1s,
2021-04-22,pl1s,
2021-04-23,pl1s,
2021-04-26,pl1s,
2021-04-27,pl1s,
2021-04-28,pl1s,
2021-04-29,pl1s,
2021-04-30,pl1s,
2021-05-03,pl1s,
2021-05-04,pl1s,
2021-05-05,pl1s,
2021-05-06,pl1s,
2021-05-07,pl1s,
2021-05-10,pl1s,
2021-05-11,pl1s,
2021-05-12,pl1s,
2021-05-13,pl1s,
2021-05-14,pl1s,
2021-05-17,pl1s,
2021-05-18,pl1s,
2021-05-19,pl1s,
2021-05-20,pl1s,
2021-05-21,pl1s,
2021-05-24,pl1s,
2021-05-25,pl1s,
2021-05-26,pl1s,
2021-05-27,pl1s,
2021-05-28,pl1s,
2021-06-01,pl1s,
2021-06-02,pl1s,
2021-06-03,pl1s,
2021-06-04,pl1s,
2021-06-07,pl1s,
2021-06-08,pl1s,
2021-06-09,pl1s,
2021-06-11,pl1s,
2021-06-14,pl1s,
2021-06-15,pl1s,
2021-06-16,pl1s,
2021-06-17,pl1s,
2021-06-18,pl1s,
2021-06-21,pl1s,
2021-06-22,pl1s,
2021-06-23,pl1s,
2021-06-29,pl1s,
2021-06-30,pl1s,
2021-07-01,pl1s,
2021-07-02,pl1s,
2021-07-06,pl1s,
2021-07-07,pl1s,
2021-07-08,pl1s,
2021-07-09,pl1s,
2021-07-12,pl1s,
2021-07-13,pl1s,
2021-07-14,pl1s,
2021-07-15,pl1s,
2021-07-16,pl1s,
2021-07-19,pl1s,
2021-07-20,pl1s,
2021-07-21,pl1s,
2021-07-22,pl1s,
2021-07-23,pl1s,
2021-07-26,pl1s,
2021-07-27,pl1s,
2021-07-28,pl1s,
2021-07-29,pl1s,
2021-07-30,pl1s,
2021-08-02,pl1s,
2021-08-03,pl1s,
2021-08-04,pl1s,
2021-08-09,pl1s,
2021-08-10,pl1s,
2021-08-11,pl1s,
2021-08-16,pl1s,
2021-08-17,pl1s,
2021-08-18,pl1s,
2021-08-19,pl1s,
2021-08-20,pl1s,
2021-08-23,pl1s,
2021-08-24,pl1s,
2021-08-25,pl1s,
2021-08-26,pl1s,
2021-08-27,pl1s,
2021-08-30,pl1s,
2021-08-31,pl1s,
2021-09-01,pl1s,
2021-09-02,pl1s,
2021-09-03,pl1s,
2021-09-07,pl1s,
2021-09-08,pl1s,
2021-09-09,pl1s,
2021-09-10,pl1s,
2021-09-13,pl1s,
2021-09-14,pl1s,
2021-09-15,pl1s,
2021-09-16,pl1s,
2021-09-17,pl1s,
2021-09-20,pl1s,
2021-09-21,pl1s,
2021-09-22,pl1s,
2021-09-23,pl1s,
2021-09-27,pl1s,
2021-09-28,pl1s,
2021-09-29,pl1s,0.8933389622607284
2021-09-30,pl1s,0.8921680226150833
2021-10-01,pl1s,0.8606343722402066
2021-10-04,pl1s,0.9065960746756346
2021-10-05,pl1s,0.9359502262213266
2021-10-08,pl1s,0.5696809049698185
2021-10-11,pl1s,0.6884627505841884
2021-10-12,pl1s,0.5388510228033092
2021-10-13,pl1s,0.4306345312614234
2021-10-14,pl1s,0.34751434717633767
2021-10-15,pl1s,0.5626171806791098
2021-10-18,pl1s,0.6706128124341206
2021-10-19,pl1s,0.5473139222579906
2021-10-21,pl1s,0.6729493811865961
2021-10-22,pl1s,0.7712312819938454
2021-10-25,pl1s,0.7463971647629472
2021-10-26,pl1s,0.9292699206346265
2021-10-27,pl1s,0.8846365830729745
2021-10-28,pl1s,0.9726775647454838
2021-10-29,pl1s,0.9598193525076406
2021-11-02,pl1s,0.9432987167673543
2021-11-03,pl1s,0.9518505660204926
2021-11-04,pl1s,0.9516063856128533
2021-11-05,pl1s,0.9355490995275367
2021-11-08,pl1s,0.9328271273832256
2021-11-09,pl1s,0.9408762299064504
2021-11-10,pl1s,0.816066706381527
2021-11-15,pl1s,0.9619627504737704
2021-11-16,pl1s,0.9653405730252178
2021-11-17,pl1s,0.9758543989648717
2021-11-18,pl1s,0.9587462417933563
2021-11-23,pl1s,0.6540812123863569
2021-11-24,pl1s,0.6819064275544557
2021-11-26,pl1s,0.9830766970184811
2021-11-29,pl1s,0.9634683751242008
2021-11-30,pl1s,0.9568557502876689
2021-12-01,pl1s,0.9169500311736002
2021-12-02,pl1s,0.9127429819968643
2021-12-03,pl1s,0.8992755924865115
2021-12-06,pl1s,0.8717678824580332
2021-12-07,pl1s,0.8347306951047186
2021-12-08,pl1s,0.7968339999320139
2021-12-09,pl1s,0.797327493519174
2021-12-10,pl1s,0.7859518183708827
2021-12-13,pl1s,0.7514933441867581
2021-12-14,pl1s,0.7941142184172176
2021-12-15,pl1s,0.8770755312482539
2021-12-16,pl1s,0.8327700617155668
2021-12-17,pl1s,0.7862496025672433
2021-12-20,pl1s,0.8093484046260093
2021-12-21,pl1s,0.8753836487783557
2021-12-22,pl1s,0.7554284072225939
2021-12-23,pl1s,0.7726488711214793
2021-12-27,pl1s,0.7961383761148512
2021-12-28,pl1s,0.9400664751301553
2021-12-29,pl1s,0.8320265149917184
2021-12-30,pl1s,0.7823349483750219
2021-12-31,pl1s,0.7779480741283592
2022-01-03,pl1s,0.5271618371823444
2022-01-04,pl1s,0.5288613928923873
2022-01-05,pl1s,0.7081301953132405
2022-01-06,pl1s,0.495882692066579
2022-01-07,pl1s,0.6098651787666813
2022-01-10,pl1s,0.7426635682603224
2022-01-11,pl1s,0.7171713994698269
2022-01-12,pl1s,0.6492714317470146
2022-01-13,pl1s,0.7589733683312612
2022-01-14,pl1s,0.742141563811099
2022-01-18,pl1s,0.8070630043294302
2022-01-19,pl1s,0.7708471888862739
2022-01-20,pl1s,0.7228312380661862
2022-01-21,pl1s,0.7636293884627036
2022-01-24,pl1s,0.7025707575131931
2022-01-25,pl1s,0.6208567212512471
2022-01-26,pl1s,0.9145921627863154
2022-01-27,pl1s,0.9167959297412523
2022-01-28,pl1s,0.9029923946567499
2022-01-31,pl1s,0.8634298428174694
2022-02-01,pl1s,0.810925383348031
2022-02-02,pl1s,0.7596670955624701
2022-02-04,pl1s,0.8819908255172055
2022-02-07,pl1s,0.87789054814283
2022-02-08,pl1s,0.8405093282930667
2022-02-09,pl1s,0.7378210116612582
2022-02-11,pl1s,0.8015854582304186
2022-02-14,pl1s,0.7678992832891809
2022-02-15,pl1s,0.5713385748289388
2022-02-16,pl1s,0.563988683670871
2022-02-17,pl1s,0.4944040842496971
2022-02-22,pl1s,0.7278168383983639
2022-02-23,pl1s,0.7292250665403608
2022-02-24,pl1s,0.9104215186977587
2022-02-25,pl1s,0.9203363259136629
2022-02-28,pl1s,0.8543898089450717
2022-03-01,pl1s,0.8165695796877849
2022-03-02,pl1s,0.8261377354789589
2022-03-03,pl1s,0.8389899122682959
2022-03-04,pl1s,0.8767583337261221
2022-03-07,pl1s,0.7945079735169479
2022-03-08,pl1s,0.6331505993940678
2022-03-09,pl1s,0.215977384642152
2022-03-10,pl1s,0.5384458323544112
2022-03-11,pl1s,0.5078345797075455
2022-03-14,pl1s,0.17652462403069366
2022-03-15,pl1s,0.09353754946127821
2022-03-16,pl1s,0.11544976668584676
2022-03-17,pl1s,0.09562769580916927
2022-03-18,pl1s,0.13165482588820185
2022-03-24,pl1s,0.29155182174632155
2022-03-25,pl1s,0.829779762309881
2022-03-28,pl1s,0.7773193377265072
2022-03-29,pl1s,0.7309939421798047
2022-04-04,pl1s,0.5529527609857582
2022-04-05,pl1s,0.41240880628780624
2022-04-06,pl1s,0.3210702830999894
2022-04-07,pl1s,0.451494494480113
2022-04-08,pl1s,0.36480858970945484
2022-04-11,pl1s,0.20885907431094
2022-04-12,pl1s,0.0393985489239497
2022-04-13,pl1s,0.06382799502186229
2022-04-14,pl1s,0.043827575631709095
2022-04-18,pl1s,0.06404798096063942
2022-04-19,pl1s,0.05254914566190777
2022-04-20,pl1s,0.08625958325205847
2022-04-21,pl1s,0.10595163464621116
2022-04-22,pl1s,0.32157984825123037
2022-04-27,pl1s,0.9955125347827609
2022-04-28,pl1s,0.990714530948692
2022-04-29,pl1s,0.9932371030695769
2022-05-02,pl1s,0.9505596834612106
2022-05-05,pl1s,0.8380887754959321
2022-05-06,pl1s,0.9301866820153066
2022-05-09,pl1s,0.9147029079273781
2022-05-10,pl1s,0.5962134221804961
2022-05-11,pl1s,0.9359289318623012
2022-05-12,pl1s,0.6457134893858998
2022-05-13,pl1s,0.6628130662701498
2022-05-16,pl1s,0.7533772336798414
2022-05-17,pl1s,0.7677625864947003
2022-05-18,pl1s,0.7471831041413537
2022-05-20,pl1s,0.7556425760654547
2022-05-24,pl1s,0.6228138907218851
2022-05-25,pl1s,0.9719010403039373
2022-05-26,pl1s,0.9672370209071799
2022-05-27,pl1s,0.9417990546257253
2022-05-31,pl1s,0.9722234280129056
2022-06-01,pl1s,0.8498314966903164
2022-06-03,pl1s,0.9168449645478522
2022-06-09,pl1s,0.9787545622830486
2022-06-10,pl1s,0.9567840060474979
2022-06-13,pl1s,0.9880983914091734
2022-06-14,pl1s,0.9729360265932246
2022-06-15,pl1s,0.9639061686162045
2022-06-16,pl1s,0.970653737916661
2022-06-17,pl1s,0.9220098358172998
2022-06-21,pl1s,0.9587350615277072
2022-06-22,pl1s,0.8882109870249396
2022-06-23,pl1s,0.9959728153910238
2022-06-24,pl1s,0.9947949086996312
2022-06-27,pl1s,0.9884021663031225
2022-06-28,pl1s,0.9859068592311961
2022-06-30,pl1s,0.9876476916247435
