date,instrument,f2_vol_10,f2_vol_20,f2_vol_60,f2_vol_ratio_20_60,f2_vol_pctile_20,f2_vol_of_vol_20,f2_parkinson_20,f2_garman_klass_20,f2_atr_14,f2_ret_skew_60,f2_ret_kurt_60,f2_rogers_satchell_20,z_f2_vol_10,z_f2_vol_20,z_f2_vol_60,z_f2_vol_of_vol_20,z_f2_parkinson_20,z_f2_garman_klass_20,z_f2_atr_14,z_f2_rogers_satchell_20
2020-01-31,es1s,0.1571711439452428,0.12744474277955256,0.09104008024200255,1.399875114793168,0.6785714285714286,0.015065760376950624,0.1241358198872027,0.12559102564942348,31.644301078124236,-1.2301238826414307,3.0122327527776296,0.1285777911369913,-0.028153539928497184,-0.35107092330402184,-0.8392507856396453,-0.7732533603462057,-0.4134710049924898,-0.40462802618156396,1.5671474455452077,-0.36909608302071384
2020-02-03,es1s,0.16234812651911013,0.12729674255130896,0.09173325701345268,1.387683667796085,0.6785714285714286,0.016688672378260692,0.12204559810751778,0.12295883745655914,32.15190812182964,-1.2536532628768668,2.9660639060284266,0.12545049462651114,0.019297285383411994,-0.3524831665691404,-0.8315888113334596,-0.7246577505416557,-0.43645142275654003,-0.43415757648804526,1.6274787206174022,-0.40414924283153125
2020-02-04,es1s,0.18826085124624747,0.1398110483760519,0.09715161018359715,1.4391017103250985,0.753968253968254,0.018828992635154695,0.1273140969046217,0.12571416146248077,34.0913225438418,-0.8944510478495713,2.6521672890499226,0.12678264747643145,0.2568116490859216,-0.23008282392859752,-0.772563304683328,-0.6606118021472763,-0.3783704346263991,-0.40315542247835134,1.8592222912469043,-0.3891591589250057
2020-02-05,es1s,0.1967033099747706,0.14339770938445365,0.0990079715296658,1.448345089480874,0.7698412698412699,0.020885143664872954,0.12993088849093698,0.12741585624712382,34.6994045321388,-0.843414118936555,2.3992206975602306,0.12807184475892464,0.3341761977732901,-0.19498763476615985,-0.7522729930530986,-0.5990901115667048,-0.34950458584897665,-0.3839936818628635,1.931291030898293,-0.37465192247003204
2020-02-06,es1s,0.19703395223240283,0.14168320438742613,0.09907597057071933,1.4300460906037173,0.753968253968254,0.02257832646108691,0.117690477461168,0.11125872739518004,33.76540238055746,-0.8546166162162095,2.399728353948985,0.10737857076939544,0.3371745877575873,-0.21173731429958084,-0.7514291437534872,-0.5484220135083018,-0.4843246352600055,-0.5655081883355074,1.81869477324565,-0.6068514817804287
2020-02-07,es1s,0.19218675752738865,0.1432524787336606,0.10007458244972911,1.4314571715112698,0.7658730158730159,0.024154318007827868,0.11851948674944844,0.11183797713519929,33.14279217266047,-0.8141844949475338,2.1663669737743896,0.10780110539416408,0.29270244295861775,-0.1963693274477968,-0.7404678160510643,-0.5012611895334216,-0.4751381247265881,-0.5589332988324569,1.743492429824355,-0.6020361544557917
2020-02-10,es1s,0.16770115438952402,0.144710858481621,0.10110334077301643,1.4313162886131159,0.7698412698412699,0.02552997529325071,0.12157395633936176,0.1147337355258701,33.833918673899014,-0.8211653145686397,2.040874438828482,0.1110389307127684,0.06816857573203612,-0.18208625481517565,-0.729180852097029,-0.4600916516039546,-0.4414309540167269,-0.5263264450766438,1.8255701494893577,-0.5656231482692857
2020-02-11,es1s,0.1610525637030251,0.14279173057166103,0.10110250768740374,1.4123460815942879,0.753968253968254,0.0266518777364719,0.12149738995765783,0.11567499974884783,32.961736941477646,-0.8228895241734236,2.0429784018995587,0.11290060882069897,0.007196420795109512,-0.20084317056723172,-0.7290907977467959,-0.4265095290487946,-0.4422282018472589,-0.5156886680384645,1.7205325757351295,-0.5446608230870807
2020-02-12,es1s,0.16063110105152634,0.1441145582332619,0.10170916886344461,1.4169278919853436,0.7658730158730159,0.02770267156979435,0.1218105615868351,0.11539349807716436,32.197730935657816,-0.8483584097705199,1.988231498087719,0.1123563440539525,0.0033307251714190145,-0.18788337107699798,-0.7223952073515537,-0.39505500744146443,-0.4387304275969367,-0.518795079877327,1.6285404517392659,-0.5507081511428538
2020-02-13,es1s,0.1614377356724405,0.1443306258088744,0.10118813765983972,1.4263591478881164,0.7658730158730159,0.028641929512296566,0.12318655002499858,0.1174443907185423,32.115282891682256,-0.8103440961874756,2.0129452805907624,0.11599124949019125,0.010728401563513231,-0.1857522401364145,-0.7279633458028075,-0.36693638208247625,-0.423519615380902,-0.49568471270232484,1.6181555942878096,-0.5098393341330161
2020-02-14,es1s,0.10143777462088821,0.14279081879060454,0.10118897108197872,1.4111302572186637,0.7420634920634921,0.029389066010070103,0.12308881005742522,0.11823455039560511,31.243522105847802,-0.8096266613859612,2.0119947318277305,0.1171724542504841,-0.5395908171167837,-0.2008020117495951,-0.7278555030414344,-0.344562761202197,-0.4245529052117804,-0.48674818634317896,1.5133783133479564,-0.4965215529665282
2020-02-18,es1s,0.1086351736873884,0.14350329075963195,0.10155375505057496,1.4130771500095258,0.7579365079365079,0.029999137380221506,0.12498505246757292,0.12078654468658614,31.29040121185868,-0.7876937377814518,1.9219496914597598,0.11968128203331888,-0.47351390064458904,-0.19381164065860973,-0.723789795915506,-0.32628812558517434,-0.40360724713304136,-0.4580062389723385,1.518546766076129,-0.46829878516604284
2020-02-19,es1s,0.08345051271817404,0.14414778328285147,0.10148394604095724,1.4203998652621943,0.7619047619047619,0.03058979316460373,0.12498999899722252,0.12043811246717914,30.55402226601162,-0.8472285556213136,2.011152206503655,0.11915085875397884,-0.7044706511155236,-0.18748664182351882,-0.7244512009282151,-0.30859471107128134,-0.4035114072066171,-0.46187475010968415,1.4300483168698055,-0.4742043679234426
2020-02-20,es1s,0.07866911993272675,0.14587831857676628,0.10223932058169986,1.4268318465613659,0.7777777777777778,0.031160653713697337,0.12953102916026923,0.12606732735679643,31.934708256296492,-0.8169694184325844,1.8473114449992496,0.1255957050912829,-0.7482355253256068,-0.1705322977787719,-0.7161379843270684,-0.29149382882138425,-0.3534083440012327,-0.39853364565861665,1.5947494090034704,-0.4017819782842995
2020-02-21,es1s,0.09191446235243858,0.14976422635729367,0.10435961291641704,1.4350784002738852,0.8293650793650794,0.03172893257570649,0.13112421024746942,0.12715765526215225,32.17689442656104,-0.7460786869373398,1.4677860200737503,0.1260111945847435,-0.6266331905958544,-0.1324809802801059,-0.6929809781266865,-0.27447065635285023,-0.33580815822032695,-0.3862329546620431,1.6232039622616345,-0.3970748680667536
2020-02-24,es1s,0.19516319768970475,0.1913041599045912,0.1266524633714539,1.5104653696590407,0.9166666666666666,0.03389636935939393,0.14138420998956358,0.13193577666253967,37.5553015118067,-1.7108291787875916,5.711441928691591,0.1280313417289997,0.3206906150689211,0.2741658904518288,-0.4504040394254099,-0.20961896570324037,-0.22264628488011917,-0.33246254771559175,2.2653249446261587,-0.3743459219477968
