feature,pfi_mean,pfi_std,mdi_mean,shap_signed,shap_magnitude
f12_mra_energy_D1,0.001004280595947281,0.003078828398882354,0.004125493375881457,-0.00026895971521706286,0.000941510709173288
f12_mra_energy_D2,-0.00013459287625952723,0.004161882950912668,0.0058365245067352415,-9.160110715926912e-05,0.0011834100385420805
f12_mra_energy_D3,0.0008106708106708127,0.002839700681424439,0.003,-2.1640739072460915e-05,0.0005266047836052453
f12_mra_energy_D4,0.002301143301143316,0.00503335580785938,0.008857792197381144,-0.00046401243554336616,0.0019316654609034486
f12_mra_energy_D5,0.0007763215179882021,0.001757076846506421,0.0034999999999999996,6.442363199234546e-05,0.0006153314451538572
f13_path_tortuosity_20d,-0.0025123783623783413,0.0029177344024417674,0.014122441467564412,-0.0013722470819241515,0.003282441047103199
f13_realized_semi_vol_ratio,0.0035384340967674595,0.006843576461456862,0.011678835402329692,0.00021179528638034677,0.0024615252555840626
f13_expected_hit_time,0.00010714285714285676,0.00033881546358946804,0.0005,-3.0260921566683742e-05,0.00010471530584922025
f13_prob_timeout,0.00117143473810142,0.0026938241508259577,0.006147515370597206,0.0005404418541786719,0.0011629582728057582
f15_ewma_implied_corr_z,0.0008780873447540326,0.003794341149701539,0.012417324865481636,0.0020016005912934696,0.0030531894675055863
hmm_vol_p2_turbulent,-0.0001325757575757403,0.0032156833947922445,0.00658790546933462,-0.00036295231984304706,0.0013308062368259745
hmm_macro_p0,-0.0002061768478435045,0.0011729689398089483,0.006843574578327592,0.00042830701908260513,0.0014448643878204241
hmm_macro_entropy,0.0021326065909399406,0.005447583762691025,0.006301192258072924,3.0499928215535417e-05,0.0013745308787193895
